# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 200 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   12     051     213.7
# Nombre de la central
'NUEVA_ALDEA_2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     279.2
   04     005     279.2
   04     006     279.2
   04     007     279.2
   05     008     272.7
   05     009     272.7
   05     010     272.7
   05     011     272.7
   06     012     271.5
   06     013     271.5
   06     014     271.5
   06     015     271.5
   07     016     270.0
   07     017     270.0
   07     018     270.0
   07     019     270.0
   08     020     268.5
   08     021     268.5
   08     022     268.5
   08     023     268.5
   09     024     267.1
   10     025     265.8
   11     026     264.6
   12     027     263.5
   01     028     262.4
   02     029     261.4
   03     030     260.5
   04     031     259.6
   05     032     258.6
   06     033     257.7
   07     034     256.8
   08     035     255.9
   09     036     254.9
   10     037     254.1
   11     038     253.3
   12     039     252.5
   01     040     251.8
   02     041     251.1
   03     042     250.4
   04     043     249.7
   05     044     249.0
   06     045     248.3
   07     046     247.6
   08     047     247.1
   09     048     246.5
   10     049     245.9
   11     050     245.4
   12     051     244.9
# Nombre de la central
'NUEVA_RENCA-TG+TV_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     194.3
   04     005     194.3
   04     006     194.3
   04     007     194.3
   05     008     189.8
   05     009     189.8
   05     010     189.8
   05     011     189.8
   06     012     188.9
   06     013     188.9
   06     014     188.9
   06     015     188.9
   07     016     187.9
   07     017     187.9
   07     018     187.9
   07     019     187.9
   08     020     186.8
   08     021     186.8
   08     022     186.8
   08     023     186.8
   09     024     185.9
   10     025     185.0
   11     026     184.2
   12     027     183.4
   01     028     182.6
   02     029     181.9
   03     030     181.3
   04     031     180.6
   05     032     180.0
   06     033     179.3
   07     034     178.7
   08     035     178.0
   09     036     177.4
   10     037     176.8
   11     038     176.3
   12     039     175.7
   01     040     175.2
   02     041     174.7
   03     042     174.2
   04     043     173.7
   05     044     173.2
   06     045     172.7
   07     046     172.3
   08     047     171.9
   09     048     171.5
   10     049     171.1
   11     050     170.7
   12     051     170.4
# Nombre de la central
'OLIVOS_BL1'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     263.9
   04     005     263.9
   04     006     263.9
   04     007     263.9
   05     008     258.2
   05     009     258.2
   05     010     258.2
   05     011     258.2
   06     012     257.2
   06     013     257.2
   06     014     257.2
   06     015     257.2
   07     016     255.9
   07     017     255.9
   07     018     255.9
   07     019     255.9
   08     020     254.6
   08     021     254.6
   08     022     254.6
   08     023     254.6
   09     024     253.3
   10     025     252.2
   11     026     251.2
   12     027     250.2
   01     028     249.3
   02     029     248.4
   03     030     247.6
   04     031     246.8
   05     032     246.0
   06     033     245.1
   07     034     244.4
   08     035     243.6
   09     036     242.7
   10     037     242.0
   11     038     241.3
   12     039     240.6
   01     040     240.0
   02     041     239.4
   03     042     238.8
   04     043     238.1
   05     044     237.5
   06     045     236.9
   07     046     236.4
   08     047     235.9
   09     048     235.4
   10     049     234.9
   11     050     234.4
   12     051     234.0
# Nombre de la central
'OLIVOS_BL2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     302.3
   04     005     302.3
   04     006     302.3
   04     007     302.3
   05     008     296.7
   05     009     296.7
   05     010     296.7
   05     011     296.7
   06     012     295.6
   06     013     295.6
   06     014     295.6
   06     015     295.6
   07     016     294.3
   07     017     294.3
   07     018     294.3
   07     019     294.3
   08     020     293.0
   08     021     293.0
   08     022     293.0
   08     023     293.0
   09     024     291.8
   10     025     290.7
   11     026     289.6
   12     027     288.6
   01     028     287.7
   02     029     286.9
   03     030     286.0
   04     031     285.2
   05     032     284.4
   06     033     283.6
   07     034     282.8
   08     035     282.0
   09     036     281.2
   10     037     280.5
   11     038     279.8
   12     039     279.1
   01     040     278.5
   02     041     277.9
   03     042     277.3
   04     043     276.6
   05     044     276.0
   06     045     275.4
   07     046     274.9
   08     047     274.4
   09     048     273.9
   10     049     273.4
   11     050     272.9
   12     051     272.5
# Nombre de la central
'PAJONALES'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     363.2
   04     005     363.2
   04     006     363.2
   04     007     363.2
   05     008     355.1
   05     009     355.1
   05     010     355.1
   05     011     355.1
   06     012     353.6
   06     013     353.6
   06     014     353.6
   06     015     353.6
   07     016     351.7
   07     017     351.7
   07     018     351.7
   07     019     351.7
   08     020     349.8
   08     021     349.8
   08     022     349.8
   08     023     349.8
   09     024     348.1
   10     025     346.5
   11     026     345.0
   12     027     343.6
   01     028     342.3
   02     029     341.0
   03     030     339.9
   04     031     338.7
   05     032     337.6
   06     033     336.4
   07     034     335.3
   08     035     334.1
   09     036     332.9
   10     037     331.9
   11     038     331.0
   12     039     330.0
   01     040     329.1
   02     041     328.2
   03     042     327.3
   04     043     326.4
   05     044     325.5
   06     045     324.7
   07     046     323.9
   08     047     323.2
   09     048     322.5
   10     049     321.8
   11     050     321.1
   12     051     320.5
# Nombre de la central
'PLACILLA'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     243.0
   04     005     243.0
   04     006     243.0
   04     007     243.0
   05     008     237.8
   05     009     237.8
   05     010     237.8
   05     011     237.8
   06     012     236.9
   06     013     236.9
   06     014     236.9
   06     015     236.9
   07     016     235.7
   07     017     235.7
   07     018     235.7
   07     019     235.7
   08     020     234.5
   08     021     234.5
   08     022     234.5
   08     023     234.5
   09     024     233.3
   10     025     232.3
   11     026     231.4
   12     027     230.5
   01     028     229.6
   02     029     228.8
   03     030     228.1
   04     031     227.3
   05     032     226.6
   06     033     225.8
   07     034     225.1
   08     035     224.4
   09     036     223.6
   10     037     223.0
   11     038     222.4
   12     039     221.7
   01     040     221.2
   02     041     220.6
   03     042     220.0
   04     043     219.4
   05     044     218.9
   06     045     218.3
   07     046     217.8
   08     047     217.4
   09     048     216.9
   10     049     216.5
   11     050     216.0
   12     051     215.6
# Nombre de la central
'PUNTA_COLORADA_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     240.4
   04     005     240.4
   04     006     240.4
   04     007     240.4
   05     008     235.2
   05     009     235.2
   05     010     235.2
   05     011     235.2
   06     012     234.3
   06     013     234.3
   06     014     234.3
   06     015     234.3
   07     016     233.1
   07     017     233.1
   07     018     233.1
   07     019     233.1
   08     020     231.9
   08     021     231.9
   08     022     231.9
   08     023     231.9
   09     024     230.8
   10     025     229.8
   11     026     228.9
   12     027     228.0
   01     028     227.1
   02     029     226.3
   03     030     225.6
   04     031     224.9
   05     032     224.1
   06     033     223.4
   07     034     222.7
   08     035     221.9
   09     036     221.2
   10     037     220.5
   11     038     219.9
   12     039     219.3
   01     040     218.7
   02     041     218.2
   03     042     217.6
   04     043     217.0
   05     044     216.5
   06     045     215.9
   07     046     215.4
   08     047     215.0
   09     048     214.5
   10     049     214.1
   11     050     213.6
   12     051     213.3
# Nombre de la central
'PUNTA_COLORADA_IFO'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     166.9
   04     005     166.9
   04     006     166.9
   04     007     166.9
   05     008     163.6
   05     009     163.6
   05     010     163.6
   05     011     163.6
   06     012     163.0
   06     013     163.0
   06     014     163.0
   06     015     163.0
   07     016     162.2
   07     017     162.2
   07     018     162.2
   07     019     162.2
   08     020     161.4
   08     021     161.4
   08     022     161.4
   08     023     161.4
   09     024     160.7
   10     025     160.0
   11     026     159.4
   12     027     158.8
   01     028     158.3
   02     029     157.8
   03     030     157.3
   04     031     156.8
   05     032     156.3
   06     033     155.8
   07     034     155.4
   08     035     154.9
   09     036     154.4
   10     037     154.0
   11     038     153.6
   12     039     153.2
   01     040     152.8
   02     041     152.4
   03     042     152.1
   04     043     151.7
   05     044     151.3
   06     045     151.0
   07     046     150.7
   08     047     150.4
   09     048     150.1
   10     049     149.8
   11     050     149.5
   12     051     149.2
# Nombre de la central
'QUINTAY'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     249.7
   04     005     249.7
   04     006     249.7
   04     007     249.7
   05     008     244.4
   05     009     244.4
   05     010     244.4
   05     011     244.4
   06     012     243.4
   06     013     243.4
   06     014     243.4
   06     015     243.4
   07     016     242.1
   07     017     242.1
   07     018     242.1
   07     019     242.1
   08     020     240.9
   08     021     240.9
   08     022     240.9
   08     023     240.9
   09     024     239.7
   10     025     238.7
   11     026     237.7
   12     027     236.8
   01     028     235.9
   02     029     235.1
   03     030     234.3
   04     031     233.6
   05     032     232.8
   06     033     232.0
   07     034     231.3
   08     035     230.5
   09     036     229.8
   10     037     229.1
   11     038     228.4
   12     039     227.8
   01     040     227.2
   02     041     226.6
   03     042     226.1
   04     043     225.4
   05     044     224.9
   06     045     224.3
   07     046     223.8
   08     047     223.3
   09     048     222.9
   10     049     222.4
   11     050     221.9
   12     051     221.5
# Nombre de la central
'QUINTERO_1A_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     263.8
   04     005     263.8
   04     006     263.8
   04     007     263.8
   05     008     257.6
   05     009     257.6
   05     010     257.6
   05     011     257.6
   06     012     256.4
   06     013     256.4
   06     014     256.4
   06     015     256.4
   07     016     254.9
   07     017     254.9
   07     018     254.9
   07     019     254.9
   08     020     253.5
   08     021     253.5
   08     022     253.5
   08     023     253.5
   09     024     252.1
   10     025     250.9
   11     026     249.8
   12     027     248.6
   01     028     247.6
   02     029     246.7
   03     030     245.7
   04     031     244.9
   05     032     244.0
   06     033     243.0
   07     034     242.2
   08     035     241.3
   09     036     240.4
   10     037     239.5
   11     038     238.8
   12     039     238.1
   01     040     237.4
   02     041     236.7
   03     042     236.0
   04     043     235.3
   05     044     234.6
   06     045     233.9
   07     046     233.3
   08     047     232.8
   09     048     232.2
   10     049     231.7
   11     050     231.1
   12     051     230.7
# Nombre de la central
'QUINTERO_1B_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     263.8
   04     005     263.8
   04     006     263.8
   04     007     263.8
   05     008     257.6
   05     009     257.6
   05     010     257.6
   05     011     257.6
   06     012     256.4
   06     013     256.4
   06     014     256.4
   06     015     256.4
   07     016     254.9
   07     017     254.9
   07     018     254.9
   07     019     254.9
   08     020     253.5
   08     021     253.5
   08     022     253.5
   08     023     253.5
   09     024     252.1
   10     025     250.9
   11     026     249.8
   12     027     248.6
   01     028     247.6
   02     029     246.7
   03     030     245.7
   04     031     244.9
   05     032     244.0
   06     033     243.0
   07     034     242.2
   08     035     241.3
   09     036     240.4
   10     037     239.5
   11     038     238.8
   12     039     238.1
   01     040     237.4
   02     041     236.7
   03     042     236.0
   04     043     235.3
   05     044     234.6
   06     045     233.9
   07     046     233.3
   08     047     232.8
   09     048     232.2
   10     049     231.7
   11     050     231.1
   12     051     230.7
# Nombre de la central
'SAN_GREGORIO'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     292.6
   04     005     292.6
   04     006     292.6
   04     007     292.6
   05     008     286.6
   05     009     286.6
   05     010     286.6
   05     011     286.6
   06     012     285.5
   06     013     285.5
   06     014     285.5
   06     015     285.5
   07     016     284.1
   07     017     284.1
   07     018     284.1
   07     019     284.1
   08     020     282.7
   08     021     282.7
   08     022     282.7
   08     023     282.7
   09     024     281.4
   10     025     280.2
   11     026     279.1
   12     027     278.1
   01     028     277.1
   02     029     276.2
   03     030     275.3
   04     031     274.5
   05     032     273.6
   06     033     272.7
   07     034     271.9
   08     035     271.1
   09     036     270.2
   10     037     269.4
   11     038     268.7
   12     039     268.0
   01     040     267.3
   02     041     266.6
   03     042     266.0
   04     043     265.3
   05     044     264.7
   06     045     264.0
   07     046     263.4
   08     047     262.9
   09     048     262.4
   10     049     261.9
   11     050     261.4
   12     051     260.9
# Nombre de la central
'SAN_ISIDRO_2-TG_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     248.9
   04     005     248.9
   04     006     248.9
   04     007     248.9
   05     008     243.1
   05     009     243.1
   05     010     243.1
   05     011     243.1
   06     012     242.0
   06     013     242.0
   06     014     242.0
   06     015     242.0
   07     016     240.7
   07     017     240.7
   07     018     240.7
   07     019     240.7
   08     020     239.3
   08     021     239.3
   08     022     239.3
   08     023     239.3
   09     024     238.1
   10     025     236.9
   11     026     235.9
   12     027     234.8
   01     028     233.9
   02     029     233.0
   03     030     232.1
   04     031     231.3
   05     032     230.5
   06     033     229.6
   07     034     228.8
   08     035     228.0
   09     036     227.1
   10     037     226.4
   11     038     225.7
   12     039     225.0
   01     040     224.4
   02     041     223.7
   03     042     223.1
   04     043     222.4
   05     044     221.8
   06     045     221.2
   07     046     220.6
   08     047     220.1
   09     048     219.6
   10     049     219.1
   11     050     218.6
   12     051     218.1
# Nombre de la central
'SAN_ISIDRO_2-TG+TV_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     175.2
   04     005     175.2
   04     006     175.2
   04     007     175.2
   05     008     171.1
   05     009     171.1
   05     010     171.1
   05     011     171.1
   06     012     170.4
   06     013     170.4
   06     014     170.4
   06     015     170.4
   07     016     169.4
   07     017     169.4
   07     018     169.4
   07     019     169.4
   08     020     168.5
   08     021     168.5
   08     022     168.5
   08     023     168.5
   09     024     167.6
   10     025     166.8
   11     026     166.0
   12     027     165.3
   01     028     164.6
   02     029     164.0
   03     030     163.4
   04     031     162.8
   05     032     162.2
   06     033     161.6
   07     034     161.1
   08     035     160.5
   09     036     159.9
   10     037     159.4
   11     038     158.9
   12     039     158.4
   01     040     157.9
   02     041     157.5
   03     042     157.0
   04     043     156.6
   05     044     156.1
   06     045     155.7
   07     046     155.3
   08     047     154.9
   09     048     154.6
   10     049     154.2
   11     050     153.9
   12     051     153.6
# Nombre de la central
'SAN_ISIDRO_2-TG+TV-FSTVU_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     175.2
   04     005     175.2
   04     006     175.2
   04     007     175.2
   05     008     171.1
   05     009     171.1
   05     010     171.1
   05     011     171.1
   06     012     170.4
   06     013     170.4
   06     014     170.4
   06     015     170.4
   07     016     169.4
   07     017     169.4
   07     018     169.4
   07     019     169.4
   08     020     168.5
   08     021     168.5
   08     022     168.5
   08     023     168.5
   09     024     167.6
   10     025     166.8
   11     026     166.0
   12     027     165.3
   01     028     164.6
   02     029     164.0
   03     030     163.4
   04     031     162.8
   05     032     162.2
   06     033     161.6
   07     034     161.1
   08     035     160.5
   09     036     159.9
   10     037     159.4
   11     038     158.9
   12     039     158.4
   01     040     157.9
   02     041     157.5
   03     042     157.0
   04     043     156.6
   05     044     156.1
   06     045     155.7
   07     046     155.3
   08     047     154.9
   09     048     154.6
   10     049     154.2
   11     050     153.9
   12     051     153.6
# Nombre de la central
'SAN_ISIDRO-TG_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     203.7
   04     005     203.7
   04     006     203.7
   04     007     203.7
   05     008     199.0
   05     009     199.0
   05     010     199.0
   05     011     199.0
   06     012     198.1
   06     013     198.1
   06     014     198.1
   06     015     198.1
   07     016     197.1
   07     017     197.1
   07     018     197.1
   07     019     197.1
   08     020     196.0
   08     021     196.0
   08     022     196.0
   08     023     196.0
   09     024     195.0
   10     025     194.1
   11     026     193.2
   12     027     192.4
   01     028     191.7
   02     029     191.0
   03     030     190.3
   04     031     189.6
   05     032     189.0
   06     033     188.3
   07     034     187.6
   08     035     187.0
   09     036     186.3
   10     037     185.7
   11     038     185.2
   12     039     184.6
   01     040     184.1
   02     041     183.6
   03     042     183.1
   04     043     182.5
   05     044     182.1
   06     045     181.5
   07     046     181.1
   08     047     180.7
   09     048     180.3
   10     049     179.9
   11     050     179.5
   12     051     179.1
# Nombre de la central
'SAN_ISIDRO-TG+TV_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     162.0
   04     005     162.0
   04     006     162.0
   04     007     162.0
   05     008     158.3
   05     009     158.3
   05     010     158.3
   05     011     158.3
   06     012     157.6
   06     013     157.6
   06     014     157.6
   06     015     157.6
   07     016     156.8
   07     017     156.8
   07     018     156.8
   07     019     156.8
   08     020     155.9
   08     021     155.9
   08     022     155.9
   08     023     155.9
   09     024     155.1
   10     025     154.4
   11     026     153.7
   12     027     153.0
   01     028     152.4
   02     029     151.9
   03     030     151.3
   04     031     150.8
   05     032     150.3
   06     033     149.7
   07     034     149.2
   08     035     148.7
   09     036     148.1
   10     037     147.7
   11     038     147.2
   12     039     146.8
   01     040     146.4
   02     041     146.0
   03     042     145.6
   04     043     145.1
   05     044     144.7
   06     045     144.3
   07     046     144.0
   08     047     143.7
   09     048     143.3
   10     049     143.0
   11     050     142.7
   12     051     142.4
# Nombre de la central
'SAN_ISIDRO-TG+TV-FSTVD_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     162.0
   04     005     162.0
   04     006     162.0
   04     007     162.0
   05     008     158.3
   05     009     158.3
   05     010     158.3
   05     011     158.3
   06     012     157.6
   06     013     157.6
   06     014     157.6
   06     015     157.6
   07     016     156.8
   07     017     156.8
   07     018     156.8
   07     019     156.8
   08     020     155.9
   08     021     155.9
   08     022     155.9
   08     023     155.9
   09     024     155.1
   10     025     154.4
   11     026     153.7
   12     027     153.0
   01     028     152.4
   02     029     151.9
   03     030     151.3
   04     031     150.8
   05     032     150.3
   06     033     149.7
   07     034     149.2
   08     035     148.7
   09     036     148.1
   10     037     147.7
   11     038     147.2
   12     039     146.8
   01     040     146.4
   02     041     146.0
   03     042     145.6
   04     043     145.1
   05     044     144.7
   06     045     144.3
   07     046     144.0
   08     047     143.7
   09     048     143.3
   10     049     143.0
   11     050     142.7
   12     051     142.4
# Nombre de la central
'SAN_JAVIER_1'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     293.5
   04     005     293.5
   04     006     293.5
   04     007     293.5
   05     008     287.1
   05     009     287.1
   05     010     287.1
   05     011     287.1
   06     012     285.9
   06     013     285.9
   06     014     285.9
   06     015     285.9
   07     016     284.4
   07     017     284.4
   07     018     284.4
   07     019     284.4
   08     020     283.0
   08     021     283.0
   08     022     283.0
   08     023     283.0
   09     024     281.6
   10     025     280.3
   11     026     279.2
   12     027     278.0
   01     028     277.0
   02     029     276.0
   03     030     275.1
   04     031     274.2
   05     032     273.3
   06     033     272.3
   07     034     271.5
   08     035     270.6
   09     036     269.6
   10     037     268.8
   11     038     268.1
   12     039     267.3
   01     040     266.6
   02     041     265.9
   03     042     265.2
   04     043     264.5
   05     044     263.8
   06     045     263.1
   07     046     262.5
   08     047     262.0
   09     048     261.4
   10     049     260.8
   11     050     260.3
   12     051     259.8
# Nombre de la central
'SAN_JAVIER_2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     296.5
   04     005     296.5
   04     006     296.5
   04     007     296.5
   05     008     290.0
   05     009     290.0
   05     010     290.0
   05     011     290.0
   06     012     288.8
   06     013     288.8
   06     014     288.8
   06     015     288.8
   07     016     287.3
   07     017     287.3
   07     018     287.3
   07     019     287.3
   08     020     285.8
   08     021     285.8
   08     022     285.8
   08     023     285.8
   09     024     284.5
   10     025     283.2
   11     026     282.0
   12     027     280.9
   01     028     279.8
   02     029     278.8
   03     030     277.9
   04     031     277.0
   05     032     276.1
   06     033     275.1
   07     034     274.2
   08     035     273.3
   09     036     272.4
   10     037     271.5
   11     038     270.8
   12     039     270.0
   01     040     269.3
   02     041     268.6
   03     042     267.9
   04     043     267.2
   05     044     266.5
   06     045     265.8
   07     046     265.2
   08     047     264.6
   09     048     264.1
   10     049     263.5
   11     050     262.9
   12     051     262.4
# Nombre de la central
'SAN_LORENZO_U1'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     411.5
   04     005     411.5
   04     006     411.5
   04     007     411.5
   05     008     402.1
   05     009     402.1
   05     010     402.1
   05     011     402.1
   06     012     400.3
   06     013     400.3
   06     014     400.3
   06     015     400.3
   07     016     398.1
   07     017     398.1
   07     018     398.1
   07     019     398.1
   08     020     396.0
   08     021     396.0
   08     022     396.0
   08     023     396.0
   09     024     393.9
   10     025     392.1
   11     026     390.4
   12     027     388.7
   01     028     387.2
   02     029     385.7
   03     030     384.4
   04     031     383.0
   05     032     381.7
   06     033     380.3
   07     034     379.0
   08     035     377.7
   09     036     376.3
   10     037     375.1
   11     038     374.0
   12     039     372.9
   01     040     371.8
   02     041     370.8
   03     042     369.8
   04     043     368.7
   05     044     367.7
   06     045     366.7
   07     046     365.8
   08     047     365.0
   09     048     364.2
   10     049     363.3
   11     050     362.5
   12     051     361.8
# Nombre de la central
'SAN_LORENZO_U2'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     455.0
   04     005     455.0
   04     006     455.0
   04     007     455.0
   05     008     444.5
   05     009     444.5
   05     010     444.5
   05     011     444.5
   06     012     442.6
   06     013     442.6
   06     014     442.6
   06     015     442.6
   07     016     440.1
   07     017     440.1
   07     018     440.1
   07     019     440.1
   08     020     437.7
   08     021     437.7
   08     022     437.7
   08     023     437.7
   09     024     435.5
   10     025     433.4
   11     026     431.5
   12     027     429.7
   01     028     428.0
   02     029     426.4
   03     030     424.8
   04     031     423.4
   05     032     421.9
   06     033     420.3
   07     034     418.9
   08     035     417.4
   09     036     415.9
   10     037     414.5
   11     038     413.3
   12     039     412.0
   01     040     410.9
   02     041     409.7
   03     042     408.6
   04     043     407.4
   05     044     406.3
   06     045     405.1
   07     046     404.1
   08     047     403.2
   09     048     402.4
   10     049     401.4
   11     050     400.5
   12     051     399.7
# Nombre de la central
'SAN_LORENZO_U3'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     350.2
   04     005     350.2
   04     006     350.2
   04     007     350.2
   05     008     342.2
   05     009     342.2
   05     010     342.2
   05     011     342.2
   06     012     340.7
   06     013     340.7
   06     014     340.7
   06     015     340.7
   07     016     338.9
   07     017     338.9
   07     018     338.9
   07     019     338.9
   08     020     337.0
   08     021     337.0
   08     022     337.0
   08     023     337.0
   09     024     335.3
   10     025     333.8
   11     026     332.3
   12     027     330.9
   01     028     329.6
   02     029     328.4
   03     030     327.2
   04     031     326.1
   05     032     325.0
   06     033     323.8
   07     034     322.7
   08     035     321.6
   09     036     320.4
   10     037     319.4
   11     038     318.5
   12     039     317.5
   01     040     316.6
   02     041     315.8
   03     042     314.9
   04     043     314.0
   05     044     313.2
   06     045     312.3
   07     046     311.5
   08     047     310.8
   09     048     310.2
   10     049     309.4
   11     050     308.8
   12     051     308.2
# Nombre de la central
'SANTA_LIDIA'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     279.9
   04     005     279.9
   04     006     279.9
   04     007     279.9
   05     008     273.6
   05     009     273.6
   05     010     273.6
   05     011     273.6
   06     012     272.4
   06     013     272.4
   06     014     272.4
   06     015     272.4
   07     016     271.0
   07     017     271.0
   07     018     271.0
   07     019     271.0
   08     020     269.5
   08     021     269.5
   08     022     269.5
   08     023     269.5
   09     024     268.2
   10     025     266.9
   11     026     265.8
   12     027     264.7
   01     028     263.7
   02     029     262.7
   03     030     261.8
   04     031     260.9
   05     032     260.0
   06     033     259.0
   07     034     258.2
   08     035     257.3
   09     036     256.4
   10     037     255.5
   11     038     254.8
   12     039     254.1
   01     040     253.4
   02     041     252.7
   03     042     252.0
   04     043     251.3
   05     044     250.6
   06     045     249.9
   07     046     249.3
   08     047     248.8
   09     048     248.2
   10     049     247.7
   11     050     247.1
   12     051     246.6
# Nombre de la central
'TALTAL_1_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     315.8
   04     005     315.8
   04     006     315.8
   04     007     315.8
   05     008     308.5
   05     009     308.5
   05     010     308.5
   05     011     308.5
   06     012     307.1
   06     013     307.1
   06     014     307.1
   06     015     307.1
   07     016     305.4
   07     017     305.4
   07     018     305.4
   07     019     305.4
   08     020     303.7
   08     021     303.7
   08     022     303.7
   08     023     303.7
   09     024     302.1
   10     025     300.7
   11     026     299.3
   12     027     298.0
   01     028     296.8
   02     029     295.7
   03     030     294.6
   04     031     293.6
   05     032     292.6
   06     033     291.4
   07     034     290.4
   08     035     289.4
   09     036     288.3
   10     037     287.4
   11     038     286.5
   12     039     285.6
   01     040     284.8
   02     041     284.0
   03     042     283.2
   04     043     282.4
   05     044     281.6
   06     045     280.8
   07     046     280.1
   08     047     279.4
   09     048     278.8
   10     049     278.2
   11     050     277.5
   12     051     277.0
# Nombre de la central
'TALTAL_2_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     315.2
   04     005     315.2
   04     006     315.2
   04     007     315.2
   05     008     307.9
   05     009     307.9
   05     010     307.9
   05     011     307.9
   06     012     306.5
   06     013     306.5
   06     014     306.5
   06     015     306.5
   07     016     304.8
   07     017     304.8
   07     018     304.8
   07     019     304.8
   08     020     303.1
   08     021     303.1
   08     022     303.1
   08     023     303.1
   09     024     301.5
   10     025     300.1
   11     026     298.7
   12     027     297.5
   01     028     296.3
   02     029     295.1
   03     030     294.1
   04     031     293.0
   05     032     292.0
   06     033     290.9
   07     034     289.9
   08     035     288.8
   09     036     287.8
   10     037     286.8
   11     038     286.0
   12     039     285.1
   01     040     284.3
   02     041     283.5
   03     042     282.7
   04     043     281.8
   05     044     281.1
   06     045     280.2
   07     046     279.5
   08     047     278.9
   09     048     278.3
   10     049     277.6
   11     050     277.0
   12     051     276.4
# Nombre de la central
'TARAPACA-TG_DIE'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     415.0
   04     005     415.0
   04     006     415.0
   04     007     415.0
   05     008     404.9
   05     009     404.9
   05     010     404.9
   05     011     404.9
   06     012     403.0
   06     013     403.0
   06     014     403.0
   06     015     403.0
   07     016     400.7
   07     017     400.7
   07     018     400.7
   07     019     400.7
   08     020     398.3
   08     021     398.3
   08     022     398.3
   08     023     398.3
   09     024     396.2
   10     025     394.2
   11     026     392.4
   12     027     390.6
   01     028     389.0
   02     029     387.4
   03     030     385.9
   04     031     384.5
   05     032     383.1
   06     033     381.6
   07     034     380.2
   08     035     378.8
   09     036     377.3
   10     037     376.0
   11     038     374.8
   12     039     373.6
   01     040     372.5
   02     041     371.4
   03     042     370.3
   04     043     369.2
   05     044     368.1
   06     045     367.0
   07     046     366.0
   08     047     365.2
   09     048     364.3
   10     049     363.4
   11     050     362.5
   12     051     361.8
# Nombre de la central
'TENO'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     241.6
   04     005     241.6
   04     006     241.6
   04     007     241.6
   05     008     236.6
   05     009     236.6
   05     010     236.6
   05     011     236.6
   06     012     235.7
   06     013     235.7
   06     014     235.7
   06     015     235.7
   07     016     234.5
   07     017     234.5
   07     018     234.5
   07     019     234.5
   08     020     233.3
   08     021     233.3
   08     022     233.3
   08     023     233.3
   09     024     232.2
   10     025     231.2
   11     026     230.3
   12     027     229.5
   01     028     228.6
   02     029     227.9
   03     030     227.1
   04     031     226.4
   05     032     225.7
   06     033     224.9
   07     034     224.3
   08     035     223.5
   09     036     222.8
   10     037     222.2
   11     038     221.6
   12     039     221.0
   01     040     220.4
   02     041     219.9
   03     042     219.3
   04     043     218.7
   05     044     218.2
   06     045     217.6
   07     046     217.2
   08     047     216.7
   09     048     216.3
   10     049     215.8
   11     050     215.4
   12     051     215.0
# Nombre de la central
'TERMOPACIFICO'
# Numero de etapas
    48
# Mes   Etapa    CosVar
   04     004     408.7
   04     005     408.7
   04     006     408.7
   04     007     408.7
   05     008     399.4
   05     009     399.4
   05     010     399.4
   05     011     399.4
   06     012     397.6
   06     013     397.6
   06     014     397.6
   06     015     397.6
   07     016     395.5
   07     017     395.5
   07     018     395.5
   07     019     395.5
   08     020     393.3
   08     021     393.3
   08     022     393.3
   08     023     393.3
   09     024     391.3
   10     025     389.5
   11     026     387.8
   12     027     386.1
   01     028     384.6
   02     029     383.2
   03     030     381.8
   04     031     380.5
   05     032     379.2
   06     033     377.8
