uid,lmp_avg,lmp_min,lmp_max,name,plx_lmp,dlmp,adlmp
236,-1.0526683038277995,-6.2582902908325195,5.15379524230957,Futuro033_CRCA2B,8.327733492994225,-9.380401796822024,9.380401796822024
237,-1.0526683038277995,-6.2582902908325195,5.15379524230957,Futuro033_CRCA4,8.327733492994225,-9.380401796822024,9.380401796822024
238,36.078395805166416,-0.04628150165081024,61.945579528808594,VictorJara033,34.540341852072494,1.5380539530939217,1.5380539530939217
239,-1.0526683038277995,-6.2582902908325195,5.15379524230957,Futuro033_CRCA3,8.327733492994225,-9.380401796822024,9.380401796822024
240,2.1183524380127587,-0.3517000079154968,9.721839904785156,Jadresic220_II,11.687372036785991,-9.569019598773233,9.569019598773233
241,-5.408027883885162,-14.507916450500488,1.4460357427597046,MonteMina220,0.0,-5.408027883885162,5.408027883885162
242,34.70070821493643,-0.05979619920253754,60.691490173339844,Gabriela033,33.82023497510896,0.8804732398274666,0.8804732398274666
243,35.9383584084211,-0.1458698958158493,62.146488189697266,SantaRita023,34.49347371058651,1.4448846978345955,1.4448846978345955
244,34.55577376322444,-0.15784290432929993,60.527896881103516,Bolero033,33.780834470346925,0.7749392928775123,0.7749392928775123
245,34.446982903572334,-0.162642702460289,60.19780731201172,Estepa033,33.23768014292426,1.2093027606480717,1.2093027606480717
246,32.75608010714807,-0.2517000138759613,57.65530776977539,CentralLosLoros023,31.50773093123116,1.248349175916914,1.248349175916914
247,49.41694460596357,31.506471633911133,57.269195556640625,Libelula033,45.38057160093717,4.036373005026405,4.036373005026405
