uid,mwh,name,plx_mwh,dmwh,admwh
31,452.9999973922968,ANCAHUAL_FV,469.56999995,-16.57000255770322,16.57000255770322
32,235.19999599456787,ANCOA,235.20000000000022,-4.005432344911242e-06,4.005432344911242e-06
33,2512.585863701999,ANDES_2A_FV,1847.8010014082797,664.7848622937195,664.7848622937195
34,6741.326923370361,ANDES_2B_FV,6315.3575792420825,425.96934412827886,425.96934412827886
35,8295.630019694567,ANDES_4_FV,7826.057497539388,469.5725221551784,469.5725221551784
36,880.7999991178513,ANDES_FV,355.85666666666685,524.9433324511845,524.9433324511845
40,16735.919530479237,ANDINA,17540.417249475562,-804.4977189963247,804.4977189963247
41,24723.63468565978,ANGAMOS_1,24277.83500000001,445.79968565977106,445.79968565977106
42,25148.10899626836,ANGAMOS_2,24553.26500000001,594.8439962683515,594.8439962683515
45,551.1503028869629,ANGOSTURA_U3,6721.954544378506,-6170.8042414915435,6170.8042414915435
46,486.7000014334917,ANTAY_FV,484.19999999999993,2.500001433491775,2.500001433491775
49,49115.7223739624,ANTOFAGASTA_EO,61152.0,-12036.277626037598,12036.277626037598
50,151.3550018593669,ANTONIA_FV,151.83416666666665,-0.4791648072997532,0.4791648072997532
51,13825.049743652344,ANTUCO_U1,14222.0056703468,-396.95592669445614,396.95592669445614
53,149.75500101409853,ANUNUCA_DEL_VERANO_FV,149.33083332333337,0.4241676907651595,0.4241676907651595
54,419.86999829113483,ARGOMEDO_FV,421.33583331333335,-1.4658350221985188,1.4658350221985188
55,296.999993622303,ARICA_FV,298.685,-1.6850063776969932,1.6850063776969932
59,90.94999996200204,ARIZTIA_FV,91.21833331333329,-0.26833335133125047,0.26833335133125047
60,35.72499968111515,ARMAZONES_FV,287.8300000000001,-252.10500031888495,252.10500031888495
61,135.86499840579927,AROMO_VERANO_FV,136.25166661666663,-0.3866682108673558,0.3866682108673558
62,454.06999976933,ASTILLAS_FV,454.32166664666664,-0.25166687733661774,0.25166687733661774
71,0.3297816030681133,ATA_CC2_TGB_GNL,1.2100000000000006,-0.8802183969318873,0.8802183969318873
72,0.3297816030681133,ATA_CC2_TV,1.1600000000000006,-0.8302183969318873,0.8302183969318873
74,0.9599999785423279,ATA-TG1A_GN_A,0.9600000000000004,-2.1457672527702698e-08,2.1457672527702698e-08
151,1962.7942543029785,ATA-TG2A+TG2B+TV2C_GN_A,1906.0389230006372,56.75533130234135,56.75533130234135
162,0.9599999785423279,ATA-TG2B_GN_A,264.54999999999967,-263.59000002145734,263.59000002145734
173,1342.8344497680664,ATA-TG2B+0.5TV2C_GN_A,895.221274371387,447.61317539667937,447.61317539667937
178,1197.9339561462402,ATA-TG2B+0.5TV2C_GNL_B,1197.762,0.17195614624029076,0.17195614624029076
183,7561.500034697354,ATACAMA_EO,7561.499999999997,3.469735656835837e-05,3.469735656835837e-05
184,449.5700058937073,ATACAMA_SOLAR_2_FV,362.5459631988474,87.02404269485987,87.02404269485987
185,6285.400002479553,AURORA_EO,6235.54205991328,49.85794256627287,49.85794256627287
186,566.7311954498291,AUX_DEL_MAIPO,566.7312000000002,-4.5501710701501e-06,4.5501710701501e-06
187,455.97999876737595,AVEL_FV,456.9691666366666,-0.989167869290668,0.989167869290668
188,301.04999919235706,AVELLANO_FV,301.98499996,-0.9350007676429186,0.9350007676429186
189,352.4099996984005,AVILES_FV,353.54416666666674,-1.1341669682662427,1.1341669682662427
190,105.40500031411648,AXEL_FV,105.29583333333342,0.10916698078305842,0.10916698078305842
191,565.4299989640713,AYLA_FV,567.5033333033334,-2.0733343392621464,2.0733343392621464
192,2040.789999872446,AZABACHE_FV,2665.9666666666662,-625.1766667942202,625.1766667942202
193,385.15000338852406,BARCELONA_FV,385.33750000000003,-0.18749661147597863,0.18749661147597863
194,349.0999967381358,BELEN_FV,350.2883333333333,-1.1883365951974838,1.1883365951974838
195,355.0029988139868,BELENOS_TILTIL_FV,354.86949999,0.13349882398676982,0.13349882398676982
196,0.2799999937415123,BELLAVISTA_1_FV,0.2750000000000001,0.004999993741512221,0.004999993741512221
197,116.16999976336956,BELLAVISTA_FV,118.26333332333338,-2.093333559963824,2.093333559963824
198,120.66499846428633,BERGAMO_FV,120.54083328333333,0.12416518095299978,0.12416518095299978
199,420.07000052928925,BERRUECO_FV,420.3074999700001,-0.23749944071084883,0.23749944071084883
200,132.99499992281199,BICENTENARIO_FV,133.23499997000005,-0.24000004718806167,0.24000004718806167
201,21.523199677467346,BIFURCADA,23.78880000000003,-2.265600322532684,2.265600322532684
202,2019.65762424469,BLANCO,2019.6575999999986,2.4244691303465515e-05,2.4244691303465515e-05
203,155.31499826163054,BLU_FV,155.71416665666663,-0.39916839503609935,0.39916839503609935
204,3806.29999537766,BOLERO_1_FV,3572.945964912281,233.35403046537886,233.35403046537886
205,8.34959989786148,BOQUIAMARGO,8.349599999999993,-1.0213851275864272e-07,1.0213851275864272e-07
206,550.1900033354759,BULNES_FV,551.9291666666667,-1.7391633311907526,1.7391633311907526
207,132.55999878048897,BULNES_LOS_BARONES_FV,132.82749997000002,-0.2675011895110515,0.2675011895110515
208,198.42080211639404,BUREO,219.3071999999999,-20.886397883605866,20.886397883605866
209,517.7300029620528,CABILDO_FV,519.1725000000001,-1.4424970379473052,1.4424970379473052
210,124.99999991059303,CABILSOL_FV,124.54166665666668,0.45833325392635516,0.45833325392635516
211,133.2200012728572,CABIMAS_FV,133.63916666666668,-0.419165393809493,0.419165393809493
212,3949.999975681305,CABO_LEONES_1_EO,3892.726718327189,57.27325735411614,57.27325735411614
213,3266.0000097751617,CABO_LEONES_2_EO,3266.000000000001,9.77516083366936e-06,9.77516083366936e-06
214,4275.899983406067,CABO_LEONES_3_EO,4238.500000000001,37.399983406065985,37.399983406065985
215,412.4600020647049,CABRERO_FV,414.06750000000005,-1.6074979352951573,1.6074979352951573
216,420.7550000548363,CACHANAS_FV,421.61499998000005,-0.8599999251637769,0.8599999251637769
217,522.2200009524822,CACHIYUYO_2_FV,524.2283333333334,-2.0083323808511295,2.0083323808511295
218,8.480899972841144,CAIMI_FV,8.477699980000004,0.0031999928411394762,0.0031999928411394762
219,361.72999519109726,CALAMA_1_FV,439.6,-77.87000480890276,77.87000480890276
220,6757.624796390533,CALAMA_EO,6109.944351812826,647.680444577707,647.680444577707
221,371.9900010973215,CALDERA_FV,372.1541666666667,-0.16416556934518667,0.16416556934518667
222,4.552800089120865,CALIBORO,4.552799999999993,8.912087157142423e-08,8.912087157142423e-08
223,130.31759548187256,CALLAO,130.31760000000006,-4.518127497021851e-06,4.518127497021851e-06
224,102.69999948143959,CALLE_LARGA_FV,102.39999999000001,0.2999994914395785,0.2999994914395785
226,26359.559407340363,CAMPICHE,25115.386280418297,1244.1731269220654,1244.1731269220654
227,3842.85002630949,CAMPO_LINDO_EO,3963.250000000001,-120.3999736905107,120.3999736905107
228,17870.73037534952,CAMPOS_DEL_SOL_FV,20176.314220892327,-2305.5838455428056,2305.5838455428056
231,0.9599999785423279,CANDELARIA_1_GN_A,0.19,0.7699999785423279,0.7699999785423279
245,0.9599999785423279,CANDELARIA_2_GN_A,0.16,0.7999999785423278,0.7999999785423278
257,154.7199993468821,CANDELARIA_FV,155.3141666166666,-0.5941672697844922,0.5941672697844922
258,1886.18000241369,CANELA_2_EO,1862.0700000000002,24.110002413689926,24.110002413689926
259,351.30999955907464,CANELA_EO,347.74250000000006,3.5674995590745766,3.5674995590745766
260,143.73999970778823,CANELILLO_FV,144.1083333133334,-0.3683336055451605,0.3683336055451605
261,112.69999969005585,CANESA_1_FV,112.2666666566667,0.43333303338914675,0.43333303338914675
262,78.87500009685755,CANQUEN_FV,79.24416666666666,-0.36916656980911,0.36916656980911
263,149.3100008815527,CANTERA_FV,149.54833333333335,-0.23833245178065,0.23833245178065
