#IPDNumIte, IEtapa, ISimul, LDPhiPrv, Emb  1, Emb  2, Emb  3, Emb  4, Emb  5, Emb  6, Emb  7, Emb  8, Emb  9, Emb  10
25,1,27,1.68E+09,-1.18E+02,-2.33E-04,0.00E+00,-3.86E+01,-6.40E+01,0.00E+00,-2.13E-04,0.00E+00,0.00E+00,0.00E+00
25,1,28,1.66E+09,-6.22E+01,-2.43E-04,0.00E+00,-4.05E+01,-4.31E+01,0.00E+00,-2.84E+01,0.00E+00,0.00E+00,0.00E+00
25,1,29,1.24E+09,-1.63E+01,-2.66E-04,0.00E+00,-3.31E+01,-8.63E+00,0.00E+00,-3.98E-04,0.00E+00,0.00E+00,0.00E+00
25,1,30,1.35E+09,-4.22E+01,-5.58E-04,0.00E+00,-3.58E+01,-1.75E-03,0.00E+00,-2.47E+01,0.00E+00,0.00E+00,0.00E+00
25,1,31,2.11E+09,-8.33E+01,-2.26E-04,0.00E+00,-1.85E-04,-1.03E+01,0.00E+00,-4.26E-04,0.00E+00,0.00E+00,0.00E+00
25,1,32,1.51E+09,-2.33E+01,-2.26E-04,0.00E+00,-3.53E+01,-6.30E-05,0.00E+00,-1.75E-04,0.00E+00,0.00E+00,0.00E+00
25,1,33,1.24E+09,-9.17E+01,-2.66E-04,0.00E+00,-3.65E+01,-1.26E+01,0.00E+00,-1.92E+01,0.00E+00,0.00E+00,0.00E+00
25,1,34,1.47E+09,-1.60E+01,-5.58E-04,0.00E+00,-8.96E+00,-7.07E+00,0.00E+00,-2.32E+01,0.00E+00,0.00E+00,0.00E+00
26,1,1,1.49E+09,-3.62E+01,-2.35E-04,0.00E+00,-3.19E+01,-1.24E+01,0.00E+00,-4.67E-04,0.00E+00,0.00E+00,0.00E+00
26,1,2,1.57E+09,-5.33E-02,-2.39E-04,0.00E+00,-3.38E+00,-4.45E+01,0.00E+00,-3.76E-04,0.00E+00,0.00E+00,0.00E+00
26,1,3,2.17E+09,-2.49E+01,-2.39E-04,0.00E+00,-4.47E-04,-4.66E-03,0.00E+00,-2.38E-04,0.00E+00,0.00E+00,0.00E+00
26,1,4,2.15E+09,-9.48E+01,-5.45E-04,0.00E+00,-4.00E+01,-5.73E+01,0.00E+00,-1.72E-04,0.00E+00,0.00E+00,0.00E+00
26,1,5,1.01E+09,-4.01E+01,-4.95E-04,0.00E+00,-3.18E+01,-2.23E+01,0.00E+00,-1.66E-04,0.00E+00,0.00E+00,0.00E+00
26,1,6,1.39E+09,-2.19E+01,-2.39E-04,0.00E+00,-1.30E-04,-1.83E+01,0.00E+00,-2.18E+01,0.00E+00,0.00E+00,0.00E+00
26,1,7,1.39E+09,-3.18E+01,-2.35E-04,0.00E+00,-1.56E+01,-3.63E-01,0.00E+00,-4.07E-04,0.00E+00,0.00E+00,0.00E+00
26,1,8,1.49E+09,-1.09E-04,-5.58E-04,0.00E+00,-2.90E+01,-1.47E+01,0.00E+00,-1.94E-04,0.00E+00,0.00E+00,0.00E+00
26,1,9,1.13E+09,-1.16E+02,-4.94E-04,0.00E+00,-3.20E+01,-1.44E+01,0.00E+00,-2.30E+01,0.00E+00,0.00E+00,0.00E+00
26,1,10,1.95E+09,-5.96E+01,-4.94E-04,0.00E+00,-4.07E+01,-8.61E-05,0.00E+00,-2.86E+01,0.00E+00,0.00E+00,0.00E+00
26,1,11,1.41E+09,-1.77E+01,-5.58E-04,0.00E+00,-2.21E+01,-1.32E+00,0.00E+00,-2.27E+01,0.00E+00,0.00E+00,0.00E+00
26,1,12,2.14E+09,-9.38E+01,-2.10E-04,0.00E+00,-5.59E+01,-4.47E+01,0.00E+00,-9.37E+01,0.00E+00,0.00E+00,0.00E+00
26,1,13,6.49E+09,-1.42E+02,-2.35E-04,0.00E+00,-4.05E+01,-2.27E+03,0.00E+00,-2.85E+01,0.00E+00,0.00E+00,0.00E+00
26,1,14,1.24E+09,-1.89E+01,-2.66E-04,0.00E+00,-1.79E-04,-8.60E+00,0.00E+00,-2.37E-04,0.00E+00,0.00E+00,0.00E+00
26,1,15,1.60E+09,-1.35E+02,-2.39E-04,0.00E+00,-2.56E+01,-9.92E-05,0.00E+00,-1.69E+01,0.00E+00,0.00E+00,0.00E+00
26,1,16,1.59E+09,-6.33E+01,-5.53E-04,0.00E+00,-2.34E+01,-3.74E+01,0.00E+00,-1.74E-04,0.00E+00,0.00E+00,0.00E+00
26,1,17,1.50E+09,-4.82E+01,-2.39E-04,0.00E+00,-1.84E-04,-2.69E+01,0.00E+00,-1.93E-04,0.00E+00,0.00E+00,0.00E+00
26,1,18,1.89E+09,-1.83E+02,-2.33E-04,0.00E+00,-4.98E+01,-3.33E-02,0.00E+00,-6.09E+01,0.00E+00,0.00E+00,0.00E+00
26,1,19,1.42E+09,-2.87E+01,-4.22E-04,0.00E+00,-1.79E-04,-2.59E+01,0.00E+00,-1.71E+01,0.00E+00,0.00E+00,0.00E+00
26,1,20,1.41E+09,-6.75E+01,-4.22E-04,0.00E+00,-3.07E+01,-2.08E+00,0.00E+00,-1.97E+01,0.00E+00,0.00E+00,0.00E+00
26,1,21,1.91E+09,-2.01E+01,-4.22E-04,0.00E+00,-4.40E-04,-4.50E+01,0.00E+00,-2.04E+01,0.00E+00,0.00E+00,0.00E+00
26,1,22,1.35E+09,-1.00E+01,-7.00E-05,0.00E+00,-1.82E-04,-4.45E+01,0.00E+00,-2.52E-04,0.00E+00,0.00E+00,0.00E+00
26,1,23,1.30E+09,-1.90E+01,-2.66E-04,0.00E+00,-1.92E-04,-1.62E+01,0.00E+00,-2.16E-04,0.00E+00,0.00E+00,0.00E+00
26,1,24,1.67E+09,-5.65E+01,-2.45E-04,0.00E+00,-1.42E+01,-3.20E-03,0.00E+00,-2.36E+01,0.00E+00,0.00E+00,0.00E+00
26,1,25,1.73E+09,-8.58E+01,-4.94E-04,0.00E+00,-3.19E+01,-5.47E-05,0.00E+00,-4.53E-04,0.00E+00,0.00E+00,0.00E+00
26,1,26,2.01E+09,-6.44E+01,-4.22E-04,0.00E+00,-1.92E-04,-3.96E+01,0.00E+00,-2.66E+01,0.00E+00,0.00E+00,0.00E+00
26,1,27,1.70E+09,-1.18E+02,-2.33E-04,0.00E+00,-2.80E+01,-6.40E+01,0.00E+00,-2.04E+01,0.00E+00,0.00E+00,0.00E+00
26,1,28,1.66E+09,-6.21E+01,-5.67E-04,0.00E+00,-3.94E+01,-4.27E+01,0.00E+00,-2.65E+01,0.00E+00,0.00E+00,0.00E+00
26,1,29,1.25E+09,-1.66E+01,-2.66E-04,0.00E+00,-2.10E-04,-8.63E+00,0.00E+00,-2.36E+01,0.00E+00,0.00E+00,0.00E+00
26,1,30,1.33E+09,-4.22E+01,-4.83E-04,0.00E+00,-9.80E+00,-1.76E-03,0.00E+00,-2.65E+01,0.00E+00,0.00E+00,0.00E+00
26,1,31,2.11E+09,-1.56E-04,-2.26E-04,0.00E+00,-4.06E+01,-1.03E+01,0.00E+00,-2.43E+01,0.00E+00,0.00E+00,0.00E+00
26,1,32,1.54E+09,-2.33E+01,-2.26E-04,0.00E+00,-2.98E+01,-6.30E-05,0.00E+00,-2.32E+01,0.00E+00,0.00E+00,0.00E+00
26,1,33,1.34E+09,-8.26E+01,-2.66E-04,0.00E+00,-4.36E-04,-1.27E+01,0.00E+00,-1.36E+02,0.00E+00,0.00E+00,0.00E+00
26,1,34,1.52E+09,-8.80E+01,-5.58E-04,0.00E+00,-5.51E+01,-7.15E+00,0.00E+00,-2.19E+01,0.00E+00,0.00E+00,0.00E+00
27,1,1,1.72E+09,-3.62E+01,-2.35E-04,0.00E+00,-6.55E+01,-1.23E+01,0.00E+00,-1.74E+02,0.00E+00,0.00E+00,0.00E+00
27,1,2,1.78E+09,-1.34E+01,-2.39E-04,0.00E+00,-1.85E-04,-4.45E+01,0.00E+00,-1.42E+02,0.00E+00,0.00E+00,0.00E+00
27,1,3,2.32E+09,-1.79E+02,-4.22E-04,0.00E+00,-3.78E+01,-3.76E-02,0.00E+00,-2.65E+01,0.00E+00,0.00E+00,0.00E+00
27,1,4,2.37E+09,-9.49E+01,-5.44E-04,0.00E+00,-3.99E+01,-5.73E+01,0.00E+00,-2.02E+02,0.00E+00,0.00E+00,0.00E+00
27,1,5,1.03E+09,-2.37E+01,-5.58E-04,0.00E+00,-2.22E+01,-1.57E+01,0.00E+00,-1.83E+01,0.00E+00,0.00E+00,0.00E+00
27,1,6,1.51E+09,-8.74E+01,-2.39E-04,0.00E+00,-3.83E+01,-1.84E+01,0.00E+00,-8.74E+01,0.00E+00,0.00E+00,0.00E+00
27,1,7,1.43E+09,-3.14E+01,-2.35E-04,0.00E+00,-3.26E+01,-3.62E-01,0.00E+00,-2.22E+01,0.00E+00,0.00E+00,0.00E+00
27,1,8,1.55E+09,-6.15E+01,-5.58E-04,0.00E+00,-3.23E+01,-3.51E+01,0.00E+00,-2.12E+01,0.00E+00,0.00E+00,0.00E+00
27,1,9,1.12E+09,-2.29E+01,-4.94E-04,0.00E+00,-2.07E+01,-1.42E+01,0.00E+00,-1.74E+01,0.00E+00,0.00E+00,0.00E+00
27,1,10,1.95E+09,-5.96E+01,-4.94E-04,0.00E+00,-4.07E+01,-8.61E-05,0.00E+00,-2.86E+01,0.00E+00,0.00E+00,0.00E+00
27,1,11,1.42E+09,-1.77E+01,-5.58E-04,0.00E+00,-2.93E+01,-1.32E+00,0.00E+00,-2.26E+01,0.00E+00,0.00E+00,0.00E+00
27,1,12,2.04E+09,-9.38E+01,-2.10E-04,0.00E+00,-3.19E+01,-4.46E+01,0.00E+00,-2.66E+01,0.00E+00,0.00E+00,0.00E+00
27,1,13,2.71E+09,-1.20E+02,-2.35E-04,0.00E+00,-4.15E+01,-3.80E-05,0.00E+00,-2.11E+02,0.00E+00,0.00E+00,0.00E+00
27,1,14,1.29E+09,-1.89E+01,-2.43E-04,0.00E+00,-3.72E+01,-8.63E+00,0.00E+00,-2.64E+01,0.00E+00,0.00E+00,0.00E+00
27,1,15,1.58E+09,-1.26E+02,-2.39E-04,0.00E+00,-1.49E+01,-9.92E-05,0.00E+00,-1.36E+01,0.00E+00,0.00E+00,0.00E+00
27,1,16,1.68E+09,-6.33E+01,-2.35E-04,0.00E+00,-4.17E+01,-3.74E+01,0.00E+00,-6.32E+01,0.00E+00,0.00E+00,0.00E+00
27,1,17,1.58E+09,-5.02E+01,-2.39E-04,0.00E+00,-3.37E+00,-2.69E+01,0.00E+00,-5.02E+01,0.00E+00,0.00E+00,0.00E+00
27,1,18,1.88E+09,-7.69E+01,-2.33E-04,0.00E+00,-3.93E+01,-1.21E+00,0.00E+00,-6.84E+01,0.00E+00,0.00E+00,0.00E+00
27,1,19,1.43E+09,-2.89E+01,-4.22E-04,0.00E+00,-3.72E+01,-2.57E+01,0.00E+00,-2.15E-04,0.00E+00,0.00E+00,0.00E+00
27,1,20,1.37E+09,-2.96E+01,-4.22E-04,0.00E+00,-2.10E-04,-2.07E+00,0.00E+00,-2.53E-04,0.00E+00,0.00E+00,0.00E+00
27,1,21,1.92E+09,-1.75E-04,-4.22E-04,0.00E+00,-3.56E+01,-4.50E+01,0.00E+00,-2.49E+01,0.00E+00,0.00E+00,0.00E+00
27,1,22,1.53E+09,-2.18E+01,-2.33E-04,0.00E+00,-4.14E+01,-4.94E+01,0.00E+00,-2.51E+01,0.00E+00,0.00E+00,0.00E+00
27,1,23,1.34E+09,-1.90E+01,-2.66E-04,0.00E+00,-3.70E+01,-1.63E+01,0.00E+00,-2.64E+01,0.00E+00,0.00E+00,0.00E+00
27,1,24,1.72E+09,-4.47E+01,-5.53E-04,0.00E+00,-3.75E+01,-3.21E-03,0.00E+00,-4.46E+01,0.00E+00,0.00E+00,0.00E+00
27,1,25,1.79E+09,-8.58E+01,-4.94E-04,0.00E+00,-3.19E+01,-5.47E-05,0.00E+00,-5.45E+01,0.00E+00,0.00E+00,0.00E+00
27,1,26,2.12E+09,-6.51E+01,-4.22E-04,0.00E+00,-3.69E+01,-3.96E+01,0.00E+00,-2.66E+01,0.00E+00,0.00E+00,0.00E+00
27,1,27,1.55E+09,-2.96E+01,-2.33E-04,0.00E+00,-3.00E+01,-1.43E+01,0.00E+00,-2.25E+01,0.00E+00,0.00E+00,0.00E+00
27,1,28,1.56E+09,-7.50E-05,-2.49E-04,0.00E+00,-1.88E-04,-4.27E+01,0.00E+00,-2.34E+01,0.00E+00,0.00E+00,0.00E+00
27,1,29,1.29E+09,-8.73E+01,-2.66E-04,0.00E+00,-4.01E+01,-8.63E+00,0.00E+00,-2.82E+01,0.00E+00,0.00E+00,0.00E+00
27,1,30,1.32E+09,-4.23E+01,-5.58E-04,0.00E+00,-3.09E+01,-1.85E-03,0.00E+00,-4.97E-04,0.00E+00,0.00E+00,0.00E+00
27,1,31,2.15E+09,-8.33E+01,-2.26E-04,0.00E+00,-3.90E-04,-1.03E+01,0.00E+00,-4.69E-04,0.00E+00,0.00E+00,0.00E+00
27,1,32,1.51E+09,-2.33E+01,-2.26E-04,0.00E+00,-3.19E+01,-6.30E-05,0.00E+00,-1.75E-04,0.00E+00,0.00E+00,0.00E+00
27,1,33,1.25E+09,-8.53E+01,-2.66E-04,0.00E+00,-3.18E+01,-1.27E+01,0.00E+00,-2.67E+01,0.00E+00,0.00E+00,0.00E+00
27,1,34,1.51E+09,-8.88E+01,-5.58E-04,0.00E+00,-1.85E-04,-7.13E+00,0.00E+00,-5.51E+01,0.00E+00,0.00E+00,0.00E+00
28,1,1,1.50E+09,-3.62E+01,-2.35E-04,0.00E+00,-4.36E-04,-1.22E+01,0.00E+00,-2.23E+01,0.00E+00,0.00E+00,0.00E+00
28,1,2,1.66E+09,-1.36E+01,-2.39E-04,0.00E+00,-1.74E+01,-4.45E+01,0.00E+00,-2.27E+01,0.00E+00,0.00E+00,0.00E+00
28,1,3,2.30E+09,-1.79E+02,-2.39E-04,0.00E+00,-1.88E-04,-3.75E-02,0.00E+00,-1.28E+01,0.00E+00,0.00E+00,0.00E+00
28,1,4,2.24E+09,-9.48E+01,-5.45E-04,0.00E+00,-4.06E+01,-5.73E+01,0.00E+00,-7.80E+01,0.00E+00,0.00E+00,0.00E+00
28,1,5,1.01E+09,-5.92E+01,-1.36E-04,0.00E+00,-1.82E+01,-1.56E+01,0.00E+00,-2.14E-04,0.00E+00,0.00E+00,0.00E+00
28,1,6,1.39E+09,-4.04E+01,-2.39E-04,0.00E+00,-1.09E+01,-1.83E+01,0.00E+00,-1.94E-04,0.00E+00,0.00E+00,0.00E+00
28,1,7,1.43E+09,-8.18E+01,-2.35E-04,0.00E+00,-1.51E+01,-7.04E-01,0.00E+00,-1.11E+01,0.00E+00,0.00E+00,0.00E+00
28,1,8,1.71E+09,-5.59E+01,-5.58E-04,0.00E+00,-4.70E+01,-3.44E+01,0.00E+00,-1.47E+02,0.00E+00,0.00E+00,0.00E+00
28,1,9,1.09E+09,-2.30E+01,-4.94E-04,0.00E+00,-3.74E+00,-1.41E+01,0.00E+00,-2.01E+00,0.00E+00,0.00E+00,0.00E+00
28,1,10,2.04E+09,-1.31E+02,-3.70E-04,0.00E+00,-3.77E+01,-8.08E-05,0.00E+00,-1.01E+02,0.00E+00,0.00E+00,0.00E+00
28,1,11,1.46E+09,-1.73E+01,-2.39E-04,0.00E+00,-2.82E+01,-1.34E+00,0.00E+00,-4.90E+01,0.00E+00,0.00E+00,0.00E+00
28,1,12,2.00E+09,-9.38E+01,-2.10E-04,0.00E+00,-2.48E+01,-4.48E+01,0.00E+00,-1.74E-04,0.00E+00,0.00E+00,0.00E+00
28,1,13,1.43E+10,-2.44E+02,-2.35E-04,0.00E+00,-8.80E+01,-6.44E+03,0.00E+00,-1.87E+02,0.00E+00,0.00E+00,0.00E+00
28,1,14,1.29E+09,-1.89E+01,-2.43E-04,0.00E+00,-2.84E+01,-8.64E+00,0.00E+00,-2.05E+01,0.00E+00,0.00E+00,0.00E+00
28,1,15,1.67E+09,-1.19E+02,-4.22E-04,0.00E+00,-3.74E+01,-3.18E-05,0.00E+00,-5.80E+01,0.00E+00,0.00E+00,0.00E+00
28,1,16,1.63E+09,-6.33E+01,-1.79E-04,0.00E+00,-2.88E+01,-3.74E+01,0.00E+00,-2.37E+01,0.00E+00,0.00E+00,0.00E+00
28,1,17,1.55E+09,-5.02E+01,-2.39E-04,0.00E+00,-3.72E+01,-2.70E+01,0.00E+00,-5.14E-04,0.00E+00,0.00E+00,0.00E+00
28,1,18,1.85E+09,-7.69E+01,-2.15E-04,0.00E+00,-3.26E+01,-1.21E+00,0.00E+00,-5.67E+01,0.00E+00,0.00E+00,0.00E+00
28,1,19,1.44E+09,-2.89E+01,-4.22E-04,0.00E+00,-1.88E-04,-2.57E+01,0.00E+00,-2.28E+01,0.00E+00,0.00E+00,0.00E+00
28,1,20,1.39E+09,-7.14E+01,-4.22E-04,0.00E+00,-3.11E+01,-2.08E+00,0.00E+00,-2.59E-04,0.00E+00,0.00E+00,0.00E+00
28,1,21,1.94E+09,-3.63E+01,-1.62E-04,0.00E+00,-3.36E+01,-4.77E+01,0.00E+00,-2.03E-04,0.00E+00,0.00E+00,0.00E+00
28,1,22,1.53E+09,-2.18E+01,-2.33E-04,0.00E+00,-3.98E+01,-4.94E+01,0.00E+00,-2.29E+01,0.00E+00,0.00E+00,0.00E+00
28,1,23,1.35E+09,-2.04E+01,-2.66E-04,0.00E+00,-1.51E+01,-1.61E+01,0.00E+00,-1.76E+01,0.00E+00,0.00E+00,0.00E+00
28,1,24,1.69E+09,-4.47E+01,-5.53E-04,0.00E+00,-3.82E+01,-3.21E-03,0.00E+00,-2.13E-04,0.00E+00,0.00E+00,0.00E+00
28,1,25,1.76E+09,-8.58E+01,-4.94E-04,0.00E+00,-3.19E+01,-5.47E-05,0.00E+00,-2.27E+01,0.00E+00,0.00E+00,0.00E+00
28,1,26,2.09E+09,-6.51E+01,-4.22E-04,0.00E+00,-1.80E+01,-3.96E+01,0.00E+00,-1.09E+01,0.00E+00,0.00E+00,0.00E+00
28,1,27,1.71E+09,-1.18E+02,-2.33E-04,0.00E+00,-3.19E+01,-6.40E+01,0.00E+00,-2.32E+01,0.00E+00,0.00E+00,0.00E+00
28,1,28,1.59E+09,-5.92E+01,-5.67E-04,0.00E+00,-3.43E+01,-4.35E-02,0.00E+00,-2.50E-04,0.00E+00,0.00E+00,0.00E+00
28,1,29,1.25E+09,-7.44E+01,-2.66E-04,0.00E+00,-3.33E+01,-8.63E+00,0.00E+00,-3.97E-04,0.00E+00,0.00E+00,0.00E+00
28,1,30,1.35E+09,-5.95E+01,-5.58E-04,0.00E+00,-2.05E+01,-3.01E-02,0.00E+00,-2.27E+01,0.00E+00,0.00E+00,0.00E+00
28,1,31,2.24E+09,-8.33E+01,-2.26E-04,0.00E+00,-4.06E+01,-1.04E+01,0.00E+00,-2.79E+01,0.00E+00,0.00E+00,0.00E+00
28,1,32,1.56E+09,-2.73E+01,-5.58E-04,0.00E+00,-3.47E+01,-1.25E-02,0.00E+00,-2.70E+01,0.00E+00,0.00E+00,0.00E+00
28,1,33,1.31E+09,-6.30E+01,-2.66E-04,0.00E+00,-3.94E+01,-1.50E+01,0.00E+00,-6.29E+01,0.00E+00,0.00E+00,0.00E+00
28,1,34,1.49E+09,-2.56E+01,-5.58E-04,0.00E+00,-4.29E+01,-7.13E+00,0.00E+00,-1.94E-04,0.00E+00,0.00E+00,0.00E+00
29,1,1,1.52E+09,-3.62E+01,-2.35E-04,0.00E+00,-5.30E+01,-1.23E+01,0.00E+00,-1.76E-04,0.00E+00,0.00E+00,0.00E+00
29,1,2,1.74E+09,-9.94E+01,-2.39E-04,0.00E+00,-1.85E-04,-4.43E+01,0.00E+00,-4.48E+01,0.00E+00,0.00E+00,0.00E+00
29,1,3,2.32E+09,-1.79E+02,-2.39E-04,0.00E+00,-2.82E+01,-3.76E-02,0.00E+00,-2.25E+01,0.00E+00,0.00E+00,0.00E+00
29,1,4,2.24E+09,-9.48E+01,-5.45E-04,0.00E+00,-3.50E+01,-5.73E+01,0.00E+00,-8.63E+01,0.00E+00,0.00E+00,0.00E+00
29,1,5,1.01E+09,-5.58E+01,-1.36E-04,0.00E+00,-1.79E-04,-1.56E+01,0.00E+00,-1.36E+01,0.00E+00,0.00E+00,0.00E+00
29,1,6,1.44E+09,-2.21E+01,-2.39E-04,0.00E+00,-3.91E+01,-1.84E+01,0.00E+00,-2.46E+01,0.00E+00,0.00E+00,0.00E+00
29,1,7,1.40E+09,-3.13E+01,-2.35E-04,0.00E+00,-1.44E+01,-3.62E-01,0.00E+00,-1.09E+01,0.00E+00,0.00E+00,0.00E+00
29,1,8,1.50E+09,-5.59E+01,-2.02E-04,0.00E+00,-1.71E+00,-3.44E+01,0.00E+00,-5.35E+00,0.00E+00,0.00E+00,0.00E+00
29,1,9,1.12E+09,-2.38E+01,-4.94E-04,0.00E+00,-2.12E+01,-1.41E+01,0.00E+00,-1.58E+01,0.00E+00,0.00E+00,0.00E+00
29,1,10,1.95E+09,-1.28E+02,-4.45E-04,0.00E+00,-2.94E+01,-4.46E-05,0.00E+00,-2.28E+01,0.00E+00,0.00E+00,0.00E+00
29,1,11,1.40E+09,-1.73E+01,-2.39E-04,0.00E+00,-2.82E+01,-1.34E+00,0.00E+00,-2.28E-04,0.00E+00,0.00E+00,0.00E+00
29,1,12,2.08E+09,-8.31E+01,-2.15E-04,0.00E+00,-4.30E+01,-4.44E+01,0.00E+00,-3.86E+01,0.00E+00,0.00E+00,0.00E+00
29,1,13,8.01E+09,-3.66E+01,-5.53E-04,0.00E+00,-3.97E+01,-2.89E+03,0.00E+00,-3.98E-04,0.00E+00,0.00E+00,0.00E+00
29,1,14,1.27E+09,-1.89E+01,-2.43E-04,0.00E+00,-5.63E+00,-8.62E+00,0.00E+00,-2.26E+01,0.00E+00,0.00E+00,0.00E+00
29,1,15,1.58E+09,-1.19E+02,-1.52E-04,0.00E+00,-3.90E-04,-3.18E-05,0.00E+00,-1.75E-04,0.00E+00,0.00E+00,0.00E+00
29,1,16,1.63E+09,-6.34E+01,-5.53E-04,0.00E+00,-4.11E+01,-3.75E+01,0.00E+00,-4.04E-04,0.00E+00,0.00E+00,0.00E+00
29,1,17,1.59E+09,-5.31E+01,-2.39E-04,0.00E+00,-3.39E+00,-2.71E+01,0.00E+00,-5.30E+01,0.00E+00,0.00E+00,0.00E+00
29,1,18,1.85E+09,-1.25E+02,-2.33E-04,0.00E+00,-3.66E+01,-1.06E+00,0.00E+00,-1.96E+01,0.00E+00,0.00E+00,0.00E+00
29,1,19,1.46E+09,-2.89E+01,-4.22E-04,0.00E+00,-3.72E+01,-2.57E+01,0.00E+00,-1.61E+01,0.00E+00,0.00E+00,0.00E+00
29,1,20,1.41E+09,-6.77E+01,-4.22E-04,0.00E+00,-3.07E+01,-2.45E+00,0.00E+00,-2.19E+01,0.00E+00,0.00E+00,0.00E+00
29,1,21,1.97E+09,-4.28E+01,-1.76E-04,0.00E+00,-3.18E+01,-4.87E+01,0.00E+00,-2.28E+01,0.00E+00,0.00E+00,0.00E+00
29,1,22,1.50E+09,-8.43E+01,-2.33E-04,0.00E+00,-3.47E+01,-4.93E+01,0.00E+00,-1.95E-04,0.00E+00,0.00E+00,0.00E+00
29,1,23,1.32E+09,-2.04E+01,-2.66E-04,0.00E+00,-1.88E-04,-1.61E+01,0.00E+00,-1.07E-04,0.00E+00,0.00E+00,0.00E+00
29,1,24,1.70E+09,-4.47E+01,-5.53E-04,0.00E+00,-2.07E+01,-3.21E-03,0.00E+00,-2.28E+01,0.00E+00,0.00E+00,0.00E+00
29,1,25,1.76E+09,-8.58E+01,-5.53E-04,0.00E+00,-3.18E+01,-5.47E-05,0.00E+00,-2.07E+01,0.00E+00,0.00E+00,0.00E+00
29,1,26,2.08E+09,-6.52E+01,-4.22E-04,0.00E+00,-1.40E+01,-3.96E+01,0.00E+00,-6.92E+00,0.00E+00,0.00E+00,0.00E+00
29,1,27,1.71E+09,-1.18E+02,-2.33E-04,0.00E+00,-3.71E+01,-6.39E+01,0.00E+00,-2.60E+01,0.00E+00,0.00E+00,0.00E+00
29,1,28,1.54E+09,-7.04E-05,-2.48E-04,0.00E+00,-3.33E-04,-4.34E-02,0.00E+00,-2.36E+01,0.00E+00,0.00E+00,0.00E+00
29,1,29,1.28E+09,-7.22E+01,-2.66E-04,0.00E+00,-3.26E+01,-8.63E+00,0.00E+00,-2.36E+01,0.00E+00,0.00E+00,0.00E+00
29,1,30,1.36E+09,-5.95E+01,-1.44E-04,0.00E+00,-2.05E+01,-3.00E-02,0.00E+00,-2.20E+01,0.00E+00,0.00E+00,0.00E+00
29,1,31,2.15E+09,-1.85E-04,-2.26E-04,0.00E+00,-3.06E+01,-1.03E+01,0.00E+00,-2.19E+01,0.00E+00,0.00E+00,0.00E+00
29,1,32,1.55E+09,-2.65E+01,-4.87E-04,0.00E+00,-3.32E+01,-9.87E-03,0.00E+00,-2.12E+01,0.00E+00,0.00E+00,0.00E+00
29,1,33,1.24E+09,-6.30E+01,-2.66E-04,0.00E+00,-1.79E-04,-1.49E+01,0.00E+00,-3.96E-04,0.00E+00,0.00E+00,0.00E+00
29,1,34,1.53E+09,-8.79E+01,-5.58E-04,0.00E+00,-1.04E+01,-7.13E+00,0.00E+00,-5.33E+01,0.00E+00,0.00E+00,0.00E+00
30,1,1,1.71E+09,-3.62E+01,-2.35E-04,0.00E+00,-4.11E+01,-1.23E+01,0.00E+00,-1.47E+02,0.00E+00,0.00E+00,0.00E+00
30,1,2,1.69E+09,-9.94E+01,-2.39E-04,0.00E+00,-5.24E+00,-4.44E+01,0.00E+00,-5.02E-04,0.00E+00,0.00E+00,0.00E+00
30,1,3,2.30E+09,-1.39E+02,-2.39E-04,0.00E+00,-2.71E+01,-2.70E+00,0.00E+00,-1.42E+01,0.00E+00,0.00E+00,0.00E+00
30,1,4,2.30E+09,-9.48E+01,-5.45E-04,0.00E+00,-4.00E+01,-5.73E+01,0.00E+00,-1.36E+02,0.00E+00,0.00E+00,0.00E+00
30,1,5,1.04E+09,-3.21E+01,-2.26E-04,0.00E+00,-1.84E+01,-1.57E+01,0.00E+00,-1.60E+01,0.00E+00,0.00E+00,0.00E+00
30,1,6,1.47E+09,-1.81E+02,-2.39E-04,0.00E+00,-1.50E+01,-1.84E+01,0.00E+00,-7.26E+01,0.00E+00,0.00E+00,0.00E+00
30,1,7,1.49E+09,-8.45E+01,-2.35E-04,0.00E+00,-3.07E+01,-7.53E+00,0.00E+00,-2.20E+01,0.00E+00,0.00E+00,0.00E+00
30,1,8,1.52E+09,-3.04E+01,-2.04E-04,0.00E+00,-2.66E+01,-2.50E+01,0.00E+00,-6.06E-05,0.00E+00,0.00E+00,0.00E+00
30,1,9,1.14E+09,-2.44E+01,-4.94E-04,0.00E+00,-9.78E+00,-1.40E+01,0.00E+00,-2.18E+01,0.00E+00,0.00E+00,0.00E+00
30,1,10,2.02E+09,-1.76E+02,-4.94E-04,0.00E+00,-4.02E+01,-1.93E-05,0.00E+00,-4.87E+01,0.00E+00,0.00E+00,0.00E+00
30,1,11,1.46E+09,-1.73E+01,-5.58E-04,0.00E+00,-4.04E+01,-1.34E+00,0.00E+00,-2.00E+01,0.00E+00,0.00E+00,0.00E+00
30,1,12,2.05E+09,-8.31E+01,-2.15E-04,0.00E+00,-3.86E+01,-4.44E+01,0.00E+00,-2.78E+01,0.00E+00,0.00E+00,0.00E+00
30,1,13,1.74E+10,-3.29E+02,-5.53E-04,0.00E+00,-8.98E+01,-7.34E+03,0.00E+00,-2.14E+02,0.00E+00,0.00E+00,0.00E+00
30,1,14,1.26E+09,-1.89E+01,-2.66E-04,0.00E+00,-1.41E+01,-8.57E+00,0.00E+00,-2.15E-04,0.00E+00,0.00E+00,0.00E+00
