# Archivo de precios de termicas (plpcosce.dat)
# Numero de centrales termicas con cambio de costo variable
 271 
# Nombre de la central
'CMPC_PACIFICO_BL3'
# Numero de etapas
    72
# Mes   Etapa    CosVar
   11     035     106.9
   12     036     106.9
   01     037     106.9
   02     038     106.9
   03     039     106.9
   04     040     106.9
   05     041     106.8
   06     042     106.9
   07     043     106.9
   08     044     107.0
   09     045     107.0
   10     046     107.0
   11     047     107.1
   12     048     107.2
   01     049     107.2
   02     050     107.3
   03     051     107.4
   04     052     107.4
   05     053     107.4
   06     054     107.4
   07     055     107.4
   08     056     107.5
   09     057     107.5
   10     058     107.6
   11     059     107.7
   12     060     107.8
   01     061     107.8
   02     062     107.9
   03     063     107.9
   04     064     107.9
   05     065     108.0
   06     066     108.0
   07     067     108.0
   08     068     108.0
   09     069     108.0
   10     070     108.0
   11     071     108.0
   12     072     108.0
# Nombre de la central
'ATA-TG1B+0.5TV1C_GN_A'
# Numero de etapas
    70
# Mes   Etapa    CosVar
   07     003     072.8
   07     004     071.7
   08     005     071.0
   08     006     071.0
   08     007     071.0
   08     008     071.0
   09     009     070.4
   09     010     070.4
   09     011     070.4
   09     012     070.4
   10     013     070.0
   10     014     070.0
   10     015     070.0
   10     016     070.0
   11     017     069.8
   11     018     069.8
   11     019     069.8
   11     020     069.8
   12     021     069.7
   12     022     069.7
   12     023     069.7
   12     024     069.7
   01     025     069.5
   02     026     069.4
   03     027     069.3
   04     028     069.2
   05     029     069.1
   06     030     069.1
   07     031     069.0
   08     032     069.0
   09     033     068.9
   10     034     068.9
   11     035     068.8
   12     036     068.8
   01     037     068.8
   02     038     068.8
   03     039     068.9
   04     040     068.8
   05     041     068.8
   06     042     068.8
   07     043     068.8
   08     044     068.9
   09     045     068.9
   10     046     068.9
   11     047     069.0
   12     048     069.0
   01     049     069.1
   02     050     069.1
   03     051     069.2
   04     052     069.2
   05     053     069.2
   06     054     069.2
   07     055     069.2
   08     056     069.2
   09     057     069.3
   10     058     069.3
   11     059     069.4
   12     060     069.4
   01     061     069.5
   02     062     069.5
   03     063     069.5
   04     064     069.5
   05     065     069.5
   06     066     069.5
   07     067     069.5
   08     068     069.5
   09     069     069.5
   10     070     069.5
   11     071     069.5
   12     072     069.5
# Nombre de la central
'ATA-TG2A_GN_A'
# Numero de etapas
    70
# Mes   Etapa    CosVar
   07     003     111.4
   07     004     109.7
   08     005     108.6
   08     006     108.6
   08     007     108.6
   08     008     108.6
   09     009     107.7
   09     010     107.7
   09     011     107.7
   09     012     107.7
   10     013     107.1
   10     014     107.1
   10     015     107.1
   10     016     107.1
   11     017     106.8
   11     018     106.8
   11     019     106.8
   11     020     106.8
   12     021     106.5
   12     022     106.5
   12     023     106.5
   12     024     106.5
   01     025     106.3
   02     026     106.2
   03     027     106.0
   04     028     105.9
   05     029     105.8
   06     030     105.6
   07     031     105.6
   08     032     105.5
   09     033     105.5
   10     034     105.4
   11     035     105.3
   12     036     105.3
   01     037     105.3
   02     038     105.3
   03     039     105.3
   04     040     105.3
   05     041     105.3
   06     042     105.3
   07     043     105.3
   08     044     105.4
   09     045     105.4
   10     046     105.4
   11     047     105.5
   12     048     105.6
   01     049     105.6
   02     050     105.7
   03     051     105.8
   04     052     105.8
   05     053     105.8
   06     054     105.8
   07     055     105.8
   08     056     105.9
   09     057     105.9
   10     058     106.0
   11     059     106.1
   12     060     106.2
   01     061     106.2
   02     062     106.3
   03     063     106.3
   04     064     106.3
   05     065     106.4
   06     066     106.4
   07     067     106.4
   08     068     106.4
   09     069     106.4
   10     070     106.4
   11     071     106.4
   12     072     106.4
# Nombre de la central
'ATA-TG2A+0.5TV2C_GN_A'
# Numero de etapas
    70
# Mes   Etapa    CosVar
   07     003     076.9
   07     004     075.7
   08     005     075.0
   08     006     075.0
   08     007     075.0
   08     008     075.0
   09     009     074.4
   09     010     074.4
   09     011     074.4
   09     012     074.4
   10     013     074.0
   10     014     074.0
   10     015     074.0
   10     016     074.0
   11     017     073.7
   11     018     073.7
   11     019     073.7
   11     020     073.7
   12     021     073.6
   12     022     073.6
   12     023     073.6
   12     024     073.6
   01     025     073.4
   02     026     073.3
   03     027     073.2
   04     028     073.1
   05     029     073.0
   06     030     073.0
   07     031     072.9
   08     032     072.9
   09     033     072.8
   10     034     072.8
   11     035     072.7
   12     036     072.7
   01     037     072.7
   02     038     072.7
   03     039     072.7
   04     040     072.7
   05     041     072.7
   06     042     072.7
   07     043     072.7
   08     044     072.8
   09     045     072.8
   10     046     072.8
   11     047     072.8
   12     048     072.9
   01     049     073.0
   02     050     073.0
   03     051     073.1
   04     052     073.1
   05     053     073.1
   06     054     073.1
   07     055     073.1
   08     056     073.1
   09     057     073.2
   10     058     073.2
   11     059     073.3
   12     060     073.3
   01     061     073.4
   02     062     073.4
   03     063     073.4
   04     064     073.4
   05     065     073.4
   06     066     073.5
   07     067     073.5
   08     068     073.5
   09     069     073.5
   10     070     073.4
   11     071     073.4
   12     072     073.4
# Nombre de la central
'ATA-TG2A+TG2B+TV2C_GN_A'
# Numero de etapas
    70
# Mes   Etapa    CosVar
   07     003     069.0
   07     004     067.9
   08     005     067.3
   08     006     067.3
   08     007     067.3
   08     008     067.3
   09     009     066.7
   09     010     066.7
   09     011     066.7
   09     012     066.7
   10     013     066.4
   10     014     066.4
   10     015     066.4
   10     016     066.4
   11     017     066.2
   11     018     066.2
   11     019     066.2
   11     020     066.2
   12     021     066.0
   12     022     066.0
   12     023     066.0
   12     024     066.0
   01     025     065.9
   02     026     065.8
   03     027     065.7
   04     028     065.6
   05     029     065.5
   06     030     065.5
   07     031     065.4
   08     032     065.4
   09     033     065.3
   10     034     065.3
   11     035     065.2
   12     036     065.2
   01     037     065.2
   02     038     065.3
   03     039     065.3
   04     040     065.2
   05     041     065.2
   06     042     065.2
   07     043     065.3
   08     044     065.3
   09     045     065.3
   10     046     065.3
   11     047     065.4
   12     048     065.4
   01     049     065.5
   02     050     065.5
   03     051     065.6
   04     052     065.6
   05     053     065.6
   06     054     065.6
   07     055     065.6
   08     056     065.6
   09     057     065.6
   10     058     065.7
   11     059     065.8
   12     060     065.8
   01     061     065.8
   02     062     065.9
   03     063     065.9
   04     064     065.9
   05     065     065.9
   06     066     065.9
   07     067     065.9
   08     068     065.9
   09     069     065.9
   10     070     065.9
   11     071     065.9
   12     072     065.9
# Nombre de la central
'ATA-TG2B_GN_A'
# Numero de etapas
    70
# Mes   Etapa    CosVar
   07     003     113.8
   07     004     112.0
   08     005     110.9
   08     006     110.9
   08     007     110.9
   08     008     110.9
   09     009     110.0
   09     010     110.0
   09     011     110.0
   09     012     110.0
   10     013     109.4
   10     014     109.4
   10     015     109.4
   10     016     109.4
   11     017     109.1
   11     018     109.1
   11     019     109.1
   11     020     109.1
   12     021     108.8
   12     022     108.8
   12     023     108.8
   12     024     108.8
   01     025     108.6
   02     026     108.4
   03     027     108.3
   04     028     108.1
   05     029     108.0
   06     030     107.9
   07     031     107.8
   08     032     107.7
   09     033     107.7
   10     034     107.6
   11     035     107.5
   12     036     107.5
   01     037     107.5
   02     038     107.5
   03     039     107.6
   04     040     107.5
   05     041     107.5
   06     042     107.5
   07     043     107.5
   08     044     107.6
   09     045     107.7
   10     046     107.7
   11     047     107.7
   12     048     107.8
   01     049     107.9
   02     050     108.0
   03     051     108.0
   04     052     108.0
   05     053     108.1
   06     054     108.1
   07     055     108.1
   08     056     108.1
   09     057     108.2
   10     058     108.3
   11     059     108.4
   12     060     108.4
   01     061     108.5
   02     062     108.5
   03     063     108.6
   04     064     108.6
   05     065     108.6
   06     066     108.6
   07     067     108.6
   08     068     108.6
   09     069     108.6
   10     070     108.6
   11     071     108.6
   12     072     108.6
# Nombre de la central
'ATA-TG2B+0.5TV2C_GN_A'
# Numero de etapas
    70
# Mes   Etapa    CosVar
   07     003     075.7
