# scale_objective=1000
type,phase,scene,name,rhs,dual,coefficients
o,31,2,sddp_ecut_1_31_37_19,4.42282e+08,,rsv_vol_1_51_31_310=0,rsv_vol_6_51_31_310=0.648591,rsv_vol_21_51_31_310=0,rsv_vol_28_51_31_310=0,rsv_vol_37_51_31_310=1.25055,rsv_vol_63_51_31_310=4947.69,rsv_vol_65_51_31_310=-7.76705,rsv_vol_67_51_31_310=6378.66,sddp_alpha_1_30=1000
o,30,2,sddp_ecut_1_30_37_20,4.75424e+08,,rsv_vol_1_51_30_300=0,rsv_vol_6_51_30_300=1.08955,rsv_vol_21_51_30_300=0,rsv_vol_28_51_30_300=0,rsv_vol_37_51_30_300=1.79349,rsv_vol_63_51_30_300=5116.25,rsv_vol_65_51_30_300=-7.82898,rsv_vol_67_51_30_300=8247.38,sddp_alpha_1_29=1000
o,29,2,sddp_ecut_1_29_37_21,4.90274e+08,,rsv_vol_1_51_29_290=0,rsv_vol_6_51_29_290=-6.396,rsv_vol_21_51_29_290=0,rsv_vol_28_51_29_290=0,rsv_vol_37_51_29_290=1.13327,rsv_vol_63_51_29_290=5260.86,rsv_vol_65_51_29_290=9666.86,rsv_vol_67_51_29_290=2086.38,sddp_alpha_1_28=1000
o,28,2,sddp_ecut_1_28_37_22,5.16941e+08,,rsv_vol_1_51_28_280=0,rsv_vol_6_51_28_280=-6.28659,rsv_vol_21_51_28_280=0,rsv_vol_28_51_28_280=0,rsv_vol_37_51_28_280=3.33429,rsv_vol_63_51_28_280=5355.52,rsv_vol_65_51_28_280=11979.1,rsv_vol_67_51_28_280=958.59,sddp_alpha_1_27=1000
o,27,2,sddp_ecut_1_27_37_23,4.62296e+08,,rsv_vol_1_51_27_270=0,rsv_vol_6_51_27_270=-15.4423,rsv_vol_21_51_27_270=0,rsv_vol_28_51_27_270=0,rsv_vol_37_51_27_270=0.618786,rsv_vol_63_51_27_270=5055.26,rsv_vol_65_51_27_270=2525.1,rsv_vol_67_51_27_270=-128.284,sddp_alpha_1_26=1000
o,26,2,sddp_ecut_1_26_37_24,4.69362e+08,,rsv_vol_1_51_26_260=0,rsv_vol_6_51_26_260=-23.596,rsv_vol_21_51_26_260=0,rsv_vol_28_51_26_260=0,rsv_vol_37_51_26_260=2.60431,rsv_vol_63_51_26_260=5304.47,rsv_vol_65_51_26_260=0,rsv_vol_67_51_26_260=8679.62,sddp_alpha_1_25=1000
o,25,2,sddp_ecut_1_25_37_25,4.14639e+08,,rsv_vol_1_51_25_250=0,rsv_vol_6_51_25_250=-31.984,rsv_vol_21_51_25_250=0,rsv_vol_28_51_25_250=0,rsv_vol_37_51_25_250=2.39088,rsv_vol_63_51_25_250=5509.51,rsv_vol_65_51_25_250=0,rsv_vol_67_51_25_250=9315.91,sddp_alpha_1_24=1000
o,24,2,sddp_ecut_1_24_37_26,4.5039e+08,,rsv_vol_1_51_24_240=0,rsv_vol_6_51_24_240=-32.2519,rsv_vol_21_51_24_240=0,rsv_vol_28_51_24_240=0,rsv_vol_37_51_24_240=1.92707,rsv_vol_63_51_24_240=5168.51,rsv_vol_65_51_24_240=0,rsv_vol_67_51_24_240=8579.34,sddp_alpha_1_23=1000
o,23,2,sddp_ecut_1_23_37_27,4.35697e+08,,rsv_vol_1_51_23_230=0,rsv_vol_6_51_23_230=-32.8041,rsv_vol_21_51_23_230=0,rsv_vol_28_51_23_230=0,rsv_vol_37_51_23_230=0.649112,rsv_vol_63_51_23_230=4441.21,rsv_vol_65_51_23_230=0,rsv_vol_67_51_23_230=3297.41,sddp_alpha_1_22=1000
o,22,2,sddp_ecut_1_22_37_28,1.12651e+08,,rsv_vol_1_51_22_220=0,rsv_vol_6_51_22_220=0.17865,rsv_vol_21_51_22_220=0,rsv_vol_28_51_22_220=0,rsv_vol_37_51_22_220=0.241737,rsv_vol_63_51_22_220=0,rsv_vol_65_51_22_220=-8.34258,rsv_vol_67_51_22_220=1375.89,sddp_alpha_1_21=1000
o,21,2,sddp_ecut_1_21_37_29,9.86191e+07,,rsv_vol_1_51_21_210=0,rsv_vol_6_51_21_210=0.163934,rsv_vol_21_51_21_210=0,rsv_vol_28_51_21_210=0,rsv_vol_37_51_21_210=0.176869,rsv_vol_63_51_21_210=0,rsv_vol_65_51_21_210=-8.34258,rsv_vol_67_51_21_210=661.948,sddp_alpha_1_20=1000
o,20,2,sddp_ecut_1_20_37_30,1.1247e+08,,rsv_vol_1_51_20_200=0,rsv_vol_6_51_20_200=0.198156,rsv_vol_21_51_20_200=0,rsv_vol_28_51_20_200=0,rsv_vol_37_51_20_200=0.172981,rsv_vol_63_51_20_200=0,rsv_vol_65_51_20_200=-25.0277,rsv_vol_67_51_20_200=570.178,sddp_alpha_1_19=1000
o,19,2,sddp_ecut_1_19_37_31,9.80727e+07,,rsv_vol_1_51_19_190=0,rsv_vol_6_51_19_190=0.179308,rsv_vol_21_51_19_190=0,rsv_vol_28_51_19_190=0,rsv_vol_37_51_19_190=0.12407,rsv_vol_63_51_19_190=0,rsv_vol_65_51_19_190=-25.0277,rsv_vol_67_51_19_190=196.388,sddp_alpha_1_18=1000
o,18,2,sddp_ecut_1_18_37_32,1.20438e+08,,rsv_vol_1_51_18_180=0,rsv_vol_6_51_18_180=0.201339,rsv_vol_21_51_18_180=0,rsv_vol_28_51_18_180=0,rsv_vol_37_51_18_180=0.207101,rsv_vol_63_51_18_180=0,rsv_vol_65_51_18_180=-25.2273,rsv_vol_67_51_18_180=1020.63,sddp_alpha_1_17=1000
o,17,2,sddp_ecut_1_17_37_33,1.21047e+08,,rsv_vol_1_51_17_170=0,rsv_vol_6_51_17_170=0.206407,rsv_vol_21_51_17_170=0,rsv_vol_28_51_17_170=0,rsv_vol_37_51_17_170=0.251406,rsv_vol_63_51_17_170=0,rsv_vol_65_51_17_170=-16.8182,rsv_vol_67_51_17_170=786.13,sddp_alpha_1_16=1000
o,16,2,sddp_ecut_1_16_37_34,1.2131e+08,,rsv_vol_1_51_16_160=0,rsv_vol_6_51_16_160=0.209247,rsv_vol_21_51_16_160=0,rsv_vol_28_51_16_160=0,rsv_vol_37_51_16_160=0.244389,rsv_vol_63_51_16_160=0,rsv_vol_65_51_16_160=0,rsv_vol_67_51_16_160=1624.68,sddp_alpha_1_15=1000
o,15,2,sddp_ecut_1_15_37_35,1.06035e+08,,rsv_vol_1_51_15_150=0,rsv_vol_6_51_15_150=0.187667,rsv_vol_21_51_15_150=0,rsv_vol_28_51_15_150=0,rsv_vol_37_51_15_150=0.16849,rsv_vol_63_51_15_150=0,rsv_vol_65_51_15_150=-8.40911,rsv_vol_67_51_15_150=386.304,sddp_alpha_1_14=1000
o,14,2,sddp_ecut_1_14_37_36,1.25945e+08,,rsv_vol_1_51_14_140=0,rsv_vol_6_51_14_140=0.243173,rsv_vol_21_51_14_140=0,rsv_vol_28_51_14_140=0,rsv_vol_37_51_14_140=0.292772,rsv_vol_63_51_14_140=0,rsv_vol_65_51_14_140=-8.47616,rsv_vol_67_51_14_140=2694.41,sddp_alpha_1_13=1000
o,13,2,sddp_ecut_1_13_37_37,1.08942e+08,,rsv_vol_1_51_13_130=0,rsv_vol_6_51_13_130=0.190566,rsv_vol_21_51_13_130=0,rsv_vol_28_51_13_130=0,rsv_vol_37_51_13_130=0.192328,rsv_vol_63_51_13_130=0,rsv_vol_65_51_13_130=-8.47616,rsv_vol_67_51_13_130=682.17,sddp_alpha_1_12=1000
o,12,2,sddp_ecut_1_12_37_38,1.24845e+08,,rsv_vol_1_51_12_120=0,rsv_vol_6_51_12_120=0.231766,rsv_vol_21_51_12_120=0,rsv_vol_28_51_12_120=0,rsv_vol_37_51_12_120=0.284673,rsv_vol_63_51_12_120=0,rsv_vol_65_51_12_120=-16.9523,rsv_vol_67_51_12_120=2431.22,sddp_alpha_1_11=1000
o,11,2,sddp_ecut_1_11_37_39,1.09814e+08,,rsv_vol_1_51_11_110=0,rsv_vol_6_51_11_110=0.211144,rsv_vol_21_51_11_110=0,rsv_vol_28_51_11_110=0,rsv_vol_37_51_11_110=0.27476,rsv_vol_63_51_11_110=0,rsv_vol_65_51_11_110=0,rsv_vol_67_51_11_110=933.997,sddp_alpha_1_10=1000
o,10,2,sddp_ecut_1_10_37_40,1.30459e+08,,rsv_vol_1_51_10_100=0,rsv_vol_6_51_10_100=0.230217,rsv_vol_21_51_10_100=0,rsv_vol_28_51_10_100=0,rsv_vol_37_51_10_100=0.260028,rsv_vol_63_51_10_100=0,rsv_vol_65_51_10_100=-17.0875,rsv_vol_67_51_10_100=1362.52,sddp_alpha_1_9=1000
o,9,2,sddp_ecut_1_9_37_41,1.31285e+08,,rsv_vol_1_51_9_90=0,rsv_vol_6_51_9_90=0.235919,rsv_vol_21_51_9_90=0,rsv_vol_28_51_9_90=0,rsv_vol_37_51_9_90=0.266805,rsv_vol_63_51_9_90=0,rsv_vol_65_51_9_90=-8.54375,rsv_vol_67_51_9_90=1015.23,sddp_alpha_1_8=1000
o,8,2,sddp_ecut_1_8_37_42,1.31724e+08,,rsv_vol_1_51_8_80=0,rsv_vol_6_51_8_80=0.239773,rsv_vol_21_51_8_80=0,rsv_vol_28_51_8_80=0,rsv_vol_37_51_8_80=0.387345,rsv_vol_63_51_8_80=0.00289402,rsv_vol_65_51_8_80=-8.54375,rsv_vol_67_51_8_80=2147.71,sddp_alpha_1_7=1000
o,7,2,sddp_ecut_1_7_37_43,1.15829e+08,,rsv_vol_1_51_7_70=0,rsv_vol_6_51_7_70=0.217244,rsv_vol_21_51_7_70=0,rsv_vol_28_51_7_70=0,rsv_vol_37_51_7_70=0.340455,rsv_vol_63_51_7_70=0.00258734,rsv_vol_65_51_7_70=-8.54375,rsv_vol_67_51_7_70=1561.91,sddp_alpha_1_6=1000
o,6,2,sddp_ecut_1_6_37_44,1.40907e+08,,rsv_vol_1_51_6_60=0,rsv_vol_6_51_6_60=0.264304,rsv_vol_21_51_6_60=0,rsv_vol_28_51_6_60=0,rsv_vol_37_51_6_60=0.468354,rsv_vol_63_51_6_60=0.00378264,rsv_vol_65_51_6_60=0,rsv_vol_67_51_6_60=2971.79,sddp_alpha_1_5=1000
o,5,2,sddp_ecut_1_5_37_45,1.40943e+08,,rsv_vol_1_51_5_50=0,rsv_vol_6_51_5_50=0.277163,rsv_vol_21_51_5_50=0,rsv_vol_28_51_5_50=0,rsv_vol_37_51_5_50=0.36873,rsv_vol_63_51_5_50=0.00324507,rsv_vol_65_51_5_50=0,rsv_vol_67_51_5_50=2411.96,sddp_alpha_1_4=1000
o,4,2,sddp_ecut_1_4_37_46,1.41633e+08,,rsv_vol_1_51_4_40=0,rsv_vol_6_51_4_40=0.277131,rsv_vol_21_51_4_40=0,rsv_vol_28_51_4_40=0,rsv_vol_37_51_4_40=0.406418,rsv_vol_63_51_4_40=0,rsv_vol_65_51_4_40=0,rsv_vol_67_51_4_40=1286.72,sddp_alpha_1_3=1000
o,3,2,sddp_ecut_1_3_37_47,1.25406e+08,,rsv_vol_1_51_3_30=0,rsv_vol_6_51_3_30=0.272698,rsv_vol_21_51_3_30=0,rsv_vol_28_51_3_30=0,rsv_vol_37_51_3_30=0.372197,rsv_vol_63_51_3_30=0,rsv_vol_65_51_3_30=-17.2238,rsv_vol_67_51_3_30=1415.24,sddp_alpha_1_2=1000
o,2,2,sddp_ecut_1_2_37_48,1.12669e+08,,rsv_vol_1_51_2_20=0,rsv_vol_6_51_2_20=0.353882,rsv_vol_21_51_2_20=0,rsv_vol_28_51_2_20=0,rsv_vol_37_51_2_20=0.24438,rsv_vol_63_51_2_20=0,rsv_vol_65_51_2_20=-34.7222,rsv_vol_67_51_2_20=3105.05,sddp_alpha_1_1=1000
o,1,2,sddp_ecut_1_1_37_49,1.32754e+08,,rsv_vol_1_51_1_10=0,rsv_vol_6_51_1_10=0.421577,rsv_vol_21_51_1_10=0,rsv_vol_28_51_1_10=0,rsv_vol_37_51_1_10=0.253781,rsv_vol_63_51_1_10=0,rsv_vol_65_51_1_10=-8.68056,rsv_vol_67_51_1_10=4960.39,sddp_alpha_1_0=1000
o,50,2,sddp_ecut_1_50_38_0,3.71157e+08,,rsv_vol_1_51_50_500=0,rsv_vol_6_51_50_500=2321.17,rsv_vol_21_51_50_500=0,rsv_vol_28_51_50_500=0,rsv_vol_37_51_50_500=1.44812,rsv_vol_63_51_50_500=4664.97,rsv_vol_65_51_50_500=17395.7,rsv_vol_67_51_50_500=7430.46,sddp_alpha_1_49=1000
o,49,2,sddp_ecut_1_49_38_1,2.97122e+08,,rsv_vol_1_51_49_490=0,rsv_vol_6_51_49_490=-6.06395,rsv_vol_21_51_49_490=0,rsv_vol_28_51_49_490=0,rsv_vol_37_51_49_490=0.939791,rsv_vol_63_51_49_490=4209.32,rsv_vol_65_51_49_490=0,rsv_vol_67_51_49_490=7208.47,sddp_alpha_1_48=1000
o,48,2,sddp_ecut_1_48_38_2,3.25559e+08,,rsv_vol_1_51_48_480=0,rsv_vol_6_51_48_480=-13.2073,rsv_vol_21_51_48_480=0,rsv_vol_28_51_48_480=0,rsv_vol_37_51_48_480=1.21503,rsv_vol_63_51_48_480=3811.04,rsv_vol_65_51_48_480=0,rsv_vol_67_51_48_480=6819.67,sddp_alpha_1_47=1000
o,47,2,sddp_ecut_1_47_38_3,3.2079e+08,,rsv_vol_1_51_47_470=0,rsv_vol_6_51_47_470=-47.6341,rsv_vol_21_51_47_470=0,rsv_vol_28_51_47_470=0,rsv_vol_37_51_47_470=0.725279,rsv_vol_63_51_47_470=3567.04,rsv_vol_65_51_47_470=0,rsv_vol_67_51_47_470=4503.11,sddp_alpha_1_46=1000
o,46,2,sddp_ecut_1_46_38_4,3.10979e+08,,rsv_vol_1_51_46_460=0,rsv_vol_6_51_46_460=-61.7749,rsv_vol_21_51_46_460=0,rsv_vol_28_51_46_460=0,rsv_vol_37_51_46_460=0.881701,rsv_vol_63_51_46_460=3811.1,rsv_vol_65_51_46_460=0,rsv_vol_67_51_46_460=3470.96,sddp_alpha_1_45=1000
o,45,2,sddp_ecut_1_45_38_5,3.43705e+08,,rsv_vol_1_51_45_450=0,rsv_vol_6_51_45_450=0.420232,rsv_vol_21_51_45_450=0,rsv_vol_28_51_45_450=0,rsv_vol_37_51_45_450=1.25704,rsv_vol_63_51_45_450=3561.87,rsv_vol_65_51_45_450=0,rsv_vol_67_51_45_450=5639.48,sddp_alpha_1_44=1000
o,44,2,sddp_ecut_1_44_38_6,3.45192e+08,,rsv_vol_1_51_44_440=0,rsv_vol_6_51_44_440=0.55129,rsv_vol_21_51_44_440=0,rsv_vol_28_51_44_440=0,rsv_vol_37_51_44_440=1.14826,rsv_vol_63_51_44_440=4065.33,rsv_vol_65_51_44_440=-7.00509,rsv_vol_67_51_44_440=5950.81,sddp_alpha_1_43=1000
o,43,2,sddp_ecut_1_43_38_7,3.85645e+08,,rsv_vol_1_51_43_430=0,rsv_vol_6_51_43_430=0.726152,rsv_vol_21_51_43_430=0,rsv_vol_28_51_43_430=0,rsv_vol_37_51_43_430=1.22684,rsv_vol_63_51_43_430=2722.05,rsv_vol_65_51_43_430=-14.1219,rsv_vol_67_51_43_430=6312.11,sddp_alpha_1_42=1000
o,42,2,sddp_ecut_1_42_38_8,4.13441e+08,,rsv_vol_1_51_42_420=0,rsv_vol_6_51_42_420=0.97699,rsv_vol_21_51_42_420=0,rsv_vol_28_51_42_420=0,rsv_vol_37_51_42_420=1.50268,rsv_vol_63_51_42_420=4439.22,rsv_vol_65_51_42_420=-7.11726,rsv_vol_67_51_42_420=7366.74,sddp_alpha_1_41=1000
o,41,2,sddp_ecut_1_41_38_9,4.18044e+08,,rsv_vol_1_51_41_410=0,rsv_vol_6_51_41_410=0.925018,rsv_vol_21_51_41_410=0,rsv_vol_28_51_41_410=0,rsv_vol_37_51_41_410=1.54048,rsv_vol_63_51_41_410=4361.31,rsv_vol_65_51_41_410=3725.38,rsv_vol_67_51_41_410=5874.69,sddp_alpha_1_40=1000
o,40,2,sddp_ecut_1_40_38_10,4.24038e+08,,rsv_vol_1_51_40_400=0,rsv_vol_6_51_40_400=0.952824,rsv_vol_21_51_40_400=0,rsv_vol_28_51_40_400=0,rsv_vol_37_51_40_400=2.18532,rsv_vol_63_51_40_400=4653.21,rsv_vol_65_51_40_400=2348.82,rsv_vol_67_51_40_400=7262.41,sddp_alpha_1_39=1000
o,39,2,sddp_ecut_1_39_38_11,3.96726e+08,,rsv_vol_1_51_39_390=0,rsv_vol_6_51_39_390=0.942288,rsv_vol_21_51_39_390=0,rsv_vol_28_51_39_390=0,rsv_vol_37_51_39_390=1.99675,rsv_vol_63_51_39_390=4883.26,rsv_vol_65_51_39_390=10803.3,rsv_vol_67_51_39_390=7557.28,sddp_alpha_1_38=1000
o,38,2,sddp_ecut_1_38_38_12,3.90438e+08,,rsv_vol_1_51_38_380=0,rsv_vol_6_51_38_380=-6.43758,rsv_vol_21_51_38_380=0,rsv_vol_28_51_38_380=0,rsv_vol_37_51_38_380=1.42047,rsv_vol_63_51_38_380=4849.03,rsv_vol_65_51_38_380=6961.93,rsv_vol_67_51_38_380=-117.552,sddp_alpha_1_37=1000
o,37,2,sddp_ecut_1_37_38_13,3.22944e+08,,rsv_vol_1_51_37_370=0,rsv_vol_6_51_37_370=-6.86149,rsv_vol_21_51_37_370=0,rsv_vol_28_51_37_370=0,rsv_vol_37_51_37_370=1.12108,rsv_vol_63_51_37_370=4794.49,rsv_vol_65_51_37_370=0,rsv_vol_67_51_37_370=8002.39,sddp_alpha_1_36=1000
o,36,2,sddp_ecut_1_36_38_14,3.54763e+08,,rsv_vol_1_51_36_360=0,rsv_vol_6_51_36_360=-14.5977,rsv_vol_21_51_36_360=0,rsv_vol_28_51_36_360=0,rsv_vol_37_51_36_360=1.40664,rsv_vol_63_51_36_360=4669.04,rsv_vol_65_51_36_360=0,rsv_vol_67_51_36_360=7704.2,sddp_alpha_1_35=1000
o,35,2,sddp_ecut_1_35_38_15,3.6925e+08,,rsv_vol_1_51_35_350=0,rsv_vol_6_51_35_350=-52.5495,rsv_vol_21_51_35_350=0,rsv_vol_28_51_35_350=0,rsv_vol_37_51_35_350=0.350318,rsv_vol_63_51_35_350=4554.75,rsv_vol_65_51_35_350=0,rsv_vol_67_51_35_350=1626.52,sddp_alpha_1_34=1000
o,34,2,sddp_ecut_1_34_38_16,3.57969e+08,,rsv_vol_1_51_34_340=0,rsv_vol_6_51_34_340=-105.965,rsv_vol_21_51_34_340=0,rsv_vol_28_51_34_340=0,rsv_vol_37_51_34_340=0.555101,rsv_vol_63_51_34_340=4727.72,rsv_vol_65_51_34_340=0,rsv_vol_67_51_34_340=819.566,sddp_alpha_1_33=1000
o,33,2,sddp_ecut_1_33_38_17,3.93362e+08,,rsv_vol_1_51_33_330=0,rsv_vol_6_51_33_330=-14.9034,rsv_vol_21_51_33_330=0,rsv_vol_28_51_33_330=0,rsv_vol_37_51_33_330=1.0825,rsv_vol_63_51_33_330=4751.42,rsv_vol_65_51_33_330=0,rsv_vol_67_51_33_330=4008.82,sddp_alpha_1_32=1000
o,32,2,sddp_ecut_1_32_38_18,3.94338e+08,,rsv_vol_1_51_32_320=0,rsv_vol_6_51_32_320=0.482126,rsv_vol_21_51_32_320=0,rsv_vol_28_51_32_320=0,rsv_vol_37_51_32_320=0.977371,rsv_vol_63_51_32_320=4724.63,rsv_vol_65_51_32_320=0,rsv_vol_67_51_32_320=4371.87,sddp_alpha_1_31=1000
o,31,2,sddp_ecut_1_31_38_19,4.42282e+08,,rsv_vol_1_51_31_310=0,rsv_vol_6_51_31_310=0.648591,rsv_vol_21_51_31_310=0,rsv_vol_28_51_31_310=0,rsv_vol_37_51_31_310=1.25055,rsv_vol_63_51_31_310=4947.69,rsv_vol_65_51_31_310=-7.76705,rsv_vol_67_51_31_310=6378.66,sddp_alpha_1_30=1000
o,30,2,sddp_ecut_1_30_38_20,4.75424e+08,,rsv_vol_1_51_30_300=0,rsv_vol_6_51_30_300=1.08955,rsv_vol_21_51_30_300=0,rsv_vol_28_51_30_300=0,rsv_vol_37_51_30_300=1.79349,rsv_vol_63_51_30_300=5116.25,rsv_vol_65_51_30_300=-7.82898,rsv_vol_67_51_30_300=8247.38,sddp_alpha_1_29=1000
o,29,2,sddp_ecut_1_29_38_21,4.90274e+08,,rsv_vol_1_51_29_290=0,rsv_vol_6_51_29_290=-6.396,rsv_vol_21_51_29_290=0,rsv_vol_28_51_29_290=0,rsv_vol_37_51_29_290=1.13327,rsv_vol_63_51_29_290=5260.86,rsv_vol_65_51_29_290=9666.86,rsv_vol_67_51_29_290=2086.38,sddp_alpha_1_28=1000
o,28,2,sddp_ecut_1_28_38_22,5.16941e+08,,rsv_vol_1_51_28_280=0,rsv_vol_6_51_28_280=-6.28659,rsv_vol_21_51_28_280=0,rsv_vol_28_51_28_280=0,rsv_vol_37_51_28_280=3.33429,rsv_vol_63_51_28_280=5355.52,rsv_vol_65_51_28_280=11979.1,rsv_vol_67_51_28_280=958.59,sddp_alpha_1_27=1000
o,27,2,sddp_ecut_1_27_38_23,4.62296e+08,,rsv_vol_1_51_27_270=0,rsv_vol_6_51_27_270=-15.4423,rsv_vol_21_51_27_270=0,rsv_vol_28_51_27_270=0,rsv_vol_37_51_27_270=0.618786,rsv_vol_63_51_27_270=5055.26,rsv_vol_65_51_27_270=2525.1,rsv_vol_67_51_27_270=-128.284,sddp_alpha_1_26=1000
o,26,2,sddp_ecut_1_26_38_24,4.69362e+08,,rsv_vol_1_51_26_260=0,rsv_vol_6_51_26_260=-23.596,rsv_vol_21_51_26_260=0,rsv_vol_28_51_26_260=0,rsv_vol_37_51_26_260=2.60431,rsv_vol_63_51_26_260=5304.47,rsv_vol_65_51_26_260=0,rsv_vol_67_51_26_260=8679.62,sddp_alpha_1_25=1000
o,25,2,sddp_ecut_1_25_38_25,4.14639e+08,,rsv_vol_1_51_25_250=0,rsv_vol_6_51_25_250=-31.984,rsv_vol_21_51_25_250=0,rsv_vol_28_51_25_250=0,rsv_vol_37_51_25_250=2.39088,rsv_vol_63_51_25_250=5509.51,rsv_vol_65_51_25_250=0,rsv_vol_67_51_25_250=9315.91,sddp_alpha_1_24=1000
o,24,2,sddp_ecut_1_24_38_26,4.5039e+08,,rsv_vol_1_51_24_240=0,rsv_vol_6_51_24_240=-32.2519,rsv_vol_21_51_24_240=0,rsv_vol_28_51_24_240=0,rsv_vol_37_51_24_240=1.92707,rsv_vol_63_51_24_240=5168.51,rsv_vol_65_51_24_240=0,rsv_vol_67_51_24_240=8579.34,sddp_alpha_1_23=1000
o,23,2,sddp_ecut_1_23_38_27,4.35697e+08,,rsv_vol_1_51_23_230=0,rsv_vol_6_51_23_230=-32.8041,rsv_vol_21_51_23_230=0,rsv_vol_28_51_23_230=0,rsv_vol_37_51_23_230=0.649112,rsv_vol_63_51_23_230=4441.21,rsv_vol_65_51_23_230=0,rsv_vol_67_51_23_230=3297.41,sddp_alpha_1_22=1000
o,22,2,sddp_ecut_1_22_38_28,1.12651e+08,,rsv_vol_1_51_22_220=0,rsv_vol_6_51_22_220=0.17865,rsv_vol_21_51_22_220=0,rsv_vol_28_51_22_220=0,rsv_vol_37_51_22_220=0.241737,rsv_vol_63_51_22_220=0,rsv_vol_65_51_22_220=-8.34258,rsv_vol_67_51_22_220=1375.89,sddp_alpha_1_21=1000
o,21,2,sddp_ecut_1_21_38_29,9.86191e+07,,rsv_vol_1_51_21_210=0,rsv_vol_6_51_21_210=0.163934,rsv_vol_21_51_21_210=0,rsv_vol_28_51_21_210=0,rsv_vol_37_51_21_210=0.176869,rsv_vol_63_51_21_210=0,rsv_vol_65_51_21_210=-8.34258,rsv_vol_67_51_21_210=661.948,sddp_alpha_1_20=1000
o,20,2,sddp_ecut_1_20_38_30,1.1247e+08,,rsv_vol_1_51_20_200=0,rsv_vol_6_51_20_200=0.198156,rsv_vol_21_51_20_200=0,rsv_vol_28_51_20_200=0,rsv_vol_37_51_20_200=0.172981,rsv_vol_63_51_20_200=0,rsv_vol_65_51_20_200=-25.0277,rsv_vol_67_51_20_200=570.178,sddp_alpha_1_19=1000
o,19,2,sddp_ecut_1_19_38_31,9.80727e+07,,rsv_vol_1_51_19_190=0,rsv_vol_6_51_19_190=0.179308,rsv_vol_21_51_19_190=0,rsv_vol_28_51_19_190=0,rsv_vol_37_51_19_190=0.12407,rsv_vol_63_51_19_190=0,rsv_vol_65_51_19_190=-25.0277,rsv_vol_67_51_19_190=196.388,sddp_alpha_1_18=1000
o,18,2,sddp_ecut_1_18_38_32,1.20438e+08,,rsv_vol_1_51_18_180=0,rsv_vol_6_51_18_180=0.201339,rsv_vol_21_51_18_180=0,rsv_vol_28_51_18_180=0,rsv_vol_37_51_18_180=0.207101,rsv_vol_63_51_18_180=0,rsv_vol_65_51_18_180=-25.2273,rsv_vol_67_51_18_180=1020.63,sddp_alpha_1_17=1000
o,17,2,sddp_ecut_1_17_38_33,1.21047e+08,,rsv_vol_1_51_17_170=0,rsv_vol_6_51_17_170=0.206407,rsv_vol_21_51_17_170=0,rsv_vol_28_51_17_170=0,rsv_vol_37_51_17_170=0.251406,rsv_vol_63_51_17_170=0,rsv_vol_65_51_17_170=-16.8182,rsv_vol_67_51_17_170=786.13,sddp_alpha_1_16=1000
o,16,2,sddp_ecut_1_16_38_34,1.2131e+08,,rsv_vol_1_51_16_160=0,rsv_vol_6_51_16_160=0.209247,rsv_vol_21_51_16_160=0,rsv_vol_28_51_16_160=0,rsv_vol_37_51_16_160=0.244389,rsv_vol_63_51_16_160=0,rsv_vol_65_51_16_160=0,rsv_vol_67_51_16_160=1624.68,sddp_alpha_1_15=1000
o,15,2,sddp_ecut_1_15_38_35,1.06035e+08,,rsv_vol_1_51_15_150=0,rsv_vol_6_51_15_150=0.187667,rsv_vol_21_51_15_150=0,rsv_vol_28_51_15_150=0,rsv_vol_37_51_15_150=0.16849,rsv_vol_63_51_15_150=0,rsv_vol_65_51_15_150=-8.40911,rsv_vol_67_51_15_150=386.304,sddp_alpha_1_14=1000
o,14,2,sddp_ecut_1_14_38_36,1.25945e+08,,rsv_vol_1_51_14_140=0,rsv_vol_6_51_14_140=0.243173,rsv_vol_21_51_14_140=0,rsv_vol_28_51_14_140=0,rsv_vol_37_51_14_140=0.292772,rsv_vol_63_51_14_140=0,rsv_vol_65_51_14_140=-8.47616,rsv_vol_67_51_14_140=2694.41,sddp_alpha_1_13=1000
o,13,2,sddp_ecut_1_13_38_37,1.08942e+08,,rsv_vol_1_51_13_130=0,rsv_vol_6_51_13_130=0.190566,rsv_vol_21_51_13_130=0,rsv_vol_28_51_13_130=0,rsv_vol_37_51_13_130=0.192328,rsv_vol_63_51_13_130=0,rsv_vol_65_51_13_130=-8.47616,rsv_vol_67_51_13_130=682.17,sddp_alpha_1_12=1000
o,12,2,sddp_ecut_1_12_38_38,1.24845e+08,,rsv_vol_1_51_12_120=0,rsv_vol_6_51_12_120=0.231766,rsv_vol_21_51_12_120=0,rsv_vol_28_51_12_120=0,rsv_vol_37_51_12_120=0.284673,rsv_vol_63_51_12_120=0,rsv_vol_65_51_12_120=-16.9523,rsv_vol_67_51_12_120=2431.22,sddp_alpha_1_11=1000
o,11,2,sddp_ecut_1_11_38_39,1.09814e+08,,rsv_vol_1_51_11_110=0,rsv_vol_6_51_11_110=0.211144,rsv_vol_21_51_11_110=0,rsv_vol_28_51_11_110=0,rsv_vol_37_51_11_110=0.27476,rsv_vol_63_51_11_110=0,rsv_vol_65_51_11_110=0,rsv_vol_67_51_11_110=933.997,sddp_alpha_1_10=1000
