# Archivo de caudales por etapa
# Numero de simulaciones y etapas con caudales
      28     276
# Mes   Etapa  SimulInd(1,...,NSimul)
   010   226   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   011   227   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   012   228   19   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18
   001   229   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   002   230   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   003   231   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   004   232   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   005   233   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   006   234   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   007   235   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   008   236   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   009   237   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   010   238   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   011   239   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   012   240   20   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19
   001   241   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   002   242   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   003   243   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   004   244   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   005   245   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   006   246   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   007   247   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   008   248   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   009   249   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   010   250   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   011   251   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   012   252   21   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20
   001   253   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   002   254   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   003   255   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   004   256   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   005   257   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   006   258   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   007   259   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   008   260   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   009   261   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   010   262   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   011   263   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   012   264   22   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21
   001   265   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   002   266   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   003   267   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   004   268   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   005   269   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   006   270   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   007   271   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   008   272   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   009   273   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   010   274   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   011   275   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
   012   276   23   24   25   26   27   28   01   02   03   04   05   06   07   08   09   10   11   12   13   14   15   16   17   18   19   20   21   22
