#IPDNumIte, IEtapa, ISimul, LDPhiPrv, Emb  1, Emb  2, Emb  3, Emb  4, Emb  5, Emb  6, Emb  7, Emb  8, Emb  9
22,1,17,1360187900,-68.853825,-36.47114,-19.028457,-8.4252272,-20.772426,-4.3438808,-6.5206517,-16.905016,-6.9406316
22,1,18,1313398100,-79.195248,-50.391161,-24.856885,-12.510842,-26.846653,-4.4859313,-5.1769639,-19.460808,-8.5389821
22,1,19,1386286500,-71.567951,-25.559275,-17.017852,-7.4363351,-19.375673,-4.1684461,-7.1492586,-16.526926,-7.1385478
22,1,20,1495592700,-80.248794,-39.271119,-18.512868,-7.7737927,-21.11125,-4.2577739,-9.7914605,-16.705956,-6.9000691
22,1,21,1472548800,-73.977792,-66.834199,-23.998759,-11.746729,-29.267339,-4.4762819,-7.5902802,-20.049695,-8.8308882
22,1,22,1248451100,-77.564599,-56.76066,-26.805461,-13.846696,-58.745053,-4.5532277,-12.274735,-20.969213,-9.9751669
22,1,23,1248451100,-77.564599,-56.76066,-26.805461,-13.846696,-58.745053,-4.5532277,-12.274735,-20.969213,-9.9751669
22,1,24,1248451100,-77.564599,-56.76066,-26.805461,-13.846696,-58.745053,-4.5532277,-12.274735,-20.969213,-9.9751669
22,1,25,1248451100,-77.564599,-56.76066,-26.805461,-13.846696,-58.745053,-4.5532277,-12.274735,-20.969213,-9.9751669
22,1,26,1248451100,-77.564599,-56.76066,-26.805461,-13.846696,-58.745053,-4.5532277,-12.274735,-20.969213,-9.9751669
22,1,27,1248451100,-77.564599,-56.76066,-26.805461,-13.846696,-58.745053,-4.5532277,-12.274735,-20.969213,-9.9751669
23,1,1,1489211600,-71.076075,-45.540435,-21.499214,-9.8156515,-38.400171,-4.466941,-5.1502734,-19.203871,-8.3144953
23,1,2,1631780500,-71.84185,-25.642865,-17.410979,-7.3510211,-16.458708,-4.2137215,-4.799676,-16.305444,-7.009495
23,1,3,1743748300,-70.383507,-40.874322,-20.386746,-9.5090018,-14.550788,-4.2734638,-9.1938846,-17.744706,-7.7512322
23,1,4,1744007000,-84.253232,-50.719519,-24.612291,-12.084532,-50.010797,-4.5337752,-7.8745578,-20.533319,-9.5849681
23,1,5,1742330400,-97.830174,-56.563972,-25.895269,-13.066925,-33.442404,-4.5547626,-6.9015292,-20.733877,-9.4773188
23,1,6,1810827500,-100.45151,-63.76108,-24.018803,-11.385944,-26.039531,-4.5542509,-8.6300006,-19.855183,-8.5826203
23,1,7,1761503600,-111.93864,-62.889198,-26.406983,-13.482348,-26.595968,-4.4886084,-9.0285899,-20.723533,-9.8342951
23,1,8,1775829500,-133.31265,-97.331903,-26.667342,-13.794518,-36.574424,-4.5133443,-10.885688,-20.883561,-9.5720933
23,1,9,1683500200,-179.49826,-134.26495,-26.857522,-13.91584,-31.659142,-4.4880871,-13.537965,-20.781176,-9.8908479
23,1,10,1558707000,-131.32447,-72.614641,-27.223523,-14.271812,-27.230029,-4.494769,-11.138283,-20.753359,-9.8575787
23,1,11,1537304600,-156.60197,-75.930703,-25.988868,-13.125068,-36.772244,-4.5012887,-11.918551,-20.821576,-9.5809019
23,1,12,1565049500,-171.64263,-123.04826,-24.627059,-11.720474,-38.176233,-4.648571,-11.847837,-20.73757,-9.7937367
23,1,13,1362099300,-98.916298,-69.963028,-26.792568,-13.806094,-49.341139,-4.5111222,-13.510163,-20.969159,-9.8699889
23,1,14,1361370700,-82.885591,-55.027223,-23.976592,-11.366184,-36.585379,-4.5421059,-9.3663164,-19.883933,-8.7112584
23,1,15,1445860700,-78.619208,-46.908969,-22.143453,-10.494679,-29.919579,-4.4484953,-8.3693669,-19.01889,-8.2539791
23,1,16,1327024800,-84.805462,-57.187655,-26.375998,-13.448173,-32.868545,-4.4913508,-13.093486,-20.767251,-9.8889172
23,1,17,1362235900,-68.601694,-36.875938,-19.419951,-8.7849744,-20.659406,-4.34343,-6.7610932,-16.967393,-7.3404633
23,1,18,1316378200,-79.195248,-46.707391,-24.052909,-12.29793,-55.678502,-4.5096534,-12.289142,-18.725221,-8.2674405
23,1,19,1385318800,-71.567951,-25.62835,-16.878613,-7.4201433,-19.372402,-4.1554854,-7.023833,-15.867224,-7.0224345
23,1,20,1494801600,-80.487448,-38.856849,-18.617301,-7.9818041,-21.154366,-4.2633395,-8.4689255,-16.69859,-7.3014825
23,1,21,1472717000,-74.065349,-90.072576,-23.594144,-11.323158,-29.326837,-4.4653865,-7.5904578,-19.366794,-8.2192921
23,1,22,1248145700,-88.696512,-61.550632,-27.152465,-13.994791,-59.203728,-4.5792059,-4.6169212,-21.167193,-10.069962
23,1,23,1248145700,-88.696512,-61.550632,-27.152465,-13.994791,-59.203728,-4.5792059,-4.6169212,-21.167193,-10.069962
23,1,24,1248145700,-88.696512,-61.550632,-27.152465,-13.994791,-59.203728,-4.5792059,-4.6169212,-21.167193,-10.069962
23,1,25,1248145700,-88.696512,-61.550632,-27.152465,-13.994791,-59.203728,-4.5792059,-4.6169212,-21.167193,-10.069962
23,1,26,1248145700,-88.696512,-61.550632,-27.152465,-13.994791,-59.203728,-4.5792059,-4.6169212,-21.167193,-10.069962
23,1,27,1248145700,-88.696512,-61.550632,-27.152465,-13.994791,-59.203728,-4.5792059,-4.6169212,-21.167193,-10.069962
24,1,1,1493764700,-71.055952,-49.10613,-24.076396,-11.657858,-20.14143,-4.4462363,-9.7585898,-20.177355,-9.1455083
24,1,2,1630619900,-70.878313,-25.372751,-17.251919,-7.2504748,-16.284521,-4.2042786,-4.7835017,-16.309943,-6.9888007
24,1,3,1754537200,-77.655349,-41.455628,-20.787194,-9.663913,-14.519751,-4.2829133,-9.1425135,-17.860558,-7.3542805
24,1,4,1742323600,-84.264307,-51.244334,-25.157261,-12.685356,-28.224032,-4.5530068,-7.0001077,-20.56002,-9.7165651
24,1,5,1729525800,-84.492671,-50.431257,-23.871147,-11.332218,-24.669701,-4.5399155,-8.7930265,-20.534971,-9.5352612
24,1,6,1815800300,-98.744939,-57.74086,-24.500222,-11.910189,-26.214601,-4.557467,-12.097799,-20.269464,-8.9873147
24,1,7,1785161300,-139.29354,-68.778655,-27.248113,-14.292726,-48.130162,-4.4930734,-10.167342,-20.756016,-9.8610535
24,1,8,1775267300,-134.05762,-98.838545,-25.81447,-12.862759,-35.823351,-4.4935118,-10.967938,-20.7877,-9.7623033
24,1,9,1686432100,-178.39625,-129.36563,-27.945403,-14.415678,-62.259063,-4.6850456,-10.469832,-21.722665,-10.359579
24,1,10,1559123200,-127.74644,-68.766241,-24.732337,-11.779623,-59.235734,-4.4875187,-11.577339,-20.755465,-9.8547772
24,1,11,1535793800,-154.63919,-71.5066,-25.912477,-13.048677,-31.496329,-4.5004764,-11.530463,-20.812883,-9.5820553
24,1,12,1567227400,-172.82891,-124.25904,-25.626391,-12.725013,-39.562865,-4.6470288,-11.785696,-20.774317,-9.7416889
24,1,13,1363533900,-100.84697,-70.901351,-27.819326,-14.328448,-60.467747,-4.6798583,-12.63786,-21.648884,-10.313964
24,1,14,1358491500,-81.623546,-52.172105,-23.248315,-10.837921,-25.489749,-4.5179506,-9.4171673,-19.553327,-8.3756719
24,1,15,1450032700,-76.843631,-45.165367,-22.032332,-10.485662,-29.202614,-4.4488002,-10.016288,-19.064517,-8.2897428
24,1,16,1330095800,-95.04154,-66.315661,-26.90465,-13.874795,-58.371192,-4.5144294,-8.1969803,-20.921626,-9.9591164
24,1,17,1363435200,-69.185412,-40.812843,-19.643029,-8.6902454,-20.101395,-4.3379651,-8.6036654,-17.077701,-7.0250334
24,1,18,1318111300,-79.133167,-50.124008,-24.801328,-12.760775,-48.383751,-4.499754,-7.3593965,-19.304943,-8.5627255
24,1,19,1385527400,-71.567951,-25.780824,-16.902755,-7.4168815,-19.374289,-4.1545025,-7.1412535,-15.797555,-7.0077613
24,1,20,1494856800,-81.023969,-39.099092,-18.787927,-8.0855872,-21.247215,-4.2588616,-7.6337634,-16.686958,-6.9183696
24,1,21,1474831200,-74.071719,-85.580369,-24.731619,-12.254404,-29.369581,-4.4816529,-8.650888,-19.502087,-8.3484047
24,1,22,1249289100,-89.777259,-62.84202,-26.822708,-13.834282,-54.803841,-4.5274543,-7.843484,-20.933254,-9.9651827
24,1,23,1249289100,-89.777259,-62.84202,-26.822708,-13.834282,-54.803841,-4.5274543,-7.843484,-20.933254,-9.9651827
24,1,24,1249289100,-89.777259,-62.84202,-26.822708,-13.834282,-54.803841,-4.5274543,-7.843484,-20.933254,-9.9651827
24,1,25,1249289100,-89.777259,-62.84202,-26.822708,-13.834282,-54.803841,-4.5274543,-7.843484,-20.933254,-9.9651827
24,1,26,1249289100,-89.777259,-62.84202,-26.822708,-13.834282,-54.803841,-4.5274543,-7.843484,-20.933254,-9.9651827
24,1,27,1249289100,-89.777259,-62.84202,-26.822708,-13.834282,-54.803841,-4.5274543,-7.843484,-20.933254,-9.9651827
25,1,1,1494442600,-71.055952,-47.112824,-21.751816,-9.4124594,-56.692066,-4.5052783,-6.2533732,-20.173001,-9.0208101
25,1,2,1631874300,-71.867021,-25.782938,-17.416419,-7.3426145,-16.421217,-4.2190385,-4.8185767,-16.309245,-6.9737383
25,1,3,1754536800,-77.713893,-41.41622,-20.747593,-9.6660773,-14.503197,-4.2809713,-9.092995,-17.853798,-7.7516663
25,1,4,1745102900,-84.275263,-50.722423,-24.593343,-12.091676,-42.568494,-4.5333063,-10.595905,-20.562467,-9.6762607
25,1,5,1742310600,-93.733449,-53.564431,-23.805011,-11.058729,-57.207323,-4.5567901,-7.4390071,-20.675268,-9.404664
25,1,6,1812806100,-98.881355,-57.760681,-24.078652,-11.49047,-27.307958,-4.5549335,-9.5213593,-20.021541,-8.7410221
25,1,7,1782823000,-139.3001,-68.12018,-25.486002,-12.577746,-43.596606,-4.4837571,-10.137415,-20.720943,-9.8317051
25,1,8,1776814600,-133.98667,-98.810855,-27.289496,-14.337785,-35.892147,-4.494504,-10.960104,-20.86585,-9.8127515
25,1,9,1685799100,-178.38836,-130.54122,-26.807133,-13.882587,-59.954433,-4.4942792,-10.549499,-21.120014,-9.7083373
25,1,10,1558856700,-127.84414,-68.695299,-24.520081,-11.640004,-55.040672,-4.4874771,-11.228266,-20.74843,-9.8477426
25,1,11,1536850100,-154.62352,-71.315831,-25.419149,-12.558358,-40.307391,-4.50035,-11.953353,-20.810647,-9.5933864
25,1,12,1567606100,-171.29038,-122.76897,-25.22389,-12.319002,-41.853379,-4.6481639,-12.006509,-20.765808,-9.7513511
25,1,13,1362781800,-99.409766,-70.320698,-26.993781,-13.958394,-55.729637,-4.5279934,-13.565221,-20.942496,-9.9747656
25,1,14,1360902200,-85.509302,-57.333343,-23.760797,-11.168556,-27.293923,-4.5389659,-9.8356766,-19.599659,-8.5105997
25,1,15,1450180400,-76.839773,-44.651611,-22.126467,-10.474319,-29.122363,-4.4554172,-9.982325,-19.423975,-8.5057033
25,1,16,1329006900,-80.076502,-55.512713,-26.43394,-13.510575,-58.382454,-4.498762,-13.223355,-20.780351,-9.8555658
25,1,17,1366565400,-70.034664,-44.173877,-20.526546,-9.3779937,-18.826978,-4.3172106,-8.4063899,-17.296667,-7.1913143
25,1,18,1318045700,-79.115372,-51.188495,-25.279655,-12.9341,-19.893812,-4.439266,-12.553938,-19.927441,-8.8802406
25,1,19,1384921700,-71.567951,-27.232606,-16.815733,-7.2936557,-19.375651,-4.1534728,-6.8104135,-15.495655,-6.9448506
25,1,20,1494665200,-80.503566,-38.98306,-18.562343,-7.8793142,-21.155975,-4.257738,-8.4448273,-16.697454,-6.9472114
25,1,21,1472744100,-74.366566,-75.024699,-23.78661,-11.574996,-29.272027,-4.4701179,-7.6525074,-19.444177,-8.2893648
25,1,22,1252530700,-98.50156,-69.685646,-27.745327,-14.291052,-61.241105,-4.6754654,-13.213826,-21.626967,-10.295018
25,1,23,1252530700,-98.50156,-69.685646,-27.745327,-14.291052,-61.241105,-4.6754654,-13.213826,-21.626967,-10.295018
25,1,24,1252530700,-98.50156,-69.685646,-27.745327,-14.291052,-61.241105,-4.6754654,-13.213826,-21.626967,-10.295018
25,1,25,1252530700,-98.50156,-69.685646,-27.745327,-14.291052,-61.241105,-4.6754654,-13.213826,-21.626967,-10.295018
25,1,26,1252530700,-98.50156,-69.685646,-27.745327,-14.291052,-61.241105,-4.6754654,-13.213826,-21.626967,-10.295018
25,1,27,1252530700,-98.50156,-69.685646,-27.745327,-14.291052,-61.241105,-4.6754654,-13.213826,-21.626967,-10.295018
26,1,1,1494004500,-76.481518,-50.448137,-21.991522,-9.7558494,-27.562986,-4.4836336,-6.2088635,-19.982511,-8.8724733
26,1,2,1630553700,-70.819118,-25.276675,-17.139831,-7.2005417,-16.391415,-4.2032895,-4.7871967,-16.278483,-7.146862
26,1,3,1751721300,-75.811196,-41.247584,-20.573853,-9.5741759,-14.45048,-4.2779328,-9.1537597,-17.872859,-7.8014236
26,1,4,1746449400,-84.276829,-52.244282,-26.199537,-13.655808,-35.527372,-4.5589354,-8.7567398,-20.609794,-9.7076466
26,1,5,1745012300,-96.528064,-55.753574,-24.382814,-11.545823,-30.390812,-4.5559796,-7.042409,-20.728335,-9.5819534
26,1,6,1812456500,-99.055823,-58.001808,-23.984382,-11.39542,-29.71158,-4.5549523,-8.1411271,-19.978093,-8.705827
26,1,7,1771563000,-118.57783,-64.702728,-27.097009,-14.163714,-55.347001,-4.4965167,-9.3686777,-20.756302,-9.8572504
26,1,8,1777435800,-137.54586,-105.53056,-26.237239,-13.320421,-32.97975,-4.4980552,-11.305325,-20.819535,-9.7208865
26,1,9,1681004600,-164.08667,-128.19274,-27.752298,-14.316151,-61.119766,-4.6534693,-10.582222,-21.571356,-10.284586
26,1,10,1561874900,-134.7468,-75.504919,-25.784744,-12.806292,-58.150284,-4.5074399,-11.941274,-20.820136,-9.8831221
26,1,11,1535610500,-154.66431,-71.946838,-25.15739,-12.295244,-34.88901,-4.5018997,-11.564731,-20.800453,-9.6015099
26,1,12,1566128400,-171.90776,-123.27818,-25.180535,-12.274463,-38.382956,-4.6485898,-11.950391,-20.769121,-9.7478772
26,1,13,1363371500,-100.18288,-70.600393,-27.469409,-14.203051,-59.611704,-4.6064866,-13.627898,-21.303745,-10.146999
26,1,14,1360449100,-82.656357,-52.363982,-23.657779,-11.09377,-27.795105,-4.5407862,-9.5621146,-19.771153,-8.548719
26,1,15,1449581100,-76.838544,-44.674754,-21.982271,-10.450474,-28.944356,-4.4742465,-9.9390695,-19.032485,-8.0947672
26,1,16,1330057000,-87.529502,-58.748293,-26.627345,-13.704047,-45.380607,-4.4958411,-13.287366,-20.723385,-9.8314212
26,1,17,1366008400,-70.008661,-42.978221,-20.383073,-9.3395205,-18.847221,-4.2927635,-8.3435507,-17.271364,-7.4181932
26,1,18,1319099600,-79.108926,-51.09895,-25.237317,-12.959851,-33.414387,-4.4635447,-6.7315961,-19.738228,-8.7652037
26,1,19,1385458500,-71.567951,-26.045567,-16.886182,-7.3897144,-19.374516,-4.1511002,-7.1216326,-15.734596,-6.9981909
26,1,20,1503196400,-81.10968,-38.350695,-19.234389,-8.8134103,-23.11685,-4.247458,-0.91000316,-16.318858,-7.1935599
26,1,21,1502207600,-105.68358,-84.240676,-26.093941,-13.318732,-27.333523,-4.4921635,-8.5694267,-20.07243,-8.6951623
26,1,22,1251474400,-98.324028,-69.571388,-27.734786,-14.28949,-60.333411,-4.6755058,-6.9471443,-21.620035,-10.291598
26,1,23,1251474400,-98.324028,-69.571388,-27.734786,-14.28949,-60.333411,-4.6755058,-6.9471443,-21.620035,-10.291598
26,1,24,1251474400,-98.324028,-69.571388,-27.734786,-14.28949,-60.333411,-4.6755058,-6.9471443,-21.620035,-10.291598
26,1,25,1251474400,-98.324028,-69.571388,-27.734786,-14.28949,-60.333411,-4.6755058,-6.9471443,-21.620035,-10.291598
26,1,26,1251474400,-98.324028,-69.571388,-27.734786,-14.28949,-60.333411,-4.6755058,-6.9471443,-21.620035,-10.291598
26,1,27,1251474400,-98.324028,-69.571388,-27.734786,-14.28949,-60.333411,-4.6755058,-6.9471443,-21.620035,-10.291598
27,1,1,1497303200,-71.055987,-48.806166,-23.854692,-11.720158,-36.216685,-4.4939838,-11.105875,-19.711744,-8.6233118
27,1,2,1630813100,-71.0389,-25.394997,-17.248239,-7.2320857,-16.402867,-4.2070072,-4.7936184,-16.259955,-6.8519374
27,1,3,1752150800,-76.062186,-41.330685,-20.596225,-9.5870866,-14.533902,-4.2792532,-9.1343758,-17.86398,-7.7979206
27,1,4,1745641200,-84.282175,-50.136259,-23.987466,-11.274153,-21.37388,-4.5708083,-12.702101,-20.507047,-9.6997403
27,1,5,1747939000,-96.968372,-52.462996,-25.522076,-12.806534,-33.881418,-4.5614192,-8.1253535,-20.411758,-9.1100039
27,1,6,1812136300,-99.184127,-38.213579,-22.836181,-10.914351,-32.530086,-4.4997249,-4.5769795,-19.661868,-8.5203854
27,1,7,1773326100,-122.2454,-65.275367,-26.869026,-13.918987,-33.05337,-4.4931052,-13.436643,-20.745988,-9.8526609
27,1,8,1775640400,-134.05762,-98.84572,-26.119896,-13.203185,-35.823271,-4.4904039,-10.967938,-20.819931,-9.7173868
27,1,9,1671330800,-132.24256,-126.92638,-27.772028,-14.33102,-61.56268,-4.6680286,-13.431484,-21.601809,-10.309854
27,1,10,1559983500,-133.4652,-72.48448,-25.253662,-12.355768,-43.042335,-4.5002694,-11.112534,-20.725695,-9.7460572
27,1,11,1536220600,-156.54312,-75.81147,-25.474157,-12.611814,-33.290534,-4.5016644,-11.630599,-20.814643,-9.5970268
27,1,12,1571642000,-172.91556,-124.37602,-25.346821,-12.441883,-44.735521,-4.6490286,-12.82167,-20.776887,-9.7489763
27,1,13,1362923800,-99.653406,-70.411527,-27.125541,-14.015724,-57.512445,-4.5548385,-13.174793,-21.005103,-9.9735146
27,1,14,1359599500,-82.822193,-54.633768,-23.39838,-10.910168,-24.667359,-4.5156089,-9.6661576,-19.635658,-8.5501726
27,1,15,1449928500,-76.842995,-44.697239,-22.026656,-10.477727,-29.170749,-4.4525435,-10.00884,-19.096348,-8.1812293
27,1,16,1330292900,-83.575727,-56.532115,-25.854006,-12.913547,-54.882581,-4.4979245,-12.712192,-20.748092,-9.8449507
27,1,17,1362436800,-64.748912,-35.51612,-18.720566,-8.3247573,-26.333055,-4.3656176,-4.8516623,-17.222012,-7.4291101
27,1,18,1320087200,-79.106595,-51.637009,-25.533062,-12.997155,-25.81533,-4.4989336,-12.683677,-20.00618,-8.893885
27,1,19,1383824800,-71.567951,-29.660747,-16.55419,-7.1102052,-19.371826,-4.148262,-5.7997355,-14.960216,-6.7639469
27,1,20,1511342100,-81.10968,-38.43319,-18.729595,-8.207601,-23.122439,-4.248554,-8.5711731,-16.419587,-6.8701734
27,1,21,1491579200,-94.011256,-96.698712,-23.872111,-11.353108,-29.903302,-4.4703472,-8.1312766,-19.738619,-8.6100513
27,1,22,1254601600,-97.497637,-68.934759,-26.647945,-13.753564,-58.474578,-4.5267151,-13.256282,-20.789526,-9.2974025
27,1,23,1254601600,-97.497637,-68.934759,-26.647945,-13.753564,-58.474578,-4.5267151,-13.256282,-20.789526,-9.2974025
27,1,24,1254601600,-97.497637,-68.934759,-26.647945,-13.753564,-58.474578,-4.5267151,-13.256282,-20.789526,-9.2974025
27,1,25,1254601600,-97.497637,-68.934759,-26.647945,-13.753564,-58.474578,-4.5267151,-13.256282,-20.789526,-9.2974025
27,1,26,1254601600,-97.497637,-68.934759,-26.647945,-13.753564,-58.474578,-4.5267151,-13.256282,-20.789526,-9.2974025
27,1,27,1254601600,-97.497637,-68.934759,-26.647945,-13.753564,-58.474578,-4.5267151,-13.256282,-20.789526,-9.2974025
28,1,1,1496431400,-71.055994,-49.206499,-24.183064,-11.795218,-35.786298,-4.5007409,-6.2578343,-20.059951,-8.9140922
28,1,2,1630589200,-70.859537,-25.263912,-17.187617,-7.1899053,-16.379678,-4.207801,-4.7861206,-16.272752,-6.8616386
28,1,3,1751880100,-75.75194,-41.345108,-20.607157,-9.6178282,-14.801734,-4.2798992,-9.0824795,-17.810242,-7.7591668
28,1,4,1752436000,-84.281884,-51.324526,-25.255826,-12.780574,-57.215648,-4.5572687,-8.339063,-20.508268,-9.3188741
28,1,5,1747484300,-95.626209,-55.111995,-25.660787,-12.825735,-27.061003,-4.5554305,-7.8778877,-20.739886,-9.5167908
28,1,6,1822414000,-99.184127,-74.752023,-24.379579,-11.754785,-28.484854,-4.556569,-12.196282,-19.957213,-8.6908543
28,1,7,1781768700,-132.0851,-67.05266,-26.923191,-14.005241,-38.764477,-4.4911059,-10.484742,-20.723407,-9.8341689
28,1,8,1775266300,-134.18752,-99.949728,-26.207174,-13.292019,-34.89291,-4.4908102,-10.746742,-20.82533,-9.7079394
28,1,9,1672151400,-138.87601,-127.77391,-26.823339,-13.858258,-54.718888,-4.5072054,-10.3572,-20.853765,-9.9384724
28,1,10,1562487400,-141.5229,-72.333937,-25.767808,-12.865615,-44.45795,-4.5009746,-10.04786,-20.735354,-9.7600042
28,1,11,1537201800,-156.87533,-75.971296,-26.02846,-13.131909,-32.972535,-4.5042458,-11.695385,-20.798661,-9.7257182
28,1,12,1568659400,-171.33527,-121.12466,-25.272855,-12.365267,-41.159347,-4.6498326,-11.691254,-20.766056,-9.7574248
28,1,13,1363542200,-100.79869,-70.844696,-27.831654,-14.352583,-60.456296,-4.6756884,-12.286306,-21.630022,-10.304731
28,1,14,1360500600,-82.299792,-52.412253,-23.635807,-11.313648,-27.547537,-4.5180889,-9.7660463,-19.453477,-8.3262559
28,1,15,1451681200,-77.701252,-46.572358,-21.937291,-10.276896,-28.681061,-4.4525291,-9.1462846,-19.137718,-8.200398
28,1,16,1330137000,-85.215193,-57.093264,-25.79498,-12.863994,-46.671934,-4.4936482,-10.988714,-20.726501,-9.8290849
28,1,17,1363976900,-66.334732,-38.462835,-19.446034,-8.8319052,-23.895236,-4.3606605,-5.6065112,-16.873678,-7.2916086
28,1,18,1321133600,-79.05272,-50.795602,-24.721859,-12.569005,-54.229336,-4.5106946,-10.876784,-19.369534,-8.5536182
28,1,19,1384226500,-71.567951,-29.099273,-16.665065,-7.2459752,-19.375479,-4.1450957,-5.8020091,-15.128468,-6.7958669
28,1,20,1513010800,-81.192548,-39.379866,-19.50578,-8.9803486,-21.78122,-4.2526621,-8.9403905,-16.515353,-7.2637522
28,1,21,1489564100,-92.477693,-87.350844,-24.081632,-11.560704,-28.921865,-4.4907725,-8.1291071,-19.47759,-8.3071167
28,1,22,1252638800,-90.968587,-63.085805,-26.747208,-13.777955,-40.040144,-4.5090883,-9.7039215,-20.842207,-9.9233607
28,1,23,1252638800,-90.968587,-63.085805,-26.747208,-13.777955,-40.040144,-4.5090883,-9.7039215,-20.842207,-9.9233607
28,1,24,1252638800,-90.968587,-63.085805,-26.747208,-13.777955,-40.040144,-4.5090883,-9.7039215,-20.842207,-9.9233607
28,1,25,1252638800,-90.968587,-63.085805,-26.747208,-13.777955,-40.040144,-4.5090883,-9.7039215,-20.842207,-9.9233607
28,1,26,1252638800,-90.968587,-63.085805,-26.747208,-13.777955,-40.040144,-4.5090883,-9.7039215,-20.842207,-9.9233607
28,1,27,1252638800,-90.968587,-63.085805,-26.747208,-13.777955,-40.040144,-4.5090883,-9.7039215,-20.842207,-9.9233607
29,1,1,1493473400,-71.114109,-47.818278,-22.811079,-10.67076,-21.650962,-4.4821797,-7.0403637,-19.944155,-8.8570548
29,1,2,1631730800,-72.390345,-24.762566,-17.030012,-7.0043501,-15.963931,-4.2079783,-4.7883248,-16.260473,-7.1364283
29,1,3,1753202700,-76.637243,-41.330187,-20.641665,-9.6250947,-14.96096,-4.2795652,-9.0212322,-17.810727,-7.7435891
29,1,4,1750529200,-84.281864,-52.170831,-26.310149,-13.587125,-26.46992,-4.5917365,-8.1990135,-20.683396,-9.6531508
29,1,5,1743613700,-90.996946,-49.901395,-23.022243,-10.423538,-57.521023,-4.5546132,-7.9852132,-20.224444,-8.8643434
29,1,6,1821160500,-99.184127,-50.444645,-24.223694,-11.72857,-32.687189,-4.5537429,-8.3337007,-20.338582,-9.0806003
29,1,7,1785714900,-135.72596,-67.759903,-27.188643,-14.241877,-28.569807,-4.4944516,-10.963534,-20.752065,-9.8579202
29,1,8,1775841300,-134.60575,-100.68802,-26.231364,-13.315119,-34.727117,-4.4901924,-10.90531,-20.826505,-9.7198828
29,1,9,1675007900,-143.78882,-128.73839,-27.738186,-14.313677,-61.763194,-4.6601153,-10.285253,-21.576631,-10.298966
29,1,10,1563919800,-139.48803,-71.919555,-26.546851,-13.597917,-45.180408,-4.4882557,-12.683294,-20.738952,-9.8426834
29,1,11,1537475100,-157.64985,-76.539582,-25.987131,-13.090574,-29.35559,-4.5043399,-12.059398,-20.76141,-9.7490699
29,1,12,1572018000,-172.0245,-123.32124,-25.244391,-12.337806,-41.665538,-4.6494748,-12.02131,-20.7716,-9.7574014
29,1,13,1362997600,-99.670599,-70.427989,-27.166983,-14.057834,-57.769357,-4.5533044,-13.412314,-21.058019,-10.029254
29,1,14,1360858300,-84.165968,-56.435153,-23.663222,-11.292063,-27.549054,-4.5284444,-9.7665467,-19.418161,-8.4465923
29,1,15,1451708800,-77.701639,-42.921512,-21.88514,-10.45533,-28.750048,-4.4617993,-9.1560015,-19.227029,-8.3828299
29,1,16,1330717300,-85.599053,-57.21798,-25.891346,-12.957017,-55.635805,-4.4954952,-9.9029109,-20.727987,-9.8264818
29,1,17,1371684800,-65.085361,-37.719544,-19.096086,-8.6139928,-18.201005,-4.2586803,-8.0618069,-16.802703,-7.2646027
29,1,18,1318973900,-79.056591,-50.455363,-24.5285,-12.417487,-31.634383,-4.4776944,-8.8136297,-19.507186,-8.6010237
29,1,19,1384249900,-71.567951,-31.112682,-16.49003,-6.9676237,-19.377525,-4.1505798,-6.1363495,-14.71845,-6.6907476
29,1,20,1510346600,-81.338126,-38.908125,-19.216072,-8.6864345,-21.697943,-4.2401462,-6.8921175,-16.45139,-6.8837038
29,1,21,1492329500,-95.429126,-88.474588,-24.114805,-11.569128,-28.793567,-4.4762339,-8.2179739,-19.754638,-8.6338125
29,1,22,1254233100,-88.346865,-60.034829,-27.131818,-13.971168,-58.785943,-4.5656081,-10.982614,-21.129312,-10.057575
29,1,23,1254233100,-88.346865,-60.034829,-27.131818,-13.971168,-58.785943,-4.5656081,-10.982614,-21.129312,-10.057575
29,1,24,1254233100,-88.346865,-60.034829,-27.131818,-13.971168,-58.785943,-4.5656081,-10.982614,-21.129312,-10.057575
29,1,25,1254233100,-88.346865,-60.034829,-27.131818,-13.971168,-58.785943,-4.5656081,-10.982614,-21.129312,-10.057575
29,1,26,1254233100,-88.346865,-60.034829,-27.131818,-13.971168,-58.785943,-4.5656081,-10.982614,-21.129312,-10.057575
29,1,27,1254233100,-88.346865,-60.034829,-27.131818,-13.971168,-58.785943,-4.5656081,-10.982614,-21.129312,-10.057575
30,1,1,1495088600,-71.098469,-47.712243,-22.741579,-10.673731,-27.488774,-4.4857208,-10.444915,-19.618813,-8.5799099
30,1,2,1631410400,-71.751803,-24.484457,-17.48395,-7.4364449,-15.418905,-4.2003551,-4.7370503,-16.279818,-6.8513503
30,1,3,1755073500,-77.673108,-41.331395,-20.68235,-9.6418473,-15.532535,-4.2825267,-8.967047,-17.787135,-7.7217319
30,1,4,1754582000,-84.281759,-52.874467,-26.800331,-14.043649,-44.407624,-4.598967,-12.757416,-20.677339,-9.8215392
30,1,5,1747644300,-93.094799,-53.532021,-23.85035,-11.164746,-39.078927,-4.5356499,-7.931923,-20.426348,-9.1318023
30,1,6,1822564200,-99.184127,-44.386637,-23.560734,-11.312089,-24.206124,-4.5286366,-8.2075346,-20.070753,-8.880686
