# Archivo de configuracion de lineas (plpcnfli.dat)
# Num.Lineas 449   Modela Perdidas  Perd.en.ERM   Ang. de Ref.
         449          T             'M'         1000.d0
# Caracteristicas de las Lineas
# Nombre                                              F.Max. A-B F.Max. B-A  Barra A  Barra B   Tension  R(Ohm)  X(ohm)   Mod.Perd.  Num.Tramos   Operativa   LinDC
'AguaSanta220->LaPolvora220'                         500.0      500.0       17      270     220.0   0.303   1.915      T           3            T            F
'LaPolvora220->NvaCasablanca220'                     500.0      500.0      270      268     220.0   1.690  10.690      T           3            T            F
'NvaCasablanca220->AltoMelipilla220'                 500.0      500.0      268       33     220.0   2.169  13.720      T           3            T            F
'NvaCasablanca220->NvaCasablanca066'                 150.0      150.0      268      269     220.0   0.000  52.514      F           3            T            F
'LaPolvora220->LaPolvora110'                         150.0      150.0      270      266     220.0   0.000  62.920      T           3            T            F
'AguaSanta110->LaPolvora110'                          89.0       89.0       18      266     110.0   0.703   2.482      T           3            T            F
'LaPolvora110->LagunaVerde110'                        69.0       69.0      266      278     110.0   0.714   1.286      T           3            T            F
'LagunaVerde110->LagunaVerde066'                      60.0       60.0      278      276     110.0   0.000  13.100      T           3            T            F
'LagunaVerde066->Algarrobo066'                        50.0       50.0      276      277      66.0   4.562   6.234      T           3            T            F
'NvaCasablanca066->Casablanca066'                     52.0       52.0      269      265      66.0   0.212   0.318      T           3            T            F
'AltoMelipilla220->AltoMelipilla110'                 150.0      150.0       33      281     220.0   0.000  40.000      F           3            T            F
'AltoMelipilla110->SanAntonio110'                    126.0      126.0      281      279     110.0   4.585  15.601      T           3            T            F
'SanAntonio110->SanAntonio066'                        60.0       60.0      279      280     110.0   0.010  16.814      F           3            T            F
'SanAntonio066->Algarrobo066'                         50.0       50.0      280      277      66.0   5.233   5.783      T           3            T            F
'Algarrobo066->Casablanca066'                         45.0       45.0      277      265      66.0   5.015   7.220      T           3            T            F
'Antofagasta110->Desalant110'                         73.0       73.0      161      174     110.0   1.715   4.745      T           3            T            F
'Desalant110->Mejillones110'                          91.5       91.5      174      196     110.0   8.159  20.357      T           3            T            F
'Calama220->NvaChuquicamata220'                      457.0      457.0      165      283     220.0   0.385   3.480      T           3            T            F
'Salar220->NvaChuquicamata220'                       395.0      395.0      212      283     220.0   0.344   3.815      T           3            T            F
'Chuquicamata220->NvaChuquicamata220'                274.4      274.4      170      283     220.0   0.196   1.569      T           3            T            F
'NvaChuquicamata220->Kimal220'                       365.8      365.8      283      236     220.0   1.703  13.622      T           3            T            F
'Lagunas220->AnaMaria220'                            294.0      294.0      191      284     220.0   6.243  34.894      T           3            T            F
'AnaMaria220->Encuentro220'                          294.0      294.0      284      183     220.0   1.081   6.487      T           3            T            F
'PAzucar220->DonHector220'                           213.0      213.0       12       10     220.0   5.500  25.101      T           3            T            F
'DonHector220->NvaMaitencillo220'                    373.0      373.0       10        9     220.0   1.205  10.756      T           3            T            F
'Lagunas220->Quillagua220_2'                         294.0      294.0      191      225     220.0   4.492  25.107      T           3            T            F
'Quillagua220->AnaMaria220_1'                        550.0      550.0      225      284     220.0   2.182  10.042      T           3            T            F
'Quillagua220->AnaMaria220_2'                        294.0      294.0      225      284     220.0   1.751   9.787      T           3            T            F
'AnaMaria220->MariaElena220'                         550.0      550.0      284      226     220.0   0.905   4.166      T           3            T            F
'NuevaPozoAlmonte220->Roncacho220'                   229.0      229.0      208      286     220.0   5.754  53.915      T           3            T            F
'Roncacho220->Parinacota220'                         229.0      229.0      286      206     220.0   1.950  18.270      T           3            T            F
'NuevaLagunas500->Kimal500'                          850.0      850.0      295      235     500.0   3.807  45.789      T           3            T            F
'NuevaLagunas500->NuevaLagunas220'                   750.0      750.0      295      296     500.0   0.500  48.750      T           3            T            F
'Cumbre500->Llullaillaco500'                        1700.0     1650.0      233      297     500.0   1.736   4.723      T           3            T            F
'Llullaillaco500->Parinas500'                       1700.0     1650.0      297      260     500.0   0.184   2.336      T           3            T            F
'AltoMelipilla220->AltoMelipilla220Aux'              519.0      519.0       33      299     220.0   0.010   0.100      T           3            T            F
'AltoMelipilla220Aux->ElPimiento220'                 277.0      277.0      299      298     220.0   1.927   8.784      T           3            T            F
'ElPimiento220->LoAguirre220'                        277.0      277.0      298      131     220.0   2.210  10.074      T           3            T            F
'AltoMelipilla220Aux->LoAguirre220'                  197.0      197.0      299      131     220.0   4.136  18.858      T           3            T            F
'AltoMelipilla220Aux->LoAguirre220_II'               197.0      197.0      299      131     220.0   4.136  18.858      T           3            T            F
'AltoMelipilla220Aux->LoAguirre220_III'              327.0      327.0      299      131     220.0   5.596  23.452      T           3            T            F
'DonHector220->AguaAmarga220'                        213.0      213.0       10      302     220.0   1.615   7.368      T           3            T            F
'AguaAmarga220->Maitencillo220'                      213.0      213.0      302        8     220.0   1.906   8.696      T           3            T            F
'DonGoyo220->NvaPAzucar220'                          822.0      822.0      138       13     220.0   0.706   5.749      T           3            T            F
'LaCebada220->PAzucar220'                            270.0      270.0      136       12     220.0   8.858  39.639      T           3            T            F
'PuntaSierra220->DonGoyo220'                         926.0      926.0      137      138     220.0   1.214   9.751      T           3            T            F
'Tarapaca220->PuertoPatache220'                      161.8      161.8      215      303     220.0   0.185   0.836      T           3            T            F
'PuertoPatache220->Condores220'                      165.9      165.9      303      172     220.0   6.188  27.881      T           3            T            F
'Tarapaca220->Geoglifo220'                           213.8      213.8      215      304     220.0   0.679   5.203      T           3            T            F
'Geoglifo220->Lagunas220'                            262.0      262.0      304      191     220.0   0.791   6.057      T           3            T            F
'Geoglifo220->NuevaLagunas220'                       262.0      262.0      304      296     220.0   0.663   5.081      T           3            T            F
'NuevaLagunas220->Lagunas220'                       1000.0     1000.0      296      191     220.0   0.044   0.689      T           3            T            F
'Parinacota220->Candidato1'                            0.0        0.0      206      305     220.0   0.010   0.100      T           3            F            T
'RioAconcagua220->ManuelRodriguez220'               1500.0     1500.0      248      315     220.0   0.328   5.895      T           3            T            F
'ManuelRodriguez220->Polpaico220'                   1500.0     1500.0      315       28     220.0   0.034   0.618      T           3            T            F
'CNaviaDesf220->LoCampino220'                        307.0      307.0      119      316     220.0   0.133   0.606      T           3            T            F
'LoCampino220->Lampa220'                             307.0      307.0      316       29     220.0   0.469   2.136      T           3            T            F
'CerroNavia110->ElSalto110'                          409.0      409.0       35      120     110.0   0.595   4.296      T           3            T            F
'CerroNavia110->LoCampino110'                        409.0      409.0       35      317     110.0   0.072   0.517      T           3            T            F
'LoCampino110->ElSalto110'                           409.0      409.0      317      120     110.0   0.523   3.779      T           3            T            F
'LoCampino220->LoCampino110'                         400.0      400.0      316      317     220.0   1.260  12.630      T           3            T            F
'Mataquito220->Itahue220'                            485.0      485.0      258      104     220.0   0.114   7.255      T           3            T            F
'Nirivilo066->Constitucion066'                        28.0       28.0      257       79      66.0  10.141  15.850      T           3            T            F
'SanJavier066->Nirivilo066'                           28.0       28.0       81      257      66.0  12.238  17.408      T           3            T            F
'Nirivilo220->Nirivilo066'                            90.0       90.0      256      257     220.0   1.440  67.000      T           3            T            F
'Nirivilo220->Mataquito220'                          485.0      485.0      256      258     220.0   0.173  11.033      T           3            T            F
'Parral066->Cauquenes066'                             90.0       90.0      253      252      66.0   2.344   9.037      T           3            T            F
'Cauquenes220->Cauquenes066'                          90.0       90.0      251      252     220.0   1.440  67.000      T           3            T            F
'Cauquenes220->Nirivilo220'                          485.0      485.0      251      256     220.0   0.121   7.708      T           3            T            F
'Dichato220->Cauquenes220'                           485.0      485.0      254      251     220.0   0.192  12.242      T           3            T            F
'Schwager220->Bocamina220'                           430.0      430.0      323      322     220.0   0.191   0.816      T           3            T            F
'Lagunillas220->Schwager220'                         430.0      430.0      109      323     220.0   0.381   1.630      T           3            T            F
'Lagunillas220->Bocamina220'                         430.0      430.0      109      322     220.0   0.572   2.446      T           3            T            F
'Hualpen154->Fopaco154'                              188.0      188.0       63      141     154.0   2.049   7.742      T           3            T            F
'Fopaco154->Lagunillas154'                           188.0      188.0      141      154     154.0   0.779   2.944      T           3            T            F
'Lagunillas154->Coronel154'                          600.0      600.0      154       80     154.0   0.251   1.186      T           3            T            F
'Lagunillas220->Guindo220'                           300.0      300.0      109      249     220.0   1.376   5.870      T           3            T            F
'Lagunillas220->Lagunillas154'                       390.0      390.0      109      154     220.0   0.010  15.400      T           3            T            F
'ClaudioArrau220->Hualpen220'                        330.0      330.0      318      108     220.0   0.511   2.906      T           3            T            F
'Guindo220->Hualpen220'                              276.0      276.0      249      108     220.0   0.997   4.251      T           3            T            F
'Hualpen220->Hualpen154'                             300.0      300.0      108       63     220.0   0.290  15.585      T           3            T            F
'Hualqui220->Dichato220'                             485.0      485.0      255      254     220.0   0.107   6.801      T           3            T            F
'Lagunillas220->Hualqui220'                          300.0      300.0      109      255     220.0   4.284  24.579      T           3            T            F
'Charrua220->ClaudioArrau220'                        230.0      230.0       55      318     220.0   4.679  26.625      T           3            T            F
'Charrua220->Hualpen220'                             227.0      227.0       55      108     220.0   5.190  29.531      T           3            T            F
'Hualqui220->Charrua220'                             381.0      381.0      255       55     220.0   4.270  23.979      T           3            T            F
'SanVicente154->Hualpen154'                          214.0      214.0       61       63     154.0   0.520   2.217      T           3            T            F
'Concepcion154->SanVicente154'                       316.3      316.3       60       61     154.0   0.866   2.336      T           3            T            F
'Charrua154->Concepcion154'                          168.0      168.0       58       60     154.0   9.463  29.621      T           3            T            F
'Concepcion220->Concepcion154'                       300.0      300.0      107       60     220.0   0.242  14.520      T           3            T            F
'Charrua220->Concepcion220'                          265.0      265.0       55      107     220.0   7.163  27.782      T           3            T            F
'Trupan220->Charrua220'                              512.0      512.0       91       55     220.0   1.839  16.940      T           3            T            F
'Antuco220->Trupan220'                               512.0      512.0       89       91     220.0   0.968   8.906      T           3            T            F
'Cholguan220->Charrua220'                            336.1      336.1       92       55     220.0   0.985   9.335      T           3            T            F
'LosNotros220->Charrua220'                           725.0      725.0       95       55     220.0   1.068  12.920      T           3            T            F
'LosNotros220->Cholguan220'                          336.1      336.1       95       92     220.0   2.889  28.809      T           3            T            F
'LosNotros220->Trupan220'                            336.1      336.1       95       91     220.0   2.075  20.683      T           3            T            F
'Ralco220->LosNotros220'                             725.0      725.0       94       95     220.0   0.609   8.204      T           3            T            F
'Pangue220->LosNotros220'                            672.3      672.3       90       95     220.0   0.624   5.736      T           3            T            F
'EntreRios500->Diguenes500'                         2300.0     2300.0      106      319     500.0   1.463  18.624      T           3            T            F
'Diguenes500->Diguenes220'                          1700.0     1700.0      319      320     500.0   0.125  12.190      T           3            T            F
'Diguenes220->LosNotros220'                          690.0      690.0      320       95     220.0   0.386   6.536      T           3            T            F
'Mulchen220->Diguenes220'                           1100.0     1100.0      140      320     220.0   0.072   1.210      T           3            T            F
'LosNotros220->Mulchen220'                           580.0      580.0       95      140     220.0   0.957   6.223      T           3            T            F
'SantaClara220->Mulchen220'                          660.0      660.0      300      140     220.0   0.772   4.979      T           3            T            F
'Charrua220->SantaClara220'                          660.0      660.0       55      300     220.0   0.797   5.140      T           3            T            F
'Charrua220->MariaDolores220'                        292.0      292.0       55      289     220.0   2.816  15.521      T           3            T            F
'MariaDolores220->Nacimiento220'                     293.0      293.0      289      290     220.0   3.149  14.581      T           3            T            F
'Nacimiento220->SantaFeCMPC220'                      299.0      299.0      290      291     220.0   0.169   0.777      T           3            T            F
'ElRosal220->Charrua220'                             264.0      264.0       69       55     220.0   1.217   7.359      T           3            T            F
'LosAngeles066->Negrete066'                           67.0       67.0      263      271      66.0   3.362   8.380      T           3            T            F
'LosAngeles066->MansoVelasco066'                      52.0       52.0      263      262      66.0   0.764   1.220      T           3            T            F
'MansoVelasco066->ElAvellano066'                      67.2       67.2      262      264      66.0   1.000   1.670      T           3            T            F
'LosVarones220->LosVarones066'                        90.0       90.0       68      267     220.0   1.302  66.646      T           3            T            F
'ElAvellano066->LosVarones066'                        89.0       89.0      264      267      66.0   0.090   0.192      T           3            T            F
'LosVarones220->ElRosal220'                          264.0      264.0       68       69     220.0   1.646   9.941      T           3            T            F
'Duqueco220->LosAngeles066'                           75.0       75.0       67      263     220.0   1.430  81.473      T           3            T            F
'Mulchen220->Duqueco220'                             264.0      264.0      140       67     220.0   0.790   8.440      T           3            T            F
'Duqueco220->LosVarones220'                          264.0      264.0       67       68     220.0   0.523   3.154      T           3            T            F
'Mulchen220->LaInvernada220'                         264.0      264.0      140      288     220.0   1.690   9.720      T           3            T            F
'PacificoCMPC220->LaInvernada220'                    217.5      217.5      292      288     220.0   1.080   4.560      T           3            T            F
'Epuleufu066->Nahuelbuta066'                          38.8       38.8      294      272      66.0   1.292   2.067      T           3            T            F
'Negrete066->Epuleufu066'                             38.8       38.8      271      294      66.0   2.321   3.712      T           3            T            F
'PacificoCMPC220->Epuleufu220'                       291.0      291.0      292      293     220.0   1.923   8.854      T           3            T            F
'SantaFeCMPC220->Epuleufu220'                        291.0      291.0      291      293     220.0   2.332  10.735      T           3            T            F
'SantaFeCMPC220->PacificoCMPC220'                    291.0      291.0      291      292     220.0   4.255  19.589      T           3            T            F
'LaInvernada220->LosPeumos220'                       264.0      264.0      288       66     220.0   3.210  18.430      T           3            T            F
'LosPeumos220->Mulchen220'                           264.0      264.0       66      140     220.0   4.900  28.160      T           3            T            F
'Nahuelbuta066->LosPeumos220'                         28.0       28.0      272       66      66.0  25.579  40.556      T           3            T            F
'LosPeumos220->Duqueco220'                           264.0      264.0       66       67     220.0   5.690  36.600      T           3            T            F
'RioMalleco220->Mulchen220'                          581.0      581.0       64      140     220.0   0.979   6.234      T           3            T            F
'LosPeumos220->Temuco220'                            264.0      264.0       66       65     220.0   3.970  22.800      T           3            T            F
'Cautin220->Temuco220'                               193.0      193.0      100       65     220.0   0.113   0.501      T           3            T            F
'Cautin220->RioMalleco220'                           510.0      510.0      100       64     220.0   2.189  13.944      T           3            T            F
'RioTolten220->Cautin220'                            191.0      191.0       71      100     220.0   1.296   5.779      T           3            T            F
'Metrenco220->Cautin220'                             191.0      191.0       72      100     220.0   0.717   3.206      T           3            T            F
'RioTolten220->Metrenco220'                          191.0      191.0       71       72     220.0   0.573   2.564      T           3            T            F
'RioTolten220->Lastarria220'                         191.0      191.0       71       70     220.0   2.197   9.473      T           3            T            F
'Lastarria220->Ciruelos220'                          191.0      191.0       70       96     220.0   1.998   7.159      T           3            T            F
'Ciruelos220A->Ciruelos220'                          500.0      500.0      148       96     220.0   0.010   0.100      T           3            T            F
'Ciruelos220A->Valdivia220'                          170.0      170.0      148       73     220.0   2.303   8.143      T           3            T            F
'Valdivia220->ElLaurel220'                           149.0      149.0       73      335     220.0   0.307   1.107      T           3            T            F
'Ciruelos220A->CerrosDeHuichahue220'                 354.0      354.0      148      150     220.0   1.693   9.255      T           3            T            F
'Diguenes500->Pichirropulli500'                     1700.0     1700.0      319      321     500.0   3.145  37.493      T           3            T            F
'Pichirropulli500->Pichirropulli220'                 870.0      870.0      321      147     500.0   0.250  24.375      T           3            T            F
'Rahue220->Rahue220A'                                290.0      290.0       74      153     220.0   0.010   0.100      T           3            T            F
'Pichirrahue220->Rahue220A'                          193.0      193.0      336      153     220.0   0.030   0.110      T           3            T            F
'Pichirropulli220A->Pichirrahue220'                  145.0      145.0      149      336     220.0   4.480  19.980      T           3            T            F
'Pichirropulli220A->Rahue220A'                       193.0      193.0      149      153     220.0   4.490  20.000      T           3            T            F
'Pichirropulli220A->Pichirropulli220'               1000.0     1000.0      149      147     220.0   0.010   0.100      T           3            T            F
'CerrosDeHuichahue220->Pichirropulli220'             354.0      354.0      150      147     220.0   1.015   5.545      T           3            T            F
'ElLaurel220->Pichirropulli220'                      205.0      205.0      335      147     220.0   3.049  10.994      T           3            T            F
'Rahue220->FrutillarNorte220'                        165.0      165.0       74       77     220.0   3.520  13.020      T           3            T            F
'Tineo220->Pichirropulli220A'                        660.0      660.0       75      149     220.0   1.470  18.500      T           3            T            F
'Aurora220->FrutillarNorte220'                       194.0      194.0      334       77     220.0   2.232   9.653      T           3            T            F
'Tineo220->Aurora220'                                194.0      194.0       75      334     220.0   0.388   1.883      T           3            T            F
'Tineo220->FrutillarNorte220'                        147.0      147.0       75       77     220.0   3.950  13.057      T           3            T            F
'Tineo220->Tineo220A'                                443.0      443.0       75      338     220.0   0.010   0.100      T           3            T            F
'Llanquihue220->Tineo220A'                           443.0      443.0       76      338     220.0   1.460   5.970      T           3            T            F
'Tineo220A->PuertoMontt220'                          443.0      443.0      338      151     220.0   1.206   4.813      T           3            T            F
'Llanquihue220->PuertoMontt220'                      443.0      443.0       76      151     220.0   2.220  11.590      T           3            T            F
'Canutillar220->PuertoMontt220'                      194.3      194.3       78      151     220.0   3.001  12.245      T           3            T            F
'PuertoMontt220->Melipulli220'                       188.0      188.0      151      240     220.0   0.010   0.015      T           3            T            F
'Melipulli110->AltoBonito110'                        111.0      111.0      333      332     110.0   1.238   4.486      T           3            T            F
'AltoBonito110->Molinos110'                          111.0      111.0      332      331     110.0   0.284   0.620      T           3            T            F
'Molinos110->ElEmpalme110'                           105.0      105.0      331      330     110.0   2.509   5.484      T           3            T            F
'ElEmpalme110->Colaco110'                            105.0      105.0      330      329     110.0   2.709   9.032      T           3            F            F
'Colaco110->Pargua110'                               105.0      105.0      329      337     110.0   1.778   3.887      T           3            T            F
'Melipulli220->Pargua220'                            317.0      317.0      240      328     220.0   5.865  25.199      T           3            T            F
'Pargua220->Pargua110'                                60.0       60.0      328      337     220.0   0.790  96.720      T           3            T            F
'Tineo220->Ancud220'                                 660.0      660.0       75      110     220.0   1.992  13.905      T           3            T            F
'Pargua220->Ancud220'                                311.0      311.0      328      110     220.0   3.129  11.250      T           3            T            F
'Ancud220->Chiloe220'                                317.0      317.0      110      241     220.0   2.060   9.500      T           3            T            F
'Chiloe220->Chiloe110'                                90.0       90.0      241      111     220.0   0.473  55.230      T           3            T            F
'Gamboa110->Chonchi110'                               45.0       45.0      112      327     110.0   6.785   7.268      T           3            T            F
'PidPid110->Gamboa110'                                49.0       49.0      325      112     110.0   2.031   2.876      T           3            T            F
'Gamboa110->Castro110'                                49.0       49.0      112      113     110.0   0.113   0.160      T           3            T            F
'PidPid110->Castro110'                                49.0       49.0      325      113     110.0   2.143   3.036      T           3            T            F
'Chiloe220->Gamboa220'                               317.0      317.0      241      324     220.0   3.738  15.690      T           3            T            F
'Gamboa220->Gamboa110'                                90.0       90.0      324      112     220.0   0.237  27.615      T           3            T            F
'Castro110->Chonchi110'                               32.4       32.4      113      327     110.0   6.663   7.563      T           3            T            F
'Candidato1->Candidato2_1'                             0.0        0.0      305      306     220.0   0.010   0.100      T           3            F            T
'Candidato1->Candidato2_2'                             0.0        0.0      305      306     220.0   0.010   0.100      T           3            F            T
'Candidato1->Candidato2_3'                             0.0        0.0      305      306     220.0   0.010   0.100      T           3            F            T
'Candidato1->Candidato2_4'                             0.0        0.0      305      306     220.0   0.010   0.100      T           3            F            T
'Candidato1->Candidato2_5'                             0.0        0.0      305      306     220.0   0.010   0.100      T           3            F            T
'Candidato1->Candidato2_6'                             0.0        0.0      305      306     220.0   0.010   0.100      T           3            F            T
'Chiloe110->Dalcahue110'                              80.0       80.0      111      326     110.0   2.770  11.220      T           3            T            F
'Dalcahue110->PidPid110'                              64.0       64.0      326      325     110.0   2.090   2.980      T           3            T            F
'Melipulli220->Melipulli110'                         120.0      120.0      240      333     220.0   1.240  49.790      T           3            T            F
'ElCobre220->NuevaCentinela220'                      274.0      274.0      178      232     220.0   3.387  15.667      T           3            T            F
