iteration,scene,rhs,LMAULE,CIPRESES,PEHUENCHE,COLBUN,ELTORO,RAPEL,CANUTILLAR,RALCO,PANGUE,PILMAIQUEN
6,1,75357142.85714285,-3178.5714285714284,-272.8571428571429,-120.35714285714285,-607.1428571428571,-18178.571428571428,-226.07142857142856,-117.5,-878.5714285714286,-38.21428571428571,-24.357142857142858
6,2,75357142.85714285,-3025,-239.64285714285708,-115.71428571428571,-589.2857142857143,-18071.428571428572,-222.85714285714286,-56.07142857142857,-853.5714285714284,-37.5,-22.285714285714285
6,3,75714285.71428572,-3007.1428571428573,-241.42857142857142,-114.28571428571428,-582.1428571428572,-18428.571428571428,-222.5,-64.64285714285714,-857.1428571428571,-37.5,-26.17857142857143
6,4,75357142.85714285,-2925,-228.92857142857142,-110.7142857142857,-549.9999999999999,-17964.285714285714,-214.99999999999997,-49.28571428571428,-825,-36.78571428571429,-21.071428571428573
6,5,73214285.71428572,-2996.4285714285716,-306.4285714285714,-118.9285714285714,-600,-18321.42857142857,-227.14285714285714,-63.92857142857143,-853.5714285714284,-38.57142857142858,-25.035714285714285
6,6,75714285.71428572,-2996.4285714285716,-274.64285714285717,-118.57142857142857,-603.5714285714286,-18392.85714285714,-226.78571428571425,-62.14285714285714,-853.5714285714284,-38.57142857142858,-22.96428571428571
6,7,75714285.71428572,-2989.285714285714,-237.5,-115.00000000000001,-582.1428571428572,-18321.42857142857,-223.2142857142857,-57.14285714285714,-842.8571428571429,-37.142857142857146,-21.821428571428573
6,8,75714285.71428572,-2985.7142857142853,-237.8571428571428,-115.71428571428571,-582.1428571428572,-18285.714285714286,-223.57142857142856,-56.42857142857142,-839.2857142857142,-37.142857142857146,-21.821428571428573
6,9,73214285.71428572,-2996.4285714285716,-653.5714285714286,-122.14285714285715,-603.5714285714286,-18464.285714285714,-234.64285714285717,-66.42857142857143,-864.2857142857142,-42.5,-26
6,10,75714285.71428572,-2996.4285714285716,-262.85714285714283,-118.9285714285714,-603.5714285714286,-18464.285714285714,-225.7142857142857,-66.42857142857143,-860.7142857142858,-38.92857142857143,-27.357142857142858
6,11,75714285.71428572,-3025,-243.57142857142856,-117.49999999999999,-603.5714285714286,-18428.571428571428,-223.57142857142856,-60,-850,-37.5,-22.535714285714285
6,12,72142857.14285713,-3182.142857142857,-1032.142857142857,-120,-607.1428571428571,-18142.85714285714,-227.14285714285714,-111.42857142857143,-875,-38.57142857142858,-25.71428571428571
6,13,75357142.85714285,-3178.5714285714284,-396.4285714285714,-120,-607.1428571428571,-18142.85714285714,-226.78571428571425,-91.42857142857143,-871.4285714285713,-37.857142857142854,-23.75
6,14,75357142.85714285,-3182.142857142857,-382.1428571428571,-119.64285714285714,-607.1428571428571,-18178.571428571428,-227.14285714285714,-128.57142857142856,-882.1428571428571,-38.92857142857143,-23.678571428571427
6,15,76071428.57142857,-3553.5714285714284,-914.2857142857142,-122.49999999999999,-617.8571428571429,-18178.571428571428,-231.07142857142853,-115.71428571428571,-885.7142857142857,-40.35714285714286,-26.46428571428571
6,16,75000000,-3185.7142857142853,-710.7142857142857,-122.14285714285715,-607.1428571428571,-18214.285714285714,-233.92857142857142,-134.99999999999997,-885.7142857142857,-42.142857142857146,-29.571428571428566
6,17,75000000,-3182.142857142857,-575,-119.64285714285714,-607.1428571428571,-18178.571428571428,-227.14285714285714,-132.85714285714286,-882.1428571428571,-39.285714285714285,-25.285714285714285
6,18,76428571.42857142,-3178.5714285714284,-467.8571428571428,-127.14285714285714,-649.9999999999999,-18178.571428571428,-235,-114.28571428571428,-889.2857142857142,-40.35714285714286,-23.642857142857142
6,19,75357142.85714285,-3182.142857142857,-842.8571428571429,-120.71428571428571,-607.1428571428571,-18178.571428571428,-229.6428571428571,-130,-885.7142857142857,-39.64285714285714,-24.28571428571428
6,20,74285714.28571428,-3182.142857142857,-907.1428571428571,-120.35714285714285,-607.1428571428571,-18178.571428571428,-228.2142857142857,-134.99999999999997,-885.7142857142857,-39.285714285714285,-27.607142857142858
6,21,76071428.57142857,-3478.5714285714284,-932.1428571428571,-140.35714285714283,-746.4285714285713,-18214.285714285714,-245,-150,-896.4285714285714,-44.99999999999999,-23.71428571428571
6,22,76071428.57142857,-3678.5714285714284,-921.4285714285713,-126.07142857142854,-617.8571428571429,-18214.285714285714,-241.78571428571428,-135.35714285714283,-896.4285714285714,-44.285714285714285,-26.785714285714285
6,23,76428571.42857142,-3821.428571428571,-925,-134.28571428571428,-710.7142857142857,-18178.571428571428,-238.21428571428572,-120.35714285714286,-896.4285714285714,-41.785714285714285,-23.607142857142858
6,24,76428571.42857142,-3750,-917.8571428571429,-123.57142857142858,-610.7142857142858,-18178.571428571428,-237.5,-111.42857142857143,-950,-41.785714285714285,-23.642857142857142
6,25,75357142.85714285,-3178.5714285714284,-253.2142857142857,-117.85714285714286,-607.1428571428571,-18178.571428571428,-225.7142857142857,-110.71428571428571,-878.5714285714286,-37.857142857142854,-25.21428571428571
6,26,75357142.85714285,-3042.8571428571427,-244.6428571428571,-116.42857142857143,-592.8571428571429,-18107.14285714286,-223.57142857142856,-68.57142857142856,-853.5714285714284,-38.21428571428571,-23.678571428571427
6,27,72142857.14285713,-3132.1428571428573,-1032.142857142857,-121.78571428571428,-603.5714285714286,-18142.85714285714,-233.57142857142856,-108.21428571428571,-875,-42.142857142857146,-29.53571428571428
6,28,75714285.71428572,-2996.4285714285716,-239.28571428571428,-115.35714285714285,-589.2857142857143,-18428.571428571428,-222.85714285714286,-56.42857142857142,-850,-37.5,-22.32142857142857
7,1,75714285.71428572,-3089.2857142857138,-273.2142857142857,-121.07142857142857,-617.8571428571429,-18178.571428571428,-225.7142857142857,-179.64285714285714,-871.4285714285713,-38.21428571428571,-21.785714285714285
7,2,75357142.85714285,-2978.5714285714284,-242.85714285714283,-115.71428571428571,-600,-18071.428571428572,-216.07142857142856,-91.07142857142856,-860.7142857142858,-37.5,-21.21428571428571
7,3,75714285.71428572,-2974.9999999999995,-241.42857142857142,-116.78571428571429,-603.5714285714286,-18428.571428571428,-222.85714285714286,-103.92857142857143,-860.7142857142858,-37.5,-20.607142857142854
7,4,75714285.71428572,-2917.8571428571427,-235.71428571428572,-113.92857142857142,-578.5714285714286,-18107.14285714286,-216.78571428571428,-85.35714285714285,-835.7142857142857,-37.142857142857146,-20.428571428571427
7,5,73214285.71428572,-2964.2857142857138,-309.99999999999994,-120.35714285714285,-614.2857142857142,-18321.42857142857,-227.85714285714283,-105.35714285714286,-864.2857142857142,-38.92857142857143,-22.21428571428571
7,6,75714285.71428572,-2967.8571428571427,-247.14285714285717,-120.35714285714285,-617.8571428571429,-18392.85714285714,-226.78571428571425,-99.28571428571426,-867.8571428571429,-38.57142857142858,-22.749999999999996
7,7,75714285.71428572,-2971.4285714285716,-240.35714285714283,-116.07142857142856,-592.8571428571429,-18321.42857142857,-223.9285714285714,-94.64285714285714,-850,-37.5,-21.57142857142857
7,8,75714285.71428572,-2967.8571428571427,-240,-117.14285714285712,-592.8571428571429,-18321.42857142857,-224.28571428571428,-95.35714285714285,-850,-37.5,-21.607142857142854
7,9,73214285.71428572,-2967.8571428571427,-639.2857142857142,-121.42857142857142,-621.4285714285713,-18464.285714285714,-227.85714285714283,-116.78571428571428,-871.4285714285713,-39.285714285714285,-21.642857142857142
7,10,75714285.71428572,-2967.8571428571427,-267.1428571428571,-120,-617.8571428571429,-18464.285714285714,-225.35714285714283,-105.35714285714286,-867.8571428571429,-38.92857142857143,-21.964285714285715
7,11,75714285.71428572,-2978.5714285714284,-244.6428571428571,-117.85714285714286,-603.5714285714286,-18428.571428571428,-223.57142857142856,-97.49999999999999,-857.1428571428571,-37.5,-21.714285714285715
7,12,73928571.42857142,-3057.142857142857,-907.1428571428571,-121.42857142857142,-617.8571428571429,-18142.85714285714,-227.49999999999997,-154.64285714285714,-867.8571428571429,-38.92857142857143,-21.892857142857142
7,13,75357142.85714285,-3107.142857142857,-308.5714285714286,-119.64285714285714,-621.4285714285713,-18107.14285714286,-224.99999999999997,-123.21428571428572,-864.2857142857142,-37.5,-21.642857142857142
7,14,75357142.85714285,-3057.142857142857,-321.7857142857143,-120.71428571428571,-621.4285714285713,-18178.571428571428,-226.78571428571425,-215.35714285714286,-878.5714285714286,-38.92857142857143,-22.785714285714285
7,15,75714285.71428572,-3117.8571428571427,-262.14285714285717,-123.2142857142857,-621.4285714285713,-18178.571428571428,-232.8571428571428,-191.07142857142856,-885.7142857142857,-41.785714285714285,-22.25
7,16,75714285.71428572,-3121.4285714285716,-392.85714285714283,-123.57142857142858,-625,-18178.571428571428,-232.8571428571428,-315,-878.5714285714286,-41.785714285714285,-23.32142857142857
7,17,75357142.85714285,-3146.428571428571,-585.7142857142857,-121.42857142857142,-621.4285714285713,-18178.571428571428,-227.49999999999997,-182.1428571428571,-875,-38.92857142857143,-23.107142857142854
7,18,76428571.42857142,-3821.428571428571,-935.7142857142856,-139.64285714285714,-721.4285714285713,-18321.42857142857,-250.71428571428567,-278.9285714285714,-907.142857142857,-46.07142857142857,-24.21428571428571
7,19,74642857.14285713,-3132.1428571428573,-650,-121.07142857142857,-617.8571428571429,-18178.571428571428,-227.49999999999997,-155.71428571428572,-878.5714285714286,-38.57142857142858,-22.357142857142858
7,20,75000000,-3157.142857142857,-589.2857142857142,-123.2142857142857,-621.4285714285713,-18178.571428571428,-232.8571428571428,-168.2142857142857,-882.1428571428571,-41.785714285714285,-22.285714285714285
7,21,74285714.28571428,-3103.5714285714284,-1046.4285714285713,-131.78571428571428,-692.8571428571428,-18178.571428571428,-235.35714285714286,-210,-899.9999999999999,-41.42857142857142,-26.17857142857143
7,22,76428571.42857142,-3067.857142857143,-256.07142857142856,-125.71428571428571,-621.4285714285713,-18214.285714285714,-241.78571428571428,-280.71428571428567,-896.4285714285714,-44.285714285714285,-25.678571428571427
7,23,77142857.14285713,-4357.142857142857,-953.5714285714284,-147.5,-753.5714285714286,-18428.571428571428,-264.6428571428571,-703.5714285714286,-1096.4285714285713,-49.642857142857146,-35.107142857142854
7,24,77142857.14285713,-4000,-935.7142857142856,-134.28571428571428,-667.8571428571428,-18214.285714285714,-250.71428571428567,-642.8571428571428,-899.9999999999999,-46.42857142857142,-32.964285714285715
7,25,75714285.71428572,-3132.1428571428573,-253.92857142857142,-119.28571428571428,-617.8571428571429,-18178.571428571428,-225.7142857142857,-163.57142857142856,-871.4285714285713,-37.857142857142854,-22.607142857142858
7,26,75357142.85714285,-2978.5714285714284,-246.07142857142858,-116.78571428571429,-603.5714285714286,-18071.428571428572,-223.2142857142857,-108.21428571428571,-860.7142857142858,-37.857142857142854,-24.178571428571427
7,27,75357142.85714285,-3017.8571428571427,-514.2857142857142,-123.92857142857143,-621.4285714285713,-18107.14285714286,-235,-603.5714285714286,-875,-42.5,-30.46428571428571
7,28,75714285.71428572,-2974.9999999999995,-240.7142857142857,-116.42857142857143,-596.4285714285714,-18428.571428571428,-223.2142857142857,-90,-857.1428571428571,-37.5,-21.642857142857142
8,1,75714285.71428572,-3128.571428571428,-272.8571428571429,-121.42857142857142,-625,-18142.85714285714,-224.64285714285714,-108.92857142857142,-864.2857142857142,-37.857142857142854,-24.642857142857146
8,2,75357142.85714285,-2982.142857142857,-242.50000000000003,-116.07142857142856,-600,-18107.14285714286,-222.5,-85.71428571428571,-860.7142857142858,-37.5,-22.642857142857142
8,3,75714285.71428572,-2978.5714285714284,-240.7142857142857,-115.71428571428571,-596.4285714285714,-18464.285714285714,-222.5,-93.57142857142857,-860.7142857142858,-37.142857142857146,-25.89285714285714
8,4,75357142.85714285,-2917.8571428571427,-231.7857142857143,-111.42857142857142,-557.142857142857,-18035.714285714283,-214.99999999999997,-75,-825,-36.78571428571429,-21.714285714285715
8,5,75714285.71428572,-2967.8571428571427,-310.3571428571429,-120.35714285714285,-614.2857142857142,-18321.42857142857,-227.85714285714283,-90,-867.8571428571429,-38.57142857142858,-25.46428571428571
8,6,75714285.71428572,-2971.4285714285716,-278.57142857142856,-120.35714285714285,-617.8571428571429,-18428.571428571428,-226.78571428571425,-87.14285714285714,-867.8571428571429,-38.57142857142858,-25
8,7,75714285.71428572,-2971.4285714285716,-239.64285714285708,-115.71428571428571,-592.8571428571429,-18357.142857142855,-217.49999999999997,-88.21428571428572,-850,-37.5,-22.82142857142857
8,8,75714285.71428572,-2971.4285714285716,-240,-116.07142857142856,-596.4285714285714,-18357.142857142855,-223.57142857142856,-90,-853.5714285714284,-37.5,-22.928571428571427
8,9,73214285.71428572,-2971.4285714285716,-650,-121.07142857142857,-617.8571428571429,-18500,-227.85714285714283,-169.99999999999997,-871.4285714285713,-39.285714285714285,-25.89285714285714
8,10,75714285.71428572,-2971.4285714285716,-267.5,-120.35714285714285,-617.8571428571429,-18464.285714285714,-225.7142857142857,-93.92857142857142,-867.8571428571429,-38.92857142857143,-27.499999999999996
8,11,75714285.71428572,-2978.5714285714284,-243.92857142857142,-116.42857142857143,-600,-18464.285714285714,-222.5,-92.49999999999999,-857.1428571428571,-37.5,-22.928571428571427
8,12,74642857.14285713,-3153.5714285714284,-717.8571428571428,-121.78571428571428,-625,-18142.85714285714,-227.14285714285714,-112.85714285714285,-867.8571428571429,-38.92857142857143,-26.14285714285714
8,13,75000000,-3146.428571428571,-589.2857142857142,-121.42857142857142,-625,-18142.85714285714,-226.78571428571425,-92.14285714285714,-860.7142857142858,-37.857142857142854,-24.392857142857142
8,14,75357142.85714285,-3146.428571428571,-385.71428571428567,-121.42857142857142,-628.5714285714286,-18178.571428571428,-226.78571428571425,-152.85714285714286,-875,-38.57142857142858,-24.821428571428573
8,15,75714285.71428572,-3178.5714285714284,-258.9285714285714,-123.57142857142858,-625,-18178.571428571428,-232.8571428571428,-162.85714285714283,-885.7142857142857,-41.785714285714285,-24.678571428571427
8,16,75357142.85714285,-3160.714285714286,-311.42857142857144,-122.85714285714285,-625,-18142.85714285714,-232.1428571428571,-131.07142857142856,-875,-41.785714285714285,-29.392857142857142
8,17,75357142.85714285,-3164.2857142857138,-317.5,-120.71428571428571,-625,-18142.85714285714,-226.07142857142856,-123.57142857142857,-867.8571428571429,-38.92857142857143,-26.75
8,18,76428571.42857142,-3642.8571428571427,-857.1428571428571,-129.64285714285714,-660.7142857142857,-18214.285714285714,-238.92857142857144,-296.07142857142856,-896.4285714285714,-43.57142857142857,-26.07142857142857
8,19,74642857.14285713,-3157.142857142857,-778.5714285714286,-121.78571428571428,-628.5714285714286,-18178.571428571428,-227.14285714285714,-126.78571428571428,-871.4285714285713,-38.92857142857143,-24.964285714285715
8,20,74285714.28571428,-3160.714285714286,-910.7142857142856,-122.14285714285715,-628.5714285714286,-18178.571428571428,-228.2142857142857,-164.28571428571425,-882.1428571428571,-39.285714285714285,-27.857142857142854
8,21,76428571.42857142,-3750,-928.5714285714284,-136.07142857142858,-725,-18178.571428571428,-239.28571428571428,-158.92857142857142,-896.4285714285714,-41.785714285714285,-27.249999999999996
8,22,76428571.42857142,-3160.714285714286,-325.35714285714283,-126.78571428571428,-625,-18214.285714285714,-242.85714285714283,-304.6428571428571,-899.9999999999999,-44.285714285714285,-25.499999999999996
8,23,77142857.14285713,-4285.714285714285,-950,-148.92857142857144,-792.8571428571428,-18250,-257.1428571428571,-564.2857142857143,-1067.857142857143,-47.857142857142854,-29.178571428571427
8,24,76785714.28571428,-3892.8571428571427,-928.5714285714284,-128.92857142857144,-628.5714285714286,-18214.285714285714,-246.78571428571428,-151.07142857142858,-1014.2857142857142,-45.714285714285715,-27.785714285714285
8,25,75714285.71428572,-3164.2857142857138,-253.2142857142857,-118.9285714285714,-621.4285714285713,-18142.85714285714,-224.28571428571428,-91.07142857142856,-860.7142857142858,-37.5,-25.857142857142858
8,26,75714285.71428572,-3064.285714285714,-248.92857142857144,-117.14285714285712,-610.7142857142858,-18107.14285714286,-223.2142857142857,-103.92857142857143,-850,-37.857142857142854,-25.821428571428573
