#Numero, Nombre, Tipo, Empresa, Barra
 432,ENCON_SOLAR_FV                                  ,T,   0,   1,
 433,ALTO_SOLAR_FV                                   ,T,   0,   1,
 434,UTFSM_VITACURA_FV                               ,T,   0,   1,
 435,UTFSM_VINA_DEL_MAR_FV                           ,T,   0,   1,
 436,UTFSM_VALPARAISO_VALDES_FV                      ,T,   0,   1,
 437,UTFSM_VALPARAISO_FV                             ,T,   0,   1,
 438,VITUCO_2B_FV                                    ,T,   0,   1,
 439,POBLACION_FV                                    ,T,   0,   1,
 440,OCOA_FV                                         ,T,   0,   1,
 441,LAUREL_FV                                       ,T,   0,   1,
 442,PUNTA_BAJA_SOLAR_1_FV                           ,T,   0,   1,
 443,CRUCERO_FV                                      ,T,   0,   1,
 444,RANGUIL_FV                                      ,T,   0,   1,
 445,PIRQUE_FV                                       ,T,   0,   1,
 446,SANTA_CLARA_FV                                  ,T,   0,   1,
 447,LIPANGUE_FV                                     ,T,   0,   1,
 448,CRUZ_SOLAR_1_FV                                 ,T,   0,   1,
 449,SANTA_ISABEL_FV                                 ,T,   0,   1,
 450,ALTOS_TILTIL_FV                                 ,T,   0,   1,
 451,CANESA_1_FV                                     ,T,   0,   1,
 452,SANTA_ADRIANA_FV                                ,T,   0,   1,
 453,SANTA_ROSA_FV                                   ,T,   0,   1,
 454,LA_LAJUELA_FV                                   ,T,   0,   1,
 455,LOS_PERALES_FV                                  ,T,   0,   1,
 456,ILLAPEL_5_FV                                    ,T,   0,   1,
 457,CASUTO_FV                                       ,T,   0,   1,
 458,PAMA_FV                                         ,T,   0,   1,
 459,PEDREROS_FV                                     ,T,   0,   1,
 460,SAN_ISIDRO_FV                                   ,T,   0,   1,
 461,JAURURO_FV                                      ,T,   0,   1,
 462,TRICAHUE_2_FV                                   ,T,   0,   1,
 463,ALMEYDA_FV                                      ,T,   0,   1,
 464,MONTT_SOLAR_FV                                  ,T,   0,   1,
 465,PSF_LO_SIERRA_FV                                ,T,   0,   1,
 466,NIQUEN_FV                                       ,T,   0,   1,
 467,MARCHIGUE_7_FV                                  ,T,   0,   1,
 468,TALCA_FV                                        ,T,   0,   1,
 469,PLACILLA_FV                                     ,T,   0,   1,
 470,PARAGUAY_FV                                     ,T,   0,   1,
 471,LAS_LECHUZAS_FV                                 ,T,   0,   1,
 472,LUCE_SOLAR_FV                                   ,T,   0,   1,
 473,LO_MIRANDA_FV                                   ,T,   0,   1,
 474,VILLA_CRUZ_FV                                   ,T,   0,   1,
 475,LORETO_FV                                       ,T,   0,   1,
 476,RINCONADA_FV                                    ,T,   0,   1,
 477,PEPA_SOLAR_1_FV                                 ,T,   0,   1,
 478,ATACAMA_SOLAR_2_FV                              ,T,   0,   1,
 479,RLA_FV                                          ,T,   0,   1,
 480,KAUFMANN_FV                                     ,T,   0,   1,
 481,TUCUQUERE_FV                                    ,T,   0,   1,
 482,GRANJA_FV                                       ,T,   0,   1,
 483,DARLIN_FV                                       ,T,   0,   1,
 484,VILLA_SECA_FV                                   ,T,   0,   1,
 485,KONDA_FV                                        ,T,   0,   1,
 486,CITRINO_FV                                      ,T,   0,   1,
 487,LAS_CHACRAS_FV                                  ,T,   0,   1,
 488,DON_MARIANO_FV                                  ,T,   0,   1,
 489,LA_ESTANCIA_FV                                  ,T,   0,   1,
 490,RAUQUEN_FV                                      ,T,   0,   1,
 491,LA_LIGUA_FV                                     ,T,   0,   1,
 492,CAIMI_FV                                        ,T,   0,   1,
 493,PILPILEN_FV                                     ,T,   0,   1,
 494,ECLIPSE_FV                                      ,T,   0,   1,
 495,LAS_MERCEDES_1_FV                               ,T,   0,   1,
 496,EL_LITRE_2_FV                                   ,T,   0,   1,
 497,CANDELARIA_FV                                   ,T,   0,   1,
 498,USYA_FV                                         ,T,   0,   1,
 499,EL_SALITRAL_FV                                  ,T,   0,   1,
 500,J_SOLER_M_FV                                    ,T,   0,   1,
 501,BELLAVISTA_1_FV                                 ,T,   0,   1,
 502,LOS_GIRASOLES_FV                                ,T,   0,   1,
 503,LEMU_FV                                         ,T,   0,   1,
 504,PULLALLI_FV                                     ,T,   0,   1,
 505,LAS_ROJAS_FV                                    ,T,   0,   1,
 506,LLANOS_DE_POTROSO_FV                            ,T,   0,   1,
 507,VILLA_FV                                        ,T,   0,   1,
 508,GUADALAO_FV                                     ,T,   0,   1,
 509,LA_HUELLA_FV                                    ,T,   0,   1,
 510,SOL_DEL_NORTE_ANDES_FV                          ,T,   0,   1,
 511,LOS_ANDES_FV                                    ,T,   0,   1,
 512,ANTONIA_FV                                      ,T,   0,   1,
 513,CHACABUCO_FV                                    ,T,   0,   1,
 514,SANTA_AMELIA_FV                                 ,T,   0,   1,
 515,ARGOMEDO_FV                                     ,T,   0,   1,
 516,SAN_PEDRO_GPG_FV                                ,T,   0,   1,
 517,RIO_ESCONDIDO_FV                                ,T,   0,   1,
 518,CAMPOS_DEL_SOL_FV                               ,T,   0,   1,
 519,VILLA_ALEGRE_FV                                 ,T,   0,   1,
 520,SANTA_FE_FV                                     ,T,   0,   1,
 521,CHUCAO_FV                                       ,T,   0,   1,
 522,VICTORIA_FV                                     ,T,   0,   1,
 523,LOS_PALTOS_FV                                   ,T,   0,   1,
 524,MARIA_PINTO_FV                                  ,T,   0,   1,
 525,TREBAL_SOLAR_FV                                 ,T,   0,   1,
 526,JAHUEL_FV                                       ,T,   0,   1,
 527,CATEMU_FV                                       ,T,   0,   1,
 528,AZABACHE_FV                                     ,T,   0,   1,
 529,MALGARIDA_FV                                    ,T,   0,   1,
 530,PITOTOY_FV                                      ,T,   0,   1,
 531,QUELTEHUE_FV                                    ,T,   0,   1,
 532,EL_RESPLANDOR_FV                                ,T,   0,   1,
 533,LA_CHIMBA_BIS_FV                                ,T,   0,   1,
 534,COCHARCAS_FV                                    ,T,   0,   1,
 535,FILOMENA_FV                                     ,T,   0,   1,
 536,COVADONGA_FV                                    ,T,   0,   1,
 537,GRANADA_FV                                      ,T,   0,   1,
 538,FLORENCIA_FV                                    ,T,   0,   1,
 539,PUENTE_FV                                       ,T,   0,   1,
 540,QUILLAY_FV                                      ,T,   0,   1,
 541,LIRIO_DE_CAMPO_FV                               ,T,   0,   1,
 542,LUMBRERAS_FV                                    ,T,   0,   1,
 543,GUANACO_1_FV                                    ,T,   0,   1,
 544,LOS_MAGNOLIOS_FV                                ,T,   0,   1,
 545,LINGUE_FV                                       ,T,   0,   1,
 546,SOL_DE_SEPTIEMBRE_FV                            ,T,   0,   1,
 547,PAINE_FV                                        ,T,   0,   1,
 548,COCINILLAS_FV                                   ,T,   0,   1,
 549,CANELILLO_FV                                    ,T,   0,   1,
 550,PAMPA_TIGRE_FV                                  ,T,   0,   1,
 551,VALLE_ESCONDIDO_FV                              ,T,   0,   1,
 552,LA_CRUZ_SOLAR_FV                                ,T,   0,   1,
 553,SOL_DE_LILA_FV                                  ,T,   0,   1,
 554,DON_ANDRONICO_FV                                ,T,   0,   1,
 555,PLAYERO_FV                                      ,T,   0,   1,
 556,PLAYERITO_FV                                    ,T,   0,   1,
